sort v2024,species_code,English name,scientific name,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras,commonName
3781.0,whcswi1,White-chinned Swift,Cypseloides cryptus,2477280,2477280,"Cypseloides cryptus J.T.Zimmer, 1945",2,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Apodidae,2993.0,Cypseloides,2477279.0,Cypseloides cryptus,2477280.0,LC,Cypseloides cryptus,"J.T.Zimmer, 1945",White-chinned swift
3782.0,spfswi1,Spot-fronted Swift,Cypseloides cherriei,2477289,2477289,"Cypseloides cherriei Ridgway, 1893",98,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Apodidae,2993.0,Cypseloides,2477279.0,Cypseloides cherriei,2477289.0,DD,Cypseloides cherriei,"Ridgway, 1893",Spot-fronted swift
3777.0,whcswi2,White-chested Swift,Cypseloides lemosi,2477290,2477290,"Cypseloides lemosi Eisenmann & Lehmann, 1962",3,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Apodidae,2993.0,Cypseloides,2477279.0,Cypseloides lemosi,2477290.0,LC,Cypseloides lemosi,"Eisenmann & Lehmann, 1962",White-chested swift
4461.0,pubtho1,Purple-backed Thornbill,Ramphomicron microrhynchum,2476052,2476052,"Ramphomicron microrhynchum (Boissonneau, 1840)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Ramphomicron,2476051.0,Ramphomicron microrhynchum,2476052.0,LC,Ramphomicron microrhynchum,"(Boissonneau, 1840)",Purple-backed thornbill
4839.0,rebeme1,Red-billed Emerald,Chlorostilbon gibsoni,2476063,2476063,"Chlorostilbon gibsoni (Fraser, 1840)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Chlorostilbon,2476058.0,Chlorostilbon gibsoni,2476063.0,LC,Chlorostilbon gibsoni,"(Fraser, 1840)",Red-billed emerald
4831.0,blteme1,Blue-tailed Emerald,Chlorostilbon mellisugus,2476077,2476077,"Chlorostilbon mellisugus (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Chlorostilbon,2476058.0,Chlorostilbon mellisugus,2476077.0,LC,Chlorostilbon mellisugus,"(Linnaeus, 1758)",Blue-tailed emerald
4857.0,weseme1,Western Emerald,Chlorostilbon melanorhynchus,2476094,2476094,"Chlorostilbon melanorhynchus Gould, 1860",310,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Chlorostilbon,2476058.0,Chlorostilbon melanorhynchus,2476094.0,LC,Chlorostilbon melanorhynchus,"Gould, 1860",Western emerald
4717.0,pucwoo1,Purple-collared Woodstar,Myrtis fanny,2476139,2476139,"Myrtis fanny (R.Lesson, 1838)",110,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Myrtis,2476138.0,Myrtis fanny,2476139.0,LC,Myrtis fanny,"(R.Lesson, 1838)",Purple-collared woodstar
4405.0,spehum1,Speckled Hummingbird,Adelomyia melanogenys,2476168,2476168,"Adelomyia melanogenys (Fraser, 1840)",304,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Adelomyia,2476167.0,Adelomyia melanogenys,2476168.0,LC,Adelomyia melanogenys,"(Fraser, 1840)",Speckled hummingbird
4172.0,whnjac1,White-necked Jacobin,Florisuga mellivora,2476195,2476195,"Florisuga mellivora (Linnaeus, 1758)",9156,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Florisuga,2476192.0,Florisuga mellivora,2476195.0,LC,Florisuga mellivora,"(Linnaeus, 1758)",White-necked jacobin
,,,,6178733,6178733,Florisuga mellivora mellivora,24,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Florisuga,2476192.0,Florisuga mellivora,2476195.0,,Florisuga mellivora mellivora,,White-necked jacobin
4289.0,webhum1,Geoffroy's Daggerbill,Schistes geoffroyi,2476199,2476199,"Schistes geoffroyi (Bourcier, 1843)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Schistes,2476198.0,Schistes geoffroyi,2476199.0,LC,Schistes geoffroyi,"(Bourcier, 1843)",Geoffroy's daggerbill
4288.0,webhum3,White-throated Daggerbill,Schistes albogularis,8752472,8752472,"Schistes albogularis Gould, 1852",829,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Schistes,2476198.0,Schistes albogularis,8752472.0,LC,Schistes albogularis,"Gould, 1852",White-throated daggerbill
,,,,6178847,8752472,"Schistes albogularis Gould, 1852",3,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Schistes,2476198.0,Schistes albogularis,8752472.0,,Schistes geoffroyi albogularis,"Gould, 1852",Geoffroy's daggerbill
4190.0,batbar1,Band-tailed Barbthroat,Threnetes ruckeri,5228462,5228462,"Threnetes ruckeri (Bourcier, 1847)",19,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Threnetes,2476204.0,Threnetes ruckeri,5228462.0,LC,Threnetes ruckeri,"(Bourcier, 1847)",Band-tailed barbthroat
4313.0,pucfai1,Purple-crowned Fairy,Heliothryx barroti,2476219,2476219,"Heliothryx barroti (Bourcier, 1843)",676,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Heliothryx,2476218.0,Heliothryx barroti,2476219.0,LC,Heliothryx barroti,"(Bourcier, 1843)",Purple-crowned fairy
4636.0,pubwhi1,Purple-bibbed Whitetip,Urosticte benjamini,2476279,2476279,"Urosticte benjamini (Bourcier, 1851)",3575,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Urosticte,2476278.0,Urosticte benjamini,2476279.0,LC,Urosticte benjamini,"(Bourcier, 1851)",Purple-bibbed whitetip
,,,,7060010,2476279,"Urosticte benjamini (Bourcier, 1851)",15,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Urosticte,2476278.0,Urosticte benjamini,2476279.0,,Urosticte benjamini benjamini,,Purple-bibbed whitetip
4451.0,grttra1,Green-tailed Trainbearer,Lesbia nuna,5228490,5228490,"Lesbia nuna (R.Lesson, 1832)",16,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Lesbia,2476292.0,Lesbia nuna,5228490.0,LC,Lesbia nuna,"(R.Lesson, 1832)",Green-tailed trainbearer
4447.0,blttra1,Black-tailed Trainbearer,Lesbia victoriae,5228496,5228496,"Lesbia victoriae (Bourcier & Mulsant, 1846)",37,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Lesbia,2476292.0,Lesbia victoriae,5228496.0,LC,Lesbia victoriae,"(Bourcier & Mulsant, 1846)",Black-tailed trainbearer
4523.0,hoapuf1,Hoary Puffleg,Haplophaedia lugens,2476344,2476344,"Haplophaedia lugens (Gould, 1852)",19,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Haplophaedia,2476335.0,Haplophaedia lugens,2476344.0,NT,Haplophaedia lugens,"(Gould, 1852)",Hoary puffleg
4623.0,boorat1,White-booted Racket-tail,Ocreatus underwoodii,2476351,2476351,"Ocreatus underwoodii (R.Lesson, 1832)",4490,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Ocreatus,2476350.0,Ocreatus underwoodii,2476351.0,LC,Ocreatus underwoodii,"(R.Lesson, 1832)",White-booted racket-tail
,,,,6178930,6178930,"Ocreatus underwoodii melanantherus (Jardine, 1851)",19,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Ocreatus,2476350.0,Ocreatus underwoodii,2476351.0,,Ocreatus underwoodii melanantherus,"(Jardine, 1851)",White-booted racket-tail
4740.0,putwoo1,Purple-throated Woodstar,Philodice mitchellii,5228511,2476368,"Calliphlox mitchellii (Bourcier, 1847)",3077,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Calliphlox,2476367.0,Calliphlox mitchellii,2476368.0,NE,Philodice mitchellii,"(Bourcier, 1847)",Purple-throated woodstar
,,,,2476368,2476368,"Calliphlox mitchellii (Bourcier, 1847)",9,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Calliphlox,2476367.0,Calliphlox mitchellii,2476368.0,LC,Calliphlox mitchellii,"(Bourcier, 1847)",Purple-throated woodstar
4714.0,amewoo1,Amethyst Woodstar,Calliphlox amethystina,2476373,2476373,"Calliphlox amethystina (Boddaert, 1783)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Calliphlox,2476367.0,Calliphlox amethystina,2476373.0,LC,Calliphlox amethystina,"(Boddaert, 1783)",Amethyst woodstar
4176.0,whtsic1,White-tipped Sicklebill,Eutoxeres aquila,2476380,2476380,"Eutoxeres aquila (Bourcier, 1847)",32,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Eutoxeres,2476376.0,Eutoxeres aquila,2476380.0,LC,Eutoxeres aquila,"(Bourcier, 1847)",White-tipped sicklebill
4423.0,vitsyl1,Violet-tailed Sylph,Aglaiocercus coelestis,2476385,2476385,"Aglaiocercus coelestis (Gould, 1861)",3113,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Aglaiocercus,2476384.0,Aglaiocercus coelestis,2476385.0,LC,Aglaiocercus coelestis,"(Gould, 1861)",Violet-tailed sylph
,,,,7060092,7060092,Aglaiocercus coelestis coelestis,8,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Aglaiocercus,2476384.0,Aglaiocercus coelestis,2476385.0,,Aglaiocercus coelestis coelestis,,Violet-tailed sylph
4416.0,lotsyl1,Long-tailed Sylph,Aglaiocercus kingii,2476388,2476388,"Aglaiocercus kingii (R.Lesson, 1832)",2,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Aglaiocercus,2476384.0,Aglaiocercus kingii,2476388.0,LC,Aglaiocercus kingii,"(R.Lesson, 1832)",Long-tailed sylph
5053.0,rtlhum,Rufous-tailed Hummingbird,Amazilia tzacatl,2476441,2476441,"Amazilia tzacatl (de la Llave, 1833)",12433,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Amazilia,2476407.0,Amazilia tzacatl,2476441.0,LC,Amazilia tzacatl,"(de la Llave, 1833)",Rufous-tailed hummingbird
,,,,6179015,6179015,"Amazilia tzacatl jucunda (Heine, 1863)",4,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Amazilia,2476407.0,Amazilia tzacatl,2476441.0,,Amazilia tzacatl jucunda,"(Heine, 1863)",Rufous-tailed hummingbird
4918.0,crowoo1,Crowned Woodnymph,Thalurania colombica,2476528,2476528,"Thalurania colombica (Bourcier, 1843)",6993,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania colombica,2476528.0,LC,Thalurania colombica,"(Bourcier, 1843)",Crowned woodnymph
,,,,7949914,7949914,"Thalurania colombica verticeps (Gould, 1851)",34,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania colombica,2476528.0,,Thalurania colombica verticeps,"(Gould, 1851)",Crowned woodnymph
,,,,8384677,8384677,"Thalurania colombica fannyae (Delattre & Bourcier, 1846)",24,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania colombica,2476528.0,,Thalurania colombica fannyae,"(Delattre & Bourcier, 1846)",Crowned woodnymph
4932.0,fotwoo1,Fork-tailed Woodnymph,Thalurania furcata,2476533,2476533,"Thalurania furcata (J.F.Gmelin, 1788)",3,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania furcata,2476533.0,LC,Thalurania furcata,"(J.F.Gmelin, 1788)",Fork-tailed woodnymph
4248.0,lither2,Little Hermit,Phaethornis longuemareus,2476572,2476572,"Phaethornis longuemareus (R.Lesson, 1832)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis longuemareus,2476572.0,LC,Phaethornis longuemareus,"(R.Lesson, 1832)",Little hermit
4204.0,whwher1,White-whiskered Hermit,Phaethornis yaruqui,2476588,2476588,"Phaethornis yaruqui (Bourcier, 1851)",6804,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis yaruqui,2476588.0,LC,Phaethornis yaruqui,"(Bourcier, 1851)",White-whiskered hermit
4210.0,tabher1,Tawny-bellied Hermit,Phaethornis syrmatophorus,2476589,2476589,"Phaethornis syrmatophorus Gould, 1852",2438,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis syrmatophorus,2476589.0,LC,Phaethornis syrmatophorus,"Gould, 1852",Tawny-bellied hermit
,,,,7192799,7192799,Phaethornis syrmatophorus syrmatophorus,9,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis syrmatophorus,2476589.0,,Phaethornis syrmatophorus syrmatophorus,,Tawny-bellied hermit
4255.0,stther2,Stripe-throated Hermit,Phaethornis striigularis,2476600,2476600,"Phaethornis striigularis Gould, 1854",600,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis striigularis,2476600.0,LC,Phaethornis striigularis,"Gould, 1854",Stripe-throated hermit
4252.0,bkther1,Black-throated Hermit,Phaethornis atrimentalis,2476632,2476632,"Phaethornis atrimentalis Lawrence, 1858",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis atrimentalis,2476632.0,LC,Phaethornis atrimentalis,"Lawrence, 1858",Black-throated hermit
4524.0,blbpuf3,Black-breasted Puffleg,Eriocnemis nigrivestis,5228530,5228530,"Eriocnemis nigrivestis (Bourcier & Mulsant, 1852)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Eriocnemis,2476643.0,Eriocnemis nigrivestis,5228530.0,EN,Eriocnemis nigrivestis,"(Bourcier & Mulsant, 1852)",Black-breasted puffleg
4358.0,gorsun1,Gorgeted Sunangel,Heliangelus strophianus,2476710,2476710,"Heliangelus strophianus (Gould, 1846)",203,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Heliangelus,2476694.0,Heliangelus strophianus,2476710.0,LC,Heliangelus strophianus,"(Gould, 1846)",Gorgeted sunangel
4329.0,bltman1,Black-throated Mango,Anthracothorax nigricollis,2476718,2476718,"Anthracothorax nigricollis (Vieillot, 1817)",29,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Anthracothorax,2476712.0,Anthracothorax nigricollis,2476718.0,LC,Anthracothorax nigricollis,"(Vieillot, 1817)",Black-throated mango
4621.0,vepcor1,Velvet-purple Coronet,Boissonneaua jardini,2476786,2476786,"Boissonneaua jardini (Bourcier, 1851)",1251,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Boissonneaua,2476785.0,Boissonneaua jardini,2476786.0,LC,Boissonneaua jardini,"(Bourcier, 1851)",Velvet-purple coronet
4617.0,butcor1,Buff-tailed Coronet,Boissonneaua flavescens,2476787,2476787,"Boissonneaua flavescens (Loddiges, 1832)",411,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Boissonneaua,2476785.0,Boissonneaua flavescens,2476787.0,LC,Boissonneaua flavescens,"(Loddiges, 1832)",Buff-tailed coronet
,,,,6178921,6178921,"Boissonneaua flavescens tinochlora Oberholser, 1902",3,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Boissonneaua,2476785.0,Boissonneaua flavescens,2476787.0,,Boissonneaua flavescens tinochlora,"Oberholser, 1902",Buff-tailed coronet
4487.0,tyrmet1,Tyrian Metaltail,Metallura tyrianthina,2476860,2476860,"Metallura tyrianthina (Loddiges, 1832)",32,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Metallura,2476858.0,Metallura tyrianthina,2476860.0,LC,Metallura tyrianthina,"(Loddiges, 1832)",Tyrian metaltail
4634.0,whthil2,Rufous-gaped Hillstar,Urochroa bougueri,2476897,2476897,"Urochroa bougueri (Bourcier, 1851)",927,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Urochroa,2476896.0,Urochroa bougueri,2476897.0,LC,Urochroa bougueri,"(Bourcier, 1851)",Rufous-gaped hillstar
4383.0,gretho1,Green Thorntail,Discosura conversii,2476911,2476911,"Discosura conversii (Bourcier & Mulsant, 1846)",2174,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Discosura,2476900.0,Discosura conversii,2476911.0,LC,Discosura conversii,"(Bourcier & Mulsant, 1846)",Green thorntail
4728.0,litwoo5,Little Woodstar,Chaetocercus bombus,5228583,5228583,"Chaetocercus bombus Gould, 1871",9,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Chaetocercus,2476913.0,Chaetocercus bombus,5228583.0,NT,Chaetocercus bombus,"Gould, 1871",Little woodstar
4727.0,whbwoo6,White-bellied Woodstar,Chaetocercus mulsant,5788533,5788533,"Chaetocercus mulsant (Bourcier, 1843)",199,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Chaetocercus,2476913.0,Chaetocercus mulsant,5788533.0,LC,Chaetocercus mulsant,"(Bourcier, 1843)",White-bellied woodstar
4647.0,fabbri1,Fawn-breasted Brilliant,Heliodoxa rubinoides,2476931,2476931,"Heliodoxa rubinoides (Bourcier & Mulsant, 1846)",3338,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa rubinoides,2476931.0,LC,Heliodoxa rubinoides,"(Bourcier & Mulsant, 1846)",Fawn-breasted brilliant
,,,,6178830,6178830,"Heliodoxa rubinoides aequatorialis (Gould, 1860)",6,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa rubinoides,2476931.0,,Heliodoxa rubinoides aequatorialis,"(Gould, 1860)",Fawn-breasted brilliant
4651.0,grcbri1,Green-crowned Brilliant,Heliodoxa jacula,2476948,2476948,"Heliodoxa jacula Gould, 1850",5886,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa jacula,2476948.0,LC,Heliodoxa jacula,"Gould, 1850",Green-crowned brilliant
,,,,6178825,8357694,"Heliodoxa jacula jamersoni (Bourcier, 1851)",8,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa jacula,2476948.0,,Heliodoxa jacula jamesoni,"(Bourcier, 1851)",Green-crowned brilliant
,,,,8357694,8357694,"Heliodoxa jacula jamersoni (Bourcier, 1851)",3,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa jacula,2476948.0,,Heliodoxa jacula jamersoni,"(Bourcier, 1851)",Green-crowned brilliant
4655.0,empbri1,Empress Brilliant,Heliodoxa imperatrix,2476953,2476953,"Heliodoxa imperatrix (Gould, 1856)",2329,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa imperatrix,2476953.0,LC,Heliodoxa imperatrix,"(Gould, 1856)",Empress brilliant
4663.0,giahum1,Giant Hummingbird,Patagona gigas,2476964,2476964,"Patagona gigas (Vieillot, 1824)",9,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Patagona,2476963.0,Patagona gigas,2476964.0,LC,Patagona gigas,"(Vieillot, 1824)",Southern giant hummingbird
4282.0,grflan1,Green-fronted Lancebill,Doryfera ludovicae,2476971,2476971,"Doryfera ludovicae (Bourcier & Mulsant, 1847)",1034,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Doryfera,2476967.0,Doryfera ludovicae,2476971.0,LC,Doryfera ludovicae,"(Bourcier & Mulsant, 1847)",Green-fronted lancebill
,,,,7192811,7192811,Doryfera ludovicae ludovicae,2,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Doryfera,2476967.0,Doryfera ludovicae,2476971.0,,Doryfera ludovicae ludovicae,,Green-fronted lancebill
4670.0,lobsta1,Long-billed Starthroat,Heliomaster longirostris,2476994,2476994,"Heliomaster longirostris (Audebert & Vieillot, 1801)",25,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Heliomaster,2476988.0,Heliomaster longirostris,2476994.0,LC,Heliomaster longirostris,"(Audebert & Vieillot, 1801)",Long-billed starthroat
4593.0,buwsta1,Buff-winged Starfrontlet,Coeligena lutetiae,2477040,2477040,"Coeligena lutetiae (Delattre & Bourcier, 1846)",2,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena lutetiae,2477040.0,LC,Coeligena lutetiae,"(Delattre & Bourcier, 1846)",Buff-winged starfrontlet
4566.0,broinc2,Brown Inca,Coeligena wilsoni,2477042,2477042,"Coeligena wilsoni (Delattre & Bourcier, 1846)",2492,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena wilsoni,2477042.0,LC,Coeligena wilsoni,"(Delattre & Bourcier, 1846)",Brown inca
4568.0,colinc1,Collared Inca,Coeligena torquata,2477053,2477053,"Coeligena torquata (Boissonneau, 1840)",243,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena torquata,2477053.0,LC,Coeligena torquata,"(Boissonneau, 1840)",Collared inca
4559.0,broinc1,Bronzy Inca,Coeligena coeligena,2477062,2477062,"Coeligena coeligena (R.Lesson, 1833)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena coeligena,2477062.0,LC,Coeligena coeligena,"(R.Lesson, 1833)",Bronzy inca
5065.0,amahum1,Amazilia Hummingbird,Amazilis amazilia,10907193,10907193,"Amazilis amazilia (R.Lesson & Garnot, 1827)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Amazilis,4847893.0,Amazilis amazilia,10907193.0,NE,Amazilis amazilia,"(R.Lesson & Garnot, 1827)",Amazilia hummingbird
5132.0,puchum1,Purple-chested Hummingbird,Polyerata rosenbergi,10925050,10925050,"Polyerata rosenbergi Boucard, 1895",49,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Polyerata,4849016.0,Polyerata rosenbergi,10925050.0,NE,Polyerata rosenbergi,"Boucard, 1895",Purple-chested hummingbird
5073.0,andeme1,Andean Emerald,Uranomitra franciae,10912964,10912964,"Uranomitra franciae (Bourcier & Mulsant, 1846)",7845,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,NE,Uranomitra franciae,"(Bourcier & Mulsant, 1846)",Andean emerald
,,,,10969016,10969016,"Uranomitra franciae viridiceps (Gould, 1860)",17,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,,Uranomitra franciae viridiceps,"(Gould, 1860)",Andean emerald
,,,,6178975,10969016,"Uranomitra franciae viridiceps (Gould, 1860)",14,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,,Amazilia franciae viridiceps,"(Gould, 1860)",Andean emerald
,,,,2476474,10912964,"Uranomitra franciae (Bourcier & Mulsant, 1846)",9,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,LC,Amazilia franciae,"(Bourcier & Mulsant, 1846)",Andean emerald
4299.0,spvear1,Sparkling Violetear,Colibri coruscans,5228474,5228474,"Colibri coruscans (Gould, 1846)",2280,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448.0,Trochilidae,5289.0,Colibri,5228473.0,Colibri coruscans,5228474.0,LC,Colibri coruscans,"(Gould, 1846)",Sparkling violetear
