,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras,Unnamed: 0,English name
298,5229693,5229693,"Tyrannus savana Vieillot, 1808",7,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Tyrannus,2483336.0,Tyrannus savana,5229693.0,LC,Tyrannus savana,"Vieillot, 1808",16015.0,Fork-tailed Flycatcher
299,2483382,2483382,"Ornithion brunneicapillus (Lawrence, 1862)",51,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Ornithion,2483379.0,Ornithion brunneicapillus,2483382.0,LC,Ornithion brunneicapillus,"(Lawrence, 1862)",14986.0,Brown-capped Tyrannulet
300,2483402,2483402,"Lophotriccus pileatus (Tschudi, 1844)",5134,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Lophotriccus,2483395.0,Lophotriccus pileatus,2483402.0,LC,Lophotriccus pileatus,"(Tschudi, 1844)",15360.0,Scale-crested Pygmy Tyrant
301,6174878,6174878,"Lophotriccus pileatus squamaecrista (Lafresnaye, 1846)",14,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Lophotriccus,2483395.0,Lophotriccus pileatus,2483402.0,,Lophotriccus pileatus squamaecrista,"(Lafresnaye, 1846)",15363.0,
302,6174879,6174879,"Lophotriccus pileatus luteiventris Taczanowski, 1884",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Lophotriccus,2483395.0,Lophotriccus pileatus,2483402.0,,Lophotriccus pileatus luteiventris,"Taczanowski, 1884",15361.0,
303,2483410,2483410,"Megarynchus pitangua (Linnaeus, 1766)",121,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Megarynchus,2483409.0,Megarynchus pitangua,2483410.0,LC,Megarynchus pitangua,"(Linnaeus, 1766)",15982.0,Boat-billed Flycatcher
304,5229712,5229712,"Rhynchocyclus pacificus (Chapman, 1914)",13,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Rhynchocyclus,2483432.0,Rhynchocyclus pacificus,5229712.0,LC,Rhynchocyclus pacificus,"(Chapman, 1914)",15450.0,Pacific Flatbill
305,5229713,5229713,"Rhynchocyclus fulvipectus (P.L.Sclater, 1860)",32,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Rhynchocyclus,2483432.0,Rhynchocyclus fulvipectus,5229713.0,LC,Rhynchocyclus fulvipectus,"(P.L.Sclater, 1860)",15455.0,Fulvous-breasted Flatbill
306,2483489,2483489,"Myiodynastes hemichrysus (Cabanis, 1861)",2837,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiodynastes,2483488.0,Myiodynastes hemichrysus,2483489.0,LC,Myiodynastes hemichrysus,"(Cabanis, 1861)",15966.0,Golden-bellied Flycatcher
307,12250463,12250463,"Myiodynastes hemichrysus minor Taczanowski & Berlepsch, 1885",17,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiodynastes,2483488.0,Myiodynastes hemichrysus,2483489.0,,Myiodynastes hemichrysus minor,"Taczanowski & Berlepsch, 1885",15968.0,
308,2483490,2483490,"Myiodynastes chrysocephalus (Tschudi, 1844)",6,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiodynastes,2483488.0,Myiodynastes chrysocephalus,2483490.0,LC,Myiodynastes chrysocephalus,"(Tschudi, 1844)",15970.0,Golden-crowned Flycatcher
309,6174744,6174744,"Myiodynastes chrysocephalus minor Taczanowski & Berlepsch, 1885",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiodynastes,2483488.0,Myiodynastes chrysocephalus,2483490.0,,Myiodynastes chrysocephalus minor,"Taczanowski & Berlepsch, 1885",,
310,2483497,2483497,"Myiodynastes maculatus (Statius Muller, 1776)",317,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiodynastes,2483488.0,Myiodynastes maculatus,2483497.0,LC,Myiodynastes maculatus,"(Statius Muller, 1776)",15973.0,Streaked Flycatcher
311,2483511,2483511,"Camptostoma obsoletum (Temminck, 1824)",1804,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Camptostoma,2483506.0,Camptostoma obsoletum,2483511.0,LC,Camptostoma obsoletum,"(Temminck, 1824)",14990.0,Southern Beardless Tyrannulet
312,6174789,6174789,"Camptostoma obsoletum sclateri (Berlepsch & Taczanowski, 1884)",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Camptostoma,2483506.0,Camptostoma obsoletum,2483511.0,,Camptostoma obsoletum sclateri,"(Berlepsch & Taczanowski, 1884)",14999.0,
313,2483531,2483531,"Myiarchus tuberculifer (Orbigny & Lafresnaye, 1837)",4317,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiarchus,2483527.0,Myiarchus tuberculifer,2483531.0,LC,Myiarchus tuberculifer,"(Orbigny & Lafresnaye, 1837)",16057.0,Dusky-capped Flycatcher
314,6174442,6174442,"Myiarchus tuberculifer nigriceps P.L.Sclater, 1860",5,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiarchus,2483527.0,Myiarchus tuberculifer,2483531.0,,Myiarchus tuberculifer nigriceps,"P.L.Sclater, 1860",16069.0,
315,2483612,2483612,"Sayornis nigricans (Swainson, 1827)",6421,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Sayornis,2483605.0,Sayornis nigricans,2483612.0,LC,Sayornis nigricans,"(Swainson, 1827)",15587.0,Black Phoebe
316,6174866,6174866,"Sayornis nigricans angustirostris Berlepsch & Stolzmann, 1896",23,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Sayornis,2483605.0,Sayornis nigricans,2483612.0,,Sayornis nigricans angustirostris,"Berlepsch & Stolzmann, 1896",15592.0,
317,2483629,2483629,"Attila spadiceus (Gmelin, 1789)",48,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Attila,2483622.0,Attila spadiceus,2483629.0,LC,Attila spadiceus,"(Gmelin, 1789)",16142.0,Bright-rumped Attila
318,6174293,6174293,"Attila spadiceus parambae Hartert, 1900",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Attila,2483622.0,Attila spadiceus,2483629.0,,Attila spadiceus parambae,"Hartert, 1900",16152.0,
319,2483647,2483647,"Pyrocephalus rubinus (Boddaert, 1783)",23,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pyrocephalus,2483646.0,Pyrocephalus rubinus,2483647.0,LC,Pyrocephalus rubinus,"(Boddaert, 1783)",15693.0,Scarlet Flycatcher
320,2483666,2483666,"Myiotriccus ornatus (Lafresnaye, 1853)",5931,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiotriccus,2483665.0,Myiotriccus ornatus,2483666.0,LC,Myiotriccus ornatus,"(Lafresnaye, 1853)",15280.0,Ornate Flycatcher
321,6174700,6174700,"Myiotriccus ornatus stellatus (Cabanis, 1873)",9,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiotriccus,2483665.0,Myiotriccus ornatus,2483666.0,,Myiotriccus ornatus stellatus,"(Cabanis, 1873)",15282.0,
322,2483673,2483673,"Rhytipterna holerythra (P.L.Sclater & Salvin, 1860)",5,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Rhytipterna,2483671.0,Rhytipterna holerythra,2483673.0,LC,Rhytipterna holerythra,"(P.L.Sclater & Salvin, 1860)",16037.0,Rufous Mourner
323,5229734,5229734,"Contopus virens (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Contopus,2483729.0,Contopus virens,5229734.0,LC,Contopus virens,"(Linnaeus, 1766)",15623.0,Eastern Wood Pewee
324,5229743,5229743,"Contopus cooperi (Nuttall, 1831)",299,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Contopus,2483729.0,Contopus cooperi,5229743.0,NT,Contopus cooperi,"(Nuttall, 1831)",15605.0,Olive-sided Flycatcher
325,5229754,5229754,"Contopus sordidulus P.L.Sclater, 1859",1404,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Contopus,2483729.0,Contopus sordidulus,5229754.0,LC,Contopus sordidulus,"P.L.Sclater, 1859",15618.0,Western Wood Pewee
326,5229760,5229760,"Contopus fumigatus (Orbigny & Lafresnaye, 1837)",840,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Contopus,2483729.0,Contopus fumigatus,5229760.0,LC,Contopus fumigatus,"(Orbigny & Lafresnaye, 1837)",15610.0,Smoke-colored Pewee
327,5229761,5229761,"Contopus fumigatus zarumae (Chapman, 1924)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Contopus,2483729.0,Contopus fumigatus,5229760.0,,Contopus fumigatus zarumae,"(Chapman, 1924)",15614.0,
328,2483801,2483801,"Lathrotriccus griseipectus (Lawrence, 1869)",2,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Lathrotriccus,2483791.0,Lathrotriccus griseipectus,2483801.0,VU,Lathrotriccus griseipectus,"(Lawrence, 1869)",15569.0,Grey-breasted Flycatcher
329,2483814,2483814,"Pseudotriccus pelzelni Taczanowski & Berlepsch, 1885",78,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pseudotriccus,2483813.0,Pseudotriccus pelzelni,2483814.0,LC,Pseudotriccus pelzelni,"Taczanowski & Berlepsch, 1885",15100.0,Bronze-olive Pygmy Tyrant
330,6174489,6174489,"Pseudotriccus pelzelni annectens (Salvadori & Festa, 1899)",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pseudotriccus,2483813.0,Pseudotriccus pelzelni,2483814.0,,Pseudotriccus pelzelni annectens,"(Salvadori & Festa, 1899)",15102.0,
331,2483820,2483820,"Pseudotriccus ruficeps (Lafresnaye, 1843)",28,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pseudotriccus,2483813.0,Pseudotriccus ruficeps,2483820.0,LC,Pseudotriccus ruficeps,"(Lafresnaye, 1843)",15106.0,Rufous-headed Pygmy Tyrant
332,2483822,2483822,"Mecocerculus leucophrys (Orbigny & Lafresnaye, 1837)",2,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Mecocerculus,2483821.0,Mecocerculus leucophrys,2483822.0,LC,Mecocerculus leucophrys,"(Orbigny & Lafresnaye, 1837)",15010.0,White-throated Tyrannulet
333,2483836,2483836,"Mecocerculus poecilocercus (P.L.Sclater & Salvin, 1873)",263,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Mecocerculus,2483821.0,Mecocerculus poecilocercus,2483836.0,LC,Mecocerculus poecilocercus,"(P.L.Sclater & Salvin, 1873)",15022.0,White-tailed Tyrannulet
334,2483843,2483843,"Mecocerculus calopterus (P.L.Sclater, 1859)",153,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Mecocerculus,2483821.0,Mecocerculus calopterus,2483843.0,LC,Mecocerculus calopterus,"(P.L.Sclater, 1859)",15024.0,Rufous-winged Tyrannulet
335,2483845,2483845,"Capsiempis flaveola (Lichtenstein, 1823)",1969,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Capsiempis,2483844.0,Capsiempis flaveola,2483845.0,LC,Capsiempis flaveola,"(Lichtenstein, 1823)",15081.0,Yellow Tyrannulet
336,6174730,6174730,"Capsiempis flaveola magnirostris Hartert, 1898",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Capsiempis,2483844.0,Capsiempis flaveola,2483845.0,,Capsiempis flaveola magnirostris,"Hartert, 1898",15085.0,
337,7728532,2483845,"Capsiempis flaveola (Lichtenstein, 1823)",2,SPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Capsiempis,2483844.0,Capsiempis flaveola,2483845.0,NE,Phylloscartes flaveola,"(Lichtenstein, 1823)",,
338,2483855,2483855,"Tyrannulus elatus (Latham, 1790)",142,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Tyrannulus,2483854.0,Tyrannulus elatus,2483855.0,LC,Tyrannulus elatus,"(Latham, 1790)",14896.0,Yellow-crowned Tyrannulet
339,2483882,2483882,"Poecilotriccus ruficeps (Kaup, 1852)",34,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Poecilotriccus,2483869.0,Poecilotriccus ruficeps,2483882.0,LC,Poecilotriccus ruficeps,"(Kaup, 1852)",15380.0,Rufous-crowned Tody-Flycatcher
340,6174347,6174347,"Poecilotriccus ruficeps rufigenis (P.L.Sclater & Salvin, 1877)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Poecilotriccus,2483869.0,Poecilotriccus ruficeps,2483882.0,,Poecilotriccus ruficeps rufigenis,"(P.L.Sclater & Salvin, 1877)",15383.0,
341,2483914,2483914,"Pyrrhomyias cinnamomeus (Orbigny & Lafresnaye, 1837)",124,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pyrrhomyias,2483913.0,Pyrrhomyias cinnamomeus,2483914.0,LC,Pyrrhomyias cinnamomeus,"(Orbigny & Lafresnaye, 1837)",15549.0,Cinnamon Flycatcher
342,6174323,6174323,"Pyrrhomyias cinnamomeus pyrrhopterus (Hartlaub, 1843)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Pyrrhomyias,2483913.0,Pyrrhomyias cinnamomeus,2483914.0,,Pyrrhomyias cinnamomeus pyrrhopterus,"(Hartlaub, 1843)",15551.0,
343,2483935,2483935,"Zimmerius viridiflavus (Tschudi, 1844)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Zimmerius,2483931.0,Zimmerius viridiflavus,2483935.0,LC,Zimmerius viridiflavus,"(Tschudi, 1844)",15150.0,Peruvian Tyrannulet
344,5789111,6174368,"Zimmerius chrysops albigularis (Chapman, 1924)",4442,SPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Zimmerius,2483931.0,Zimmerius chrysops,2483936.0,LC,Zimmerius albigularis,"(Chapman, 1924)",15148.0,Choco Tyrannulet
345,2483936,2483936,"Zimmerius chrysops (P.L.Sclater, 1859)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Zimmerius,2483931.0,Zimmerius chrysops,2483936.0,LC,Zimmerius chrysops,"(P.L.Sclater, 1859)",15144.0,Golden-faced Tyrannulet
346,2483963,2483963,"Serpophaga cinerea (Tschudi, 1844)",2022,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Serpophaga,2483957.0,Serpophaga cinerea,2483963.0,LC,Serpophaga cinerea,"(Tschudi, 1844)",15055.0,Torrent Tyrannulet
347,7192031,7192031,Serpophaga cinerea cinerea,8,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Serpophaga,2483957.0,Serpophaga cinerea,2483963.0,,Serpophaga cinerea cinerea,,15057.0,
348,5229809,5229809,"Colonia colonus (Vieillot, 1818)",4,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Colonia,2484014.0,Colonia colonus,5229809.0,LC,Colonia colonus,"(Vieillot, 1818)",15898.0,Long-tailed Tyrant
349,2484033,2484033,"Phyllomyias griseiceps (P.L.Sclater & Salvin, 1871)",143,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Phyllomyias,2484032.0,Phyllomyias griseiceps,2484033.0,LC,Phyllomyias griseiceps,"(P.L.Sclater & Salvin, 1871)",14877.0,Sooty-headed Tyrannulet
350,2484038,2484038,"Phyllomyias nigrocapillus (Lafresnaye, 1845)",21,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Phyllomyias,2484032.0,Phyllomyias nigrocapillus,2484038.0,LC,Phyllomyias nigrocapillus,"(Lafresnaye, 1845)",,
351,2484046,2484046,"Phyllomyias cinereiceps (P.L.Sclater, 1860)",364,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Phyllomyias,2484032.0,Phyllomyias cinereiceps,2484046.0,LC,Phyllomyias cinereiceps,"(P.L.Sclater, 1860)",,
352,2484048,2484048,"Phyllomyias uropygialis (Lawrence, 1869)",12,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Phyllomyias,2484032.0,Phyllomyias uropygialis,2484048.0,LC,Phyllomyias uropygialis,"(Lawrence, 1869)",,
353,2484052,6174709,"Phyllomyias burmeisteri zeledoni (Lawrence, 1869)",3,SPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Phyllomyias,2484032.0,Phyllomyias burmeisteri,2484049.0,LC,Phyllomyias zeledoni,"(Lawrence, 1869)",,
354,7341904,5229786,"Myiophobus pulcher (P.L.Sclater, 1861)",1,SPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus pulcher,5229786.0,LC,Nephelomyias pulcher,"(P.L.Sclater, 1861)",15273.0,Handsome Flycatcher
355,7341905,5229786,"Myiophobus pulcher (P.L.Sclater, 1861)",1,SUBSPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus pulcher,5229786.0,,Nephelomyias pulcher pulcher,,15276.0,
356,5229791,5229791,"Myiophobus flavicans (P.L.Sclater, 1861)",114,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus flavicans,5229791.0,LC,Myiophobus flavicans,"(P.L.Sclater, 1861)",15249.0,Flavescent Flycatcher
357,7192025,7192025,Myiophobus flavicans flavicans,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus flavicans,5229791.0,,Myiophobus flavicans flavicans,,15250.0,
358,5229797,5229797,"Myiophobus phoenicomitra (Taczanowski & Berlepsch, 1885)",7,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus phoenicomitra,5229797.0,LC,Myiophobus phoenicomitra,"(Taczanowski & Berlepsch, 1885)",15255.0,Orange-crested Flycatcher
359,6174562,6174562,"Myiophobus phoenicomitra litae (Hartert, 1900)",5,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus phoenicomitra,5229797.0,,Myiophobus phoenicomitra litae,"(Hartert, 1900)",15256.0,
360,10977645,6174557,"Myiophobus fasciatus crypterythrus (P.L.Sclater, 1861)",774,SPECIES,SYNONYM,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus fasciatus,5229801.0,LC,Myiophobus crypterythrus,"(P.L.Sclater, 1861)",15270.0,Mouse-grey Flycatcher
361,5229801,5229801,"Myiophobus fasciatus (Statius Muller, 1776)",53,SPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus fasciatus,5229801.0,LC,Myiophobus fasciatus,"(Statius Muller, 1776)",15264.0,Bran-colored Flycatcher
362,6174557,6174557,"Myiophobus fasciatus crypterythrus (P.L.Sclater, 1861)",4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Tyrannidae,5291.0,Myiophobus,5229779.0,Myiophobus fasciatus,5229801.0,,Myiophobus fasciatus crypterythrus,"(P.L.Sclater, 1861)",,
363,2493626,2493626,"Lonchura malacca (Linnaeus, 1766)",3,SPECIES,ACCEPTED,Passeriformes,729.0,Estrildidae,5709.0,Lonchura,2493593.0,Lonchura malacca,2493626.0,LC,Lonchura malacca,"(Linnaeus, 1766)",29681.0,Tricolored Munia
364,5229817,5229817,"Cacicus uropygialis Lafresnaye, 1843",846,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Cacicus,2484110.0,Cacicus uropygialis,5229817.0,LC,Cacicus uropygialis,"Lafresnaye, 1843",31893.0,Subtropical Cacique
365,6100777,5229818,"Cacicus uropygialis microrhynchus (P.L.Sclater & Salvin, 1865)",6,SPECIES,SYNONYM,Passeriformes,729.0,Icteridae,6176.0,Cacicus,2484110.0,Cacicus uropygialis,5229817.0,LC,Cacicus microrhynchus,"(P.L.Sclater & Salvin, 1865)",31890.0,Scarlet-rumped Cacique
366,5229832,5229832,"Cacicus cela (Linnaeus, 1758)",3,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Cacicus,2484110.0,Cacicus cela,5229832.0,LC,Cacicus cela,"(Linnaeus, 1758)",31886.0,Yellow-rumped Cacique
367,2484222,2484222,"Psarocolius angustifrons (Spix, 1824)",233,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Psarocolius,2484215.0,Psarocolius angustifrons,2484222.0,LC,Psarocolius angustifrons,"(Spix, 1824)",31859.0,Russet-backed Oropendola
368,6175069,6175069,"Psarocolius angustifrons atrocastaneus (Cabanis, 1873)",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Psarocolius,2484215.0,Psarocolius angustifrons,2484222.0,,Psarocolius angustifrons atrocastaneus,"(Cabanis, 1873)",31861.0,
369,4846744,2484250,"Sturnella militaris (Linnaeus, 1758)",1,SPECIES,SYNONYM,Passeriformes,729.0,Icteridae,6176.0,Sturnella,2484248.0,Sturnella militaris,2484250.0,LC,Leistes militaris,"(Linnaeus, 1758)",31837.0,Red-breasted Meadowlark
370,5229869,5229869,"Icterus mesomelas (Wagler, 1829)",1160,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Icterus,2484282.0,Icterus mesomelas,5229869.0,LC,Icterus mesomelas,"(Wagler, 1829)",31941.0,Yellow-tailed Oriole
371,2484386,2484386,"Molothrus oryzivorus (Gmelin, 1788)",993,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Molothrus,2484385.0,Molothrus oryzivorus,2484386.0,LC,Molothrus oryzivorus,"(Gmelin, 1788)",32028.0,Giant Cowbird
372,2484387,2484386,"Molothrus oryzivorus (Gmelin, 1788)",1,SPECIES,SYNONYM,Passeriformes,729.0,Icteridae,6176.0,Molothrus,2484385.0,Molothrus oryzivorus,2484386.0,LC,Scaphidura oryzivora,"(Gmelin, 1788)",,
373,2484396,2484396,"Molothrus bonariensis (Gmelin, 1789)",3207,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Molothrus,2484385.0,Molothrus bonariensis,2484396.0,LC,Molothrus bonariensis,"(Gmelin, 1789)",32031.0,Shiny Cowbird
374,2484419,2484419,"Amblycercus holosericeus (Deppe, 1830)",23,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Amblycercus,2484418.0,Amblycercus holosericeus,2484419.0,LC,Amblycercus holosericeus,"(Deppe, 1830)",31849.0,Yellow-billed Cacique
375,6100778,6100778,"Dives warczewiczi (Cabanis, 1861)",3402,SPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Dives,2484433.0,Dives warczewiczi,6100778.0,LC,Dives warczewiczi,"(Cabanis, 1861)",32049.0,Scrub Blackbird
376,9073830,9073830,Dives warczewiczi warczewiczi,3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Icteridae,6176.0,Dives,2484433.0,Dives warczewiczi,6100778.0,,Dives warczewiczi warczewiczi,,32050.0,
377,2488485,2488485,"Piranga rubra (Linnaeus, 1758)",1818,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Piranga,2488483.0,Piranga rubra,2488485.0,LC,Piranga rubra,"(Linnaeus, 1758)",32575.0,Summer Tanager
378,2488493,2488493,"Piranga leucoptera Trudeau, 1840",1696,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Piranga,2488483.0,Piranga leucoptera,2488493.0,LC,Piranga leucoptera,"Trudeau, 1840",32584.0,White-winged Tanager
379,6172046,6172046,"Piranga leucoptera ardens (Tschudi, 1844)",10,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Piranga,2488483.0,Piranga leucoptera,2488493.0,,Piranga leucoptera ardens,"(Tschudi, 1844)",32588.0,
380,2488498,2488498,"Piranga flava (Vieillot, 1822)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Piranga,2488483.0,Piranga flava,2488498.0,LC,Piranga flava,"(Vieillot, 1822)",32564.0,Red Tanager
381,2488517,2488517,"Piranga olivacea (J.F.Gmelin, 1789)",9,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Piranga,2488483.0,Piranga olivacea,2488517.0,LC,Piranga olivacea,"(J.F.Gmelin, 1789)",32582.0,Scarlet Tanager
382,2488770,2488770,"Chlorothraupis stolzmanni (von Berlepsch & Taczanowski, 1884)",1231,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Chlorothraupis,2488764.0,Chlorothraupis stolzmanni,2488770.0,LC,Chlorothraupis stolzmanni,"(von Berlepsch & Taczanowski, 1884)",32630.0,Ochre-breasted Tanager
383,7192214,7192214,Chlorothraupis stolzmanni stolzmanni,5,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Chlorothraupis,2488764.0,Chlorothraupis stolzmanni,2488770.0,,Chlorothraupis stolzmanni stolzmanni,,32632.0,
384,9332343,2490370,"Cyanocompsa cyanoides (Lafresnaye, 1847)",7,SPECIES,SYNONYM,Passeriformes,729.0,Cardinalidae,9285.0,Cyanocompsa,2490364.0,Cyanocompsa cyanoides,2490370.0,LC,Cyanoloxia cyanoides,"(Lafresnaye, 1847)",32711.0,Blue-black Grosbeak
385,2490491,2490491,"Pheucticus chrysogaster (Lesson, 1832)",190,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Pheucticus,2490486.0,Pheucticus chrysogaster,2490491.0,LC,Pheucticus chrysogaster,"(Lesson, 1832)",32639.0,Golden Grosbeak
386,6172682,6172682,Pheucticus chrysogaster chrysogaster,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Pheucticus,2490486.0,Pheucticus chrysogaster,2490491.0,,Pheucticus chrysogaster chrysogaster,,32641.0,
387,2490494,2490494,"Pheucticus ludovicianus (Linnaeus, 1766)",181,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Pheucticus,2490486.0,Pheucticus ludovicianus,2490494.0,LC,Pheucticus ludovicianus,"(Linnaeus, 1766)",32648.0,Rose-breasted Grosbeak
388,2491738,2491738,"Amaurospiza moesta (Hartlaub, 1853)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Cardinalidae,9285.0,Amaurospiza,2491732.0,Amaurospiza moesta,2491738.0,LC,Amaurospiza moesta,"(Hartlaub, 1853)",32705.0,Blackish-blue Seedeater
