sort v2024,species_code,English name,scientific name,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras,commonName,Subspecies
27300.0,baywre1,Bay Wren,Cantorchilus nigricapillus,"Cantorchilus nigricapillus (P.L.Sclater, 1860)",5410,SPECIES,ACCEPTED,Cantorchilus,7341033.0,Cantorchilus nigricapillus,7341063.0,LC,Cantorchilus nigricapillus,"(P.L.Sclater, 1860)",Bay Wren,"Cantorchilus nigricapillus nigricapillus, 0.0011102886750555144"
27331.0,rufwre1,Rufous Wren,Cinnycerthia unirufa,"Cinnycerthia unirufa (Lafresnaye, 1840)",21,SPECIES,ACCEPTED,Cinnycerthia,2493786.0,Cinnycerthia unirufa,2493788.0,LC,Cinnycerthia unirufa,"(Lafresnaye, 1840)",Rufous Wren,
27335.0,shawre1,Sharpe's Wren,Cinnycerthia olivascens,"Cinnycerthia olivascens Sharpe, 1882",89,SPECIES,ACCEPTED,Cinnycerthia,2493786.0,Cinnycerthia olivascens,7341239.0,LC,Cinnycerthia olivascens,"Sharpe, 1882",Sepia-brown Wren,
27371.0,gbwwre1,Gray-breasted Wood-Wren,Henicorhina leucophrys,"Henicorhina leucophrys (Tschudi, 1844)",5276,SPECIES,ACCEPTED,Henicorhina,2493955.0,Henicorhina leucophrys,2493957.0,LC,Henicorhina leucophrys,"(Tschudi, 1844)",Grey-breasted Wood Wren,"Henicorhina leucophrys brunneiceps, 0.0009491268033409263; Henicorhina leucophrys hilaris, 0.00037929072634174094; Henicorhina leucophrys leucophrys, 0.0001895734597156398"
27433.0,whcdip1,White-capped Dipper,Cinclus leucocephalus,"Cinclus leucocephalus Tschudi, 1844",1481,SPECIES,ACCEPTED,Cinclus,2495086.0,Cinclus leucocephalus,5231776.0,LC,Cinclus leucocephalus,"Tschudi, 1844",White-capped Dipper,"Cinclus leucocephalus leuconotus, 0.0020297699594046007"
27857.0,tromoc,Tropical Mockingbird,Mimus gilvus,"Mimus gilvus (Vieillot, 1808)",56,SPECIES,ACCEPTED,Mimus,2494919.0,Mimus gilvus,5231676.0,LC,Mimus gilvus,"(Vieillot, 1808)",Tropical Mockingbird,
27941.0,andsol1,Andean Solitaire,Myadestes ralloides,"Myadestes ralloides (Orbigny, 1840)",1799,SPECIES,ACCEPTED,Myadestes,2490834.0,Myadestes ralloides,2490848.0,LC,Myadestes ralloides,"(Orbigny, 1840)",Andean Solitaire,"Myadestes ralloides plumbeiceps, 0.0033463469046291134"
28028.0,sbnthr1,Slaty-backed Nightingale-Thrush,Catharus fuscater,"Catharus fuscater (Lafresnaye, 1845)",49,SPECIES,ACCEPTED,Catharus,2490799.0,Catharus fuscater,2490802.0,LC,Catharus fuscater,"(Lafresnaye, 1845)",Slaty-backed Nightingale-Thrush,
28058.0,sponit2,Speckled Nightingale-Thrush,Catharus maculatus,"Catharus dryas maculatus (P.L.Sclater, 1858)",105,SPECIES,SYNONYM,Catharus,2490799.0,Catharus dryas,2490808.0,LC,Catharus maculatus,"(P.L.Sclater, 1858)",Speckled Nightingale-Thrush,
28072.0,swathr,Swainson's Thrush,Catharus ustulatus,"Catharus ustulatus (Nuttall, 1840)",3632,SPECIES,ACCEPTED,Catharus,2490799.0,Catharus ustulatus,2490821.0,LC,Catharus ustulatus,"(Nuttall, 1840)",Swainson'S Thrush,"Catharus ustulatus swainsoni, 0.0005509641873278236"
28096.0,blasol1,Black Solitaire,Entomodestes coracinus,"Entomodestes coracinus (Berlepsch, 1897)",58,SPECIES,ACCEPTED,Entomodestes,2490711.0,Entomodestes coracinus,2490712.0,LC,Entomodestes coracinus,"(Berlepsch, 1897)",Black Solitaire,
28258.0,whtrob1,White-throated Thrush,Turdus assimilis,"Turdus assimilis Cabanis, 1850",10,SPECIES,ACCEPTED,Turdus,2490714.0,Turdus assimilis,9529632.0,LC,Turdus assimilis,"Cabanis, 1850",White-throated Thrush,
28281.0,pavthr1,Pale-vented Thrush,Turdus obsoletus,"Turdus obsoletus Lawrence, 1862",70,SPECIES,ACCEPTED,Turdus,2490714.0,Turdus obsoletus,2490754.0,LC,Turdus obsoletus,"Lawrence, 1862",Pale-vented Thrush,
28291.0,ecuthr1,Ecuadorian Thrush,Turdus maculirostris,"Turdus maculirostris Berlepsch & Taczanowski, 1884",7381,SPECIES,ACCEPTED,Turdus,2490714.0,Turdus maculirostris,2490776.0,LC,Turdus maculirostris,"Berlepsch & Taczanowski, 1884",Ecuadorian Thrush,
28359.0,paethr1,Pale-eyed Thrush,Turdus leucops,"Turdus leucops Taczanowski, 1877",261,SPECIES,ACCEPTED,Turdus,2490714.0,Turdus leucops,5789052.0,LC,Turdus leucops,"Taczanowski, 1877",Pale-eyed Thrush,
28393.0,grethr1,Great Thrush,Turdus fuscater,"Turdus fuscater Orbigny & Lafresnaye, 1837",190,SPECIES,ACCEPTED,Turdus,2490714.0,Turdus fuscater,2490717.0,LC,Turdus fuscater,"Orbigny & Lafresnaye, 1837",Great Thrush,
28401.0,glbthr1,Glossy-black Thrush,Turdus serranus,"Turdus serranus Tschudi, 1844",198,SPECIES,ACCEPTED,Turdus,2490714.0,Turdus serranus,2490784.0,LC,Turdus serranus,"Tschudi, 1844",Glossy-black Thrush,"Turdus serranus fuscobrunneus, 0.015384615384615385"
30839.0,trimun,Tricolored Munia,Lonchura malacca,"Lonchura malacca (Linnaeus, 1766)",3,SPECIES,ACCEPTED,Lonchura,2493593.0,Lonchura malacca,2493626.0,LC,Lonchura malacca,"(Linnaeus, 1766)",Tricoloured Munia,
31261.0,houspa,House Sparrow,Passer domesticus,"Passer domesticus (Linnaeus, 1758)",40,SPECIES,ACCEPTED,Passer,2492321.0,Passer domesticus,5231190.0,LC,Passer domesticus,"(Linnaeus, 1758)",House Sparrow,
31706.0,goreup1,Golden-rumped Euphonia,Chlorophonia cyanocephala,"Euphonia cyanocephala (Vieillot, 1819)",999,SPECIES,SYNONYM,Euphonia,2487948.0,Euphonia cyanocephala,2488023.0,NE,Chlorophonia cyanocephala,"(Vieillot, 1819)",Golden-rumped Euphonia,
31710.0,blnchl1,Blue-naped Chlorophonia,Chlorophonia cyanea,"Chlorophonia cyanea (Thunberg, 1822)",1,SPECIES,ACCEPTED,Chlorophonia,2488311.0,Chlorophonia cyanea,2488315.0,LC,Chlorophonia cyanea,"(Thunberg, 1822)",Blue-naped Chlorophonia,
31718.0,chbchl1,Chestnut-breasted Chlorophonia,Chlorophonia pyrrhophrys,"Chlorophonia pyrrhophrys (P.L.Sclater, 1851)",4,SPECIES,ACCEPTED,Chlorophonia,2488311.0,Chlorophonia pyrrhophrys,2488312.0,LC,Chlorophonia pyrrhophrys,"(P.L.Sclater, 1851)",Chestnut-breasted Chlorophonia,
31719.0,yecchl1,Yellow-collared Chlorophonia,Chlorophonia flavirostris,"Chlorophonia flavirostris P.L.Sclater, 1861",861,SPECIES,ACCEPTED,Chlorophonia,2488311.0,Chlorophonia flavirostris,2488313.0,LC,Chlorophonia flavirostris,"P.L.Sclater, 1861",Yellow-collared Chlorophonia,
31723.0,orceup1,Orange-crowned Euphonia,Euphonia saturata,"Euphonia saturata (Cabanis, 1861)",824,SPECIES,ACCEPTED,Euphonia,2487948.0,Euphonia saturata,2487989.0,LC,Euphonia saturata,"(Cabanis, 1861)",Orange-crowned Euphonia,
31754.0,thbeup1,Thick-billed Euphonia,Euphonia laniirostris,"Euphonia laniirostris d'Orbigny & Lafresnaye, 1837",6088,SPECIES,ACCEPTED,Euphonia,2487948.0,Euphonia laniirostris,2487998.0,LC,Euphonia laniirostris,"d'Orbigny & Lafresnaye, 1837",Thick-billed Euphonia,
31773.0,orbeup1,Orange-bellied Euphonia,Euphonia xanthogaster,"Euphonia xanthogaster Sundevall, 1834",7895,SPECIES,ACCEPTED,Euphonia,2487948.0,Euphonia xanthogaster,2488011.0,LC,Euphonia xanthogaster,"Sundevall, 1834",Orange-bellied Euphonia,"Euphonia xanthogaster quitensis, 0.0006337135614702154"
32330.0,lesgol,Lesser Goldfinch,Spinus psaltria,"Spinus psaltria (Say, 1822)",105,SPECIES,ACCEPTED,Spinus,8051475.0,Spinus psaltria,5231647.0,LC,Spinus psaltria,"(Say, 1822)",Lesser Goldfinch,"Spinus psaltria colombianus, 0.009615384615384616"
32351.0,yebsis1,Yellow-bellied Siskin,Spinus xanthogastrus,"Spinus xanthogastrus (Du Bus de Gisignies, 1855)",378,SPECIES,ACCEPTED,Spinus,8051475.0,Spinus xanthogastrus,7341765.0,LC,Spinus xanthogastrus,"(Du Bus de Gisignies, 1855)",Yellow-bellied Siskin,"Spinus xanthogastrus xanthogastrus, 0.002652519893899204"
32358.0,hoosis1,Hooded Siskin,Spinus magellanicus,"Spinus magellanicus (Vieillot, 1805)",87,SPECIES,ACCEPTED,Spinus,8051475.0,Spinus magellanicus,7341745.0,LC,Spinus magellanicus,"(Vieillot, 1805)",Hooded Siskin,
32564.0,tanfin1,Tanager Finch,Oreothraupis arremonops,"Oreothraupis arremonops (P.L.Sclater, 1855)",7,SPECIES,ACCEPTED,Oreothraupis,2492006.0,Oreothraupis arremonops,2492007.0,LC,Oreothraupis arremonops,"(P.L.Sclater, 1855)",Tanager Finch,
32565.0,ytbtan1,Yellow-throated Chlorospingus,Chlorospingus flavigularis,"Chlorospingus flavigularis (P.L.Sclater, 1852)",5312,SPECIES,ACCEPTED,Chlorospingus,2488700.0,Chlorospingus flavigularis,2488703.0,LC,Chlorospingus flavigularis,"(P.L.Sclater, 1852)",Yellow-throated Chlorospingus,"Chlorospingus flavigularis marginatus, 0.001886080724254998"
32575.0,atbtan1,Ashy-throated Chlorospingus,Chlorospingus canigularis,"Chlorospingus canigularis (Lafresnaye, 1848)",401,SPECIES,ACCEPTED,Chlorospingus,2488700.0,Chlorospingus canigularis,2488739.0,LC,Chlorospingus canigularis,"(Lafresnaye, 1848)",Ashy-throated Chlorospingus,"Chlorospingus canigularis conspicillatus, 0.02557544757033248"
32619.0,dubtan1,Dusky Chlorospingus,Chlorospingus semifuscus,"Chlorospingus semifuscus P.L.Sclater & Salvin, 1873",1711,SPECIES,ACCEPTED,Chlorospingus,2488700.0,Chlorospingus semifuscus,2488735.0,LC,Chlorospingus semifuscus,"P.L.Sclater & Salvin, 1873",Dusky Chlorospingus,"Chlorospingus semifuscus semifuscus, 0.0023432923257176333"
32700.0,blsspa1,Black-striped Sparrow,Arremonops conirostris,"Arremonops conirostris (Bonaparte, 1850)",751,SPECIES,ACCEPTED,Arremonops,2491023.0,Arremonops conirostris,2491024.0,LC,Arremonops conirostris,"(Bonaparte, 1850)",Black-striped Sparrow,"Arremonops conirostris striaticeps, 0.004010695187165776"
32769.0,orbspa1,Orange-billed Sparrow,Arremon aurantiirostris,"Arremon aurantiirostris Lafresnaye, 1847",3341,SPECIES,ACCEPTED,Arremon,2491613.0,Arremon aurantiirostris,2491628.0,LC,Arremon aurantiirostris,"Lafresnaye, 1847",Orange-billed Sparrow,"Arremon aurantiirostris occidentalis, 0.0017991004497751124"
32799.0,ccbfin,Chestnut-capped Brushfinch,Arremon brunneinucha,"Arremon brunneinucha (Lafresnaye, 1839)",610,SPECIES,ACCEPTED,Arremon,2491613.0,Arremon brunneinucha,7341947.0,LC,Arremon brunneinucha,"(Lafresnaye, 1839)",Chestnut-capped Brushfinch,"Arremon brunneinucha frontalis, 0.003289473684210526"
32812.0,olifin1,Olive Finch,Arremon castaneiceps,"Arremon castaneiceps (P.L.Sclater, 1860)",219,SPECIES,ACCEPTED,Arremon,2491613.0,Arremon castaneiceps,5788842.0,NT,Arremon castaneiceps,"(P.L.Sclater, 1860)",Olive Finch,
32876.0,rucspa1,Rufous-collared Sparrow,Zonotrichia capensis,"Zonotrichia capensis (P.L.S.Müller, 1776)",1684,SPECIES,ACCEPTED,Zonotrichia,6173226.0,Zonotrichia capensis,5231103.0,LC,Zonotrichia capensis,"(P.L.S.Müller, 1776)",Rufous-collared Sparrow,"Zonotrichia capensis costaricensis, 0.001784651992861392"
33193.0,tribrf1,Choco Brushfinch,Atlapetes crassus,"Atlapetes crassus Bangs, 1908",21,SPECIES,ACCEPTED,Atlapetes,2491388.0,Atlapetes crassus,2491402.0,LC,Atlapetes crassus,"Bangs, 1908",Choco Brushfinch,
33194.0,tribrf2,Golden-crowned Brushfinch,Atlapetes tricolor,"Atlapetes tricolor (Taczanowski, 1875)",2781,SPECIES,ACCEPTED,Atlapetes,2491388.0,Atlapetes tricolor,2491398.0,LC,Atlapetes tricolor,"(Taczanowski, 1875)",Tricolored Brushfinch,"Atlapetes tricolor crassus, 0.0010799136069114472"
33205.0,yebbrf1,Yellow-breasted Brushfinch,Atlapetes latinuchus,"Atlapetes latinuchus (Du Bus de Gisignies, 1855)",57,SPECIES,ACCEPTED,Atlapetes,2491388.0,Atlapetes latinuchus,2491404.0,LC,Atlapetes latinuchus,"(Du Bus de Gisignies, 1855)",Yellow-breasted Brushfinch,
33216.0,wwbfin1,White-winged Brushfinch,Atlapetes leucopterus,"Atlapetes leucopterus (Jardine, 1856)",55,SPECIES,ACCEPTED,Atlapetes,2491388.0,Atlapetes leucopterus,2491414.0,LC,Atlapetes leucopterus,"(Jardine, 1856)",White-winged Brushfinch,
33316.0,rebbla1,Red-breasted Meadowlark,Leistes militaris,"Sturnella militaris (Linnaeus, 1758)",1,SPECIES,SYNONYM,Sturnella,2484248.0,Sturnella militaris,2484250.0,LC,Leistes militaris,"(Linnaeus, 1758)",Red-breasted Meadowlark,
33329.0,yebcac1,Yellow-billed Cacique,Amblycercus holosericeus,"Amblycercus holosericeus (Deppe, 1830)",23,SPECIES,ACCEPTED,Amblycercus,2484418.0,Amblycercus holosericeus,2484419.0,LC,Amblycercus holosericeus,"(Deppe, 1830)",Yellow-billed Cacique,
33335.0,ruboro1,Russet-backed Oropendola,Psarocolius angustifrons,"Psarocolius angustifrons (Spix, 1824)",235,SPECIES,ACCEPTED,Psarocolius,2484215.0,Psarocolius angustifrons,2484222.0,LC,Psarocolius angustifrons,"(Spix, 1824)",Russet-backed Oropendola,"Psarocolius angustifrons atrocastaneus, 0.008583690987124463"
33367.0,scrcac1,Scarlet-rumped Cacique,Cacicus uropygialis,"Cacicus uropygialis microrhynchus (P.L.Sclater & Salvin, 1865)",6,SPECIES,SYNONYM,Cacicus,2484110.0,Cacicus uropygialis,5229817.0,LC,Cacicus microrhynchus,"(P.L.Sclater & Salvin, 1865)",Scarlet-rumped Cacique,
33367.0,scrcac1,Scarlet-rumped Cacique,Cacicus uropygialis,"Cacicus uropygialis Lafresnaye, 1843",846,SPECIES,ACCEPTED,Cacicus,2484110.0,Cacicus uropygialis,5229817.0,LC,Cacicus uropygialis,"Lafresnaye, 1843",Subtropical Cacique,
33371.0,yercac1,Yellow-rumped Cacique,Cacicus cela,"Cacicus cela (Linnaeus, 1758)",3,SPECIES,ACCEPTED,Cacicus,2484110.0,Cacicus cela,5229832.0,LC,Cacicus cela,"(Linnaeus, 1758)",Yellow-rumped Cacique,
33423.0,yetori1,Yellow-tailed Oriole,Icterus mesomelas,"Icterus mesomelas (Wagler, 1829)",1160,SPECIES,ACCEPTED,Icterus,2484282.0,Icterus mesomelas,5229869.0,LC,Icterus mesomelas,"(Wagler, 1829)",Yellow-tailed Oriole,
33540.0,shicow,Shiny Cowbird,Molothrus bonariensis,"Molothrus bonariensis (Gmelin, 1789)",3207,SPECIES,ACCEPTED,Molothrus,2484385.0,Molothrus bonariensis,2484396.0,LC,Molothrus bonariensis,"(Gmelin, 1789)",Shiny Cowbird,
33563.0,giacow,Giant Cowbird,Molothrus oryzivorus,"Molothrus oryzivorus (Gmelin, 1788)",1,SPECIES,SYNONYM,Molothrus,2484385.0,Molothrus oryzivorus,2484386.0,LC,Scaphidura oryzivora,"(Gmelin, 1788)",Giant Cowbird,
33563.0,giacow,Giant Cowbird,Molothrus oryzivorus,"Molothrus oryzivorus (Gmelin, 1788)",993,SPECIES,ACCEPTED,Molothrus,2484385.0,Molothrus oryzivorus,2484386.0,LC,Molothrus oryzivorus,"(Gmelin, 1788)",Giant Cowbird,
33567.0,scrbla1,Scrub Blackbird,Dives warczewiczi,"Dives warczewiczi (Cabanis, 1861)",3405,SPECIES,ACCEPTED,Dives,2484433.0,Dives warczewiczi,6100778.0,LC,Dives warczewiczi,"(Cabanis, 1861)",Scrub Blackbird,"Dives warczewiczi warczewiczi, 0.0008818342151675485"
33676.0,norwat,Northern Waterthrush,Parkesia noveboracensis,"Parkesia noveboracensis (J.F.Gmelin, 1789)",1,SPECIES,ACCEPTED,Parkesia,6093857.0,Parkesia noveboracensis,6093856.0,LC,Parkesia noveboracensis,"(J.F.Gmelin, 1789)",Northern Waterthrush,
33679.0,gowwar,Golden-winged Warbler,Vermivora chrysoptera,"Vermivora chrysoptera (Linnaeus, 1766)",17,SPECIES,ACCEPTED,Vermivora,5230809.0,Vermivora chrysoptera,5230811.0,NT,Vermivora chrysoptera,"(Linnaeus, 1766)",Golden-winged Warbler,
33685.0,bawwar,Black-and-white Warbler,Mniotilta varia,"Mniotilta varia (Linnaeus, 1766)",161,SPECIES,ACCEPTED,Mniotilta,2489612.0,Mniotilta varia,2489613.0,LC,Mniotilta varia,"(Linnaeus, 1766)",Black-and-white Warbler,
33686.0,prowar,Prothonotary Warbler,Protonotaria citrea,"Protonotaria citrea (Boddaert, 1783)",1,SPECIES,ACCEPTED,Protonotaria,2489870.0,Protonotaria citrea,2489871.0,LC,Protonotaria citrea,"(Boddaert, 1783)",Prothonotary Warbler,
33695.0,tenwar,Tennessee Warbler,Leiothlypis peregrina,"Leiothlypis peregrina (A.Wilson, 1811)",21,SPECIES,ACCEPTED,Leiothlypis,7467942.0,Leiothlypis peregrina,7415507.0,LC,Leiothlypis peregrina,"(A.Wilson, 1811)",Tennessee Warbler,
33723.0,masyel4,Black-lored Yellowthroat,Geothlypis auricularis,"Geothlypis auricularis Salvin, 1883",2,SPECIES,ACCEPTED,Geothlypis,2489637.0,Geothlypis auricularis,6100790.0,LC,Geothlypis auricularis,"Salvin, 1883",Black-lored Yellowthroat,
33729.0,mouwar,Mourning Warbler,Geothlypis philadelphia,"Geothlypis philadelphia (A.Wilson, 1810)",24,SPECIES,ACCEPTED,Geothlypis,2489637.0,Geothlypis philadelphia,5789148.0,LC,Geothlypis philadelphia,"(A.Wilson, 1810)",Mourning Warbler,
33736.0,olcyel1,Olive-crowned Yellowthroat,Geothlypis semiflava,"Geothlypis semiflava P.L.Sclater, 1860",806,SPECIES,ACCEPTED,Geothlypis,2489637.0,Geothlypis semiflava,2489641.0,LC,Geothlypis semiflava,"P.L.Sclater, 1860",Olive-crowned Yellowthroat,"Geothlypis semiflava semiflava, 0.004987531172069825"
33779.0,amered,American Redstart,Setophaga ruticilla,"Setophaga ruticilla (Linnaeus, 1758)",45,SPECIES,ACCEPTED,Setophaga,2489984.0,Setophaga ruticilla,2489985.0,LC,Setophaga ruticilla,"(Linnaeus, 1758)",American Redstart,
33782.0,cerwar,Cerulean Warbler,Setophaga cerulea,"Setophaga cerulea (A.Wilson, 1810)",111,SPECIES,ACCEPTED,Setophaga,2489984.0,Setophaga cerulea,6093350.0,NT,Setophaga cerulea,"(A.Wilson, 1810)",Cerulean Warbler,
33787.0,tropar,Tropical Parula,Setophaga pitiayumi,"Setophaga pitiayumi (Vieillot, 1817)",7811,SPECIES,ACCEPTED,Setophaga,2489984.0,Setophaga pitiayumi,7341895.0,LC,Setophaga pitiayumi,"(Vieillot, 1817)",Tropical Parula,"Setophaga pitiayumi pacifica, 0.00038422131147540983"
33804.0,babwar,Bay-breasted Warbler,Setophaga castanea,"Setophaga castanea (A.Wilson, 1810)",9,SPECIES,ACCEPTED,Setophaga,2489984.0,Setophaga castanea,6093202.0,LC,Setophaga castanea,"(A.Wilson, 1810)",Bay-breasted Warbler,
33805.0,bkbwar,Blackburnian Warbler,Setophaga fusca,"Setophaga fusca (Statius Müller, 1776)",3204,SPECIES,ACCEPTED,Setophaga,2489984.0,Setophaga fusca,6093199.0,LC,Setophaga fusca,"(Statius Müller, 1776)",Blackburnian Warbler,
33807.0,yelwar,Yellow Warbler,Setophaga petechia,"Setophaga petechia (Linnaeus, 1766)",11,SPECIES,ACCEPTED,Setophaga,2489984.0,Setophaga petechia,7341834.0,LC,Setophaga petechia,"(Linnaeus, 1766)",Yellow Warbler,
33849.0,chswar,Chestnut-sided Warbler,Setophaga pensylvanica,"Setophaga pensylvanica (Linnaeus, 1766)",2,SPECIES,ACCEPTED,Setophaga,2489984.0,Setophaga pensylvanica,6092942.0,LC,Setophaga pensylvanica,"(Linnaeus, 1766)",Chestnut-sided Warbler,
33853.0,bkpwar,Blackpoll Warbler,Setophaga striata,"Setophaga striata (J.R.Forster, 1772)",13,SPECIES,ACCEPTED,Setophaga,2489984.0,Setophaga striata,6092935.0,NT,Setophaga striata,"(J.R.Forster, 1772)",Blackpoll Warbler,
33928.0,btnwar,Black-throated Green Warbler,Setophaga virens,"Setophaga virens (J.F.Gmelin, 1789)",9,SPECIES,ACCEPTED,Setophaga,2489984.0,Setophaga virens,6092631.0,LC,Setophaga virens,"(J.F.Gmelin, 1789)",Black-throated Green Warbler,
33980.0,thswar1,Three-striped Warbler,Basileuterus tristriatus,"Basileuterus tristriatus (Tschudi, 1844)",4753,SPECIES,ACCEPTED,Basileuterus,2489731.0,Basileuterus tristriatus,2489815.0,LC,Basileuterus tristriatus,"(Tschudi, 1844)",Three-striped Warbler,
34017.0,blcwar2,Black-crested Warbler,Myiothlypis nigrocristata,"Myiothlypis nigrocristata (Lafresnaye, 1840)",49,SPECIES,ACCEPTED,Myiothlypis,7341612.0,Myiothlypis nigrocristata,7811145.0,LC,Myiothlypis nigrocristata,"(Lafresnaye, 1840)",Black-crested Warbler,
34018.0,burwar1,Buff-rumped Warbler,Myiothlypis fulvicauda,"Myiothlypis fulvicauda (von Spix, 1825)",1392,SPECIES,ACCEPTED,Myiothlypis,7341612.0,Myiothlypis fulvicauda,7341658.0,LC,Myiothlypis fulvicauda,"(von Spix, 1825)",Buff-rumped Warbler,
34034.0,gobwar4,Choco Warbler,Myiothlypis chlorophrys,"Myiothlypis chlorophrys (von Berlepsch, 1907)",181,SPECIES,ACCEPTED,Myiothlypis,7341612.0,Myiothlypis chlorophrys,7529367.0,LC,Myiothlypis chlorophrys,"(von Berlepsch, 1907)",Choco Warbler,
34044.0,rucwar1,Russet-crowned Warbler,Myiothlypis coronata,"Myiothlypis coronata (Tschudi, 1844)",133,SPECIES,ACCEPTED,Myiothlypis,7341612.0,Myiothlypis coronata,7646544.0,LC,Myiothlypis coronata,"(Tschudi, 1844)",Russet-crowned Warbler,
34054.0,canwar,Canada Warbler,Cardellina canadensis,"Cardellina canadensis (Linnaeus, 1766)",400,SPECIES,ACCEPTED,Cardellina,2489633.0,Cardellina canadensis,6091946.0,LC,Cardellina canadensis,"(Linnaeus, 1766)",Canada Warbler,
34069.0,sltred,Slate-throated Redstart,Myioborus miniatus,"Myioborus miniatus (Swainson, 1827)",6749,SPECIES,ACCEPTED,Myioborus,2489828.0,Myioborus miniatus,2489837.0,LC,Myioborus miniatus,"(Swainson, 1827)",Slate-throated Whitestart,"Myioborus miniatus ballux, 0.0019299287410926365"
34096.0,spered1,Spectacled Redstart,Myioborus melanocephalus,"Myioborus melanocephalus (Tschudi, 1844)",85,SPECIES,ACCEPTED,Myioborus,2489828.0,Myioborus melanocephalus,2489830.0,LC,Myioborus melanocephalus,"(Tschudi, 1844)",Spectacled Whitestart,
34109.0,duftan1,Dusky-faced Tanager,Mitrospingus cassinii,"Mitrospingus cassinii (Lawrence, 1861)",132,SPECIES,ACCEPTED,Mitrospingus,2488751.0,Mitrospingus cassinii,2488752.0,LC,Mitrospingus cassinii,"(Lawrence, 1861)",Dusky-faced Tanager,
34122.0,heptan,Hepatic Tanager,Piranga flava,"Piranga flava (Vieillot, 1822)",1,SPECIES,ACCEPTED,Piranga,2488483.0,Piranga flava,2488498.0,LC,Piranga flava,"(Vieillot, 1822)",Red Tanager,
34141.0,sumtan,Summer Tanager,Piranga rubra,"Piranga rubra (Linnaeus, 1758)",1818,SPECIES,ACCEPTED,Piranga,2488483.0,Piranga rubra,2488485.0,LC,Piranga rubra,"(Linnaeus, 1758)",Summer Tanager,
34145.0,scatan,Scarlet Tanager,Piranga olivacea,"Piranga olivacea (J.F.Gmelin, 1789)",9,SPECIES,ACCEPTED,Piranga,2488483.0,Piranga olivacea,2488517.0,LC,Piranga olivacea,"(J.F.Gmelin, 1789)",Scarlet Tanager,
34158.0,whwtan1,White-winged Tanager,Piranga leucoptera,"Piranga leucoptera Trudeau, 1840",1706,SPECIES,ACCEPTED,Piranga,2488483.0,Piranga leucoptera,2488493.0,LC,Piranga leucoptera,"Trudeau, 1840",White-winged Tanager,"Piranga leucoptera ardens, 0.00589622641509434"
34209.0,ocbtan1,Ochre-breasted Tanager,Chlorothraupis stolzmanni,"Chlorothraupis stolzmanni (von Berlepsch & Taczanowski, 1884)",1236,SPECIES,ACCEPTED,Chlorothraupis,2488764.0,Chlorothraupis stolzmanni,2488770.0,LC,Chlorothraupis stolzmanni,"(von Berlepsch & Taczanowski, 1884)",Ochre-breasted Tanager,"Chlorothraupis stolzmanni stolzmanni, 0.004061738424045491"
34255.0,gobgro1,Golden Grosbeak,Pheucticus chrysogaster,"Pheucticus chrysogaster (Lesson, 1832)",191,SPECIES,ACCEPTED,Pheucticus,2490486.0,Pheucticus chrysogaster,2490491.0,LC,Pheucticus chrysogaster,"(Lesson, 1832)",Golden Grosbeak,"Pheucticus chrysogaster chrysogaster, 0.005263157894736842"
34266.0,robgro,Rose-breasted Grosbeak,Pheucticus ludovicianus,"Pheucticus ludovicianus (Linnaeus, 1766)",181,SPECIES,ACCEPTED,Pheucticus,2490486.0,Pheucticus ludovicianus,2490494.0,LC,Pheucticus ludovicianus,"(Linnaeus, 1766)",Rose-breasted Grosbeak,
34286.0,blusee4,Ecuadorian Seedeater,Amaurospiza aequatorialis,"Amaurospiza aequatorialis Sharpe, 1888",357,SPECIES,ACCEPTED,Amaurospiza,2491732.0,Amaurospiza aequatorialis,7638086.0,NE,Amaurospiza aequatorialis,"Sharpe, 1888",Ecuadorian Seedeater,
34288.0,blbsee3,Blackish-blue Seedeater,Amaurospiza moesta,"Amaurospiza moesta (Hartlaub, 1853)",1,SPECIES,ACCEPTED,Amaurospiza,2491732.0,Amaurospiza moesta,2491738.0,LC,Amaurospiza moesta,"(Hartlaub, 1853)",Blackish-blue Seedeater,
34290.0,bubgro1,Blue-black Grosbeak,Cyanoloxia cyanoides,"Cyanocompsa cyanoides (Lafresnaye, 1847)",7,SPECIES,SYNONYM,Cyanocompsa,2490364.0,Cyanocompsa cyanoides,2490370.0,LC,Cyanoloxia cyanoides,"(Lafresnaye, 1847)",Blue-black Grosbeak,
34340.0,reccar,Red-crested Cardinal,Paroaria coronata,"Paroaria coronata (J.F.Miller, 1776)",1,SPECIES,ACCEPTED,Paroaria,2492080.0,Paroaria coronata,2492081.0,LC,Paroaria coronata,"(J.F.Miller, 1776)",Red-crested Cardinal,
34388.0,olehem1,Oleaginous Hemispingus,Sphenopsis frontalis,"Sphenopsis frontalis (Tschudi, 1844)",1,SPECIES,ACCEPTED,Sphenopsis,4851602.0,Sphenopsis frontalis,9370602.0,LC,Sphenopsis frontalis,"(Tschudi, 1844)",Oleaginous Hemispingus,
34394.0,blehem1,Black-eared Hemispingus,Sphenopsis melanotis,"Sphenopsis melanotis (P.L.Sclater, 1855)",48,SPECIES,ACCEPTED,Sphenopsis,4851602.0,Sphenopsis melanotis,9398243.0,LC,Sphenopsis melanotis,"(P.L.Sclater, 1855)",Black-eared Hemispingus,
