,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras
523,2497873,2497873,"Lophostrix cristata (Daudin, 1800)",3,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Lophostrix,2497872.0,Lophostrix cristata,2497873.0,LC,Lophostrix cristata,"(Daudin, 1800)"
257,2497878,2497878,"Pulsatrix perspicillata (Latham, 1790)",6,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Pulsatrix,2497877.0,Pulsatrix perspicillata,2497878.0,LC,Pulsatrix perspicillata,"(Latham, 1790)"
49,5959118,5959118,"Bubo virginianus (J.F.Gmelin, 1788)",15,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Bubo,5959091.0,Bubo virginianus,5959118.0,LC,Bubo virginianus,"(J.F.Gmelin, 1788)"
389,2497311,2497311,"Asio stygius (Wagler, 1832)",270,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Asio,8373955.0,Asio stygius,2497311.0,LC,Asio stygius,"(Wagler, 1832)"
710,2496209,2496209,"Crotophaga ani Linnaeus, 1758",1425,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Crotophaga,2496208.0,Crotophaga ani,2496209.0,LC,Crotophaga ani,"Linnaeus, 1758"
771,2496210,2496210,"Crotophaga major Gmelin, 1788",4,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Crotophaga,2496208.0,Crotophaga major,2496210.0,LC,Crotophaga major,"Gmelin, 1788"
331,2496211,2496211,"Crotophaga sulcirostris Swainson, 1827",4,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Crotophaga,2496208.0,Crotophaga sulcirostris,2496211.0,LC,Crotophaga sulcirostris,"Swainson, 1827"
797,2496286,2496286,"Coccyzus erythropthalmus (A.Wilson, 1811)",8,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Coccyzus,2496285.0,Coccyzus erythropthalmus,2496286.0,LC,Coccyzus erythropthalmus,"(A.Wilson, 1811)"
226,2496292,2496292,"Coccyzus lansbergi Bonaparte, 1850",7,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Coccyzus,2496285.0,Coccyzus lansbergi,2496292.0,LC,Coccyzus lansbergi,"Bonaparte, 1850"
41,2496297,2496297,"Coccyzus melacoryphus Vieillot, 1817",9,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Coccyzus,2496285.0,Coccyzus melacoryphus,2496297.0,LC,Coccyzus melacoryphus,"Vieillot, 1817"
359,7340209,2496428,"Piaya minuta (Vieillot, 1817)",1215,SPECIES,SYNONYM,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya minuta,2496428.0,LC,Coccycua minuta,"(Vieillot, 1817)"
25,6085663,6170398,"Piaya minuta gracilis (Heine, 1863)",6,SUBSPECIES,SYNONYM,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya minuta,2496428.0,,Coccycua minuta gracilis,"Heine, 1863"
332,2496432,2496432,"Piaya cayana (Linnaeus, 1766)",4912,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya cayana,2496432.0,LC,Piaya cayana,"(Linnaeus, 1766)"
1,6170402,6170402,"Piaya cayana nigricrissa (Cabanis, 1862)",3,SUBSPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya cayana,2496432.0,,Piaya cayana nigricrissa,"(Cabanis, 1862)"
852,5231932,5231932,"Tapera naevia (Linnaeus, 1766)",100,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Tapera,2496501.0,Tapera naevia,5231932.0,LC,Tapera naevia,"(Linnaeus, 1766)"
344,2474383,2474383,"Fulica ardesiaca Tschudi, 1843",1,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Fulica,2474376.0,Fulica ardesiaca,2474383.0,LC,Fulica ardesiaca,"Tschudi, 1843"
182,2474589,2474589,"Laterallus exilis (Temminck, 1831)",66,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Laterallus,2474584.0,Laterallus exilis,2474589.0,LC,Laterallus exilis,"(Temminck, 1831)"
801,2474599,2474599,"Laterallus albigularis (Lawrence, 1861)",1553,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Laterallus,2474584.0,Laterallus albigularis,2474599.0,LC,Laterallus albigularis,"(Lawrence, 1861)"
456,7191376,7191376,Laterallus albigularis albigularis,2,SUBSPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Laterallus,2474584.0,Laterallus albigularis,2474599.0,,Laterallus albigularis albigularis,
393,2474639,2474639,"Porzana carolina (Linnaeus, 1758)",2,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Porzana,2474604.0,Porzana carolina,2474639.0,LC,Porzana carolina,"(Linnaeus, 1758)"
135,2474825,2474825,"Rallus limicola Vieillot, 1819",1,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Rallus,2474794.0,Rallus limicola,2474825.0,LC,Rallus limicola,"Vieillot, 1819"
398,5228136,5228136,"Porphyrio martinica (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Porphyrio,3242186.0,Porphyrio martinica,5228136.0,LC,Porphyrio martinica,"(Linnaeus, 1766)"
413,7340222,5228200,"Gallinula chloropus galeata (Lichtenstein, 1818)",1,SPECIES,SYNONYM,Gruiformes,1493.0,Rallidae,9342.0,Gallinula,7918617.0,Gallinula chloropus,5228199.0,LC,Gallinula galeata,"(Lichtenstein & Mhc, 1818)"
490,2480824,2480824,"Butorides striata (Linnaeus, 1758)",643,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Butorides,2480817.0,Butorides striata,2480824.0,LC,Butorides striata,"(Linnaeus, 1758)"
183,2480830,2480830,"Bubulcus ibis (Linnaeus, 1758)",6256,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Bubulcus,2480829.0,Bubulcus ibis,2480830.0,LC,Bubulcus ibis,"(Linnaeus, 1758)"
274,4408439,2480830,"Bubulcus ibis (Linnaeus, 1758)",62,SPECIES,SYNONYM,Pelecaniformes,7190953.0,Ardeidae,3685.0,Bubulcus,2480829.0,Bubulcus ibis,2480830.0,NE,Ardea ibis,"Linnaeus, 1758"
756,2480863,2480863,"Nycticorax nycticorax (Linnaeus, 1758)",2,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Nycticorax,2480856.0,Nycticorax nycticorax,2480863.0,LC,Nycticorax nycticorax,"(Linnaeus, 1758)"
365,2480868,2480868,"Tigrisoma fasciatum (Such, 1825)",362,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Tigrisoma,2480866.0,Tigrisoma fasciatum,2480868.0,LC,Tigrisoma fasciatum,"(Such, 1825)"
707,2480873,2480873,"Egretta thula (Molina, 1782)",1811,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Egretta,2480872.0,Egretta thula,2480873.0,LC,Egretta thula,"(Molina, 1782)"
425,2480894,2480894,"Egretta caerulea (Linnaeus, 1758)",116,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Egretta,2480872.0,Egretta caerulea,2480894.0,LC,Egretta caerulea,"(Linnaeus, 1758)"
459,2480951,2480951,"Ardea cocoi Linnaeus, 1766",8,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Ardea,2480922.0,Ardea cocoi,2480951.0,LC,Ardea cocoi,"Linnaeus, 1766"
158,9752617,9752617,"Ardea alba Linnaeus, 1758",538,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Ardea,2480922.0,Ardea alba,9752617.0,LC,Ardea alba,"Linnaeus, 1758"
683,2480953,2480953,"Nyctanassa violacea (Linnaeus, 1758)",4,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Nyctanassa,2480952.0,Nyctanassa violacea,2480953.0,LC,Nyctanassa violacea,"(Linnaeus, 1758)"
100,6066396,6066396,"Nyctanassa violacea caliginis Wetmore, 1946",1,SUBSPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Nyctanassa,2480952.0,Nyctanassa violacea,2480953.0,,Nyctanassa violacea caliginis,"Wetmore, 1946"
462,2480367,2480367,"Elanus leucurus (Vieillot, 1818)",9,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Elanus,2480366.0,Elanus leucurus,2480367.0,LC,Elanus leucurus,"(Vieillot, 1818)"
489,7506330,2480398,"Leucopternis plumbeus Salvin, 1872",23,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Leucopternis,2480394.0,Leucopternis plumbeus,2480398.0,NT,Cryptoleucopteryx plumbea,"(Salvin, 1872)"
415,8298810,2480401,"Leucopternis princeps P.L.Sclater, 1865",1567,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Leucopternis,2480394.0,Leucopternis princeps,2480401.0,LC,Morphnarchus princeps,"(P.L.Sclater, 1865)"
741,7645611,2480405,"Leucopternis occidentalis Salvin, 1876",3,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Leucopternis,2480394.0,Leucopternis occidentalis,2480405.0,EN,Pseudastur occidentalis,"(Salvin, 1876)"
308,2480410,2480410,"Parabuteo unicinctus (Temminck, 1824)",5,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Parabuteo,2480409.0,Parabuteo unicinctus,2480410.0,LC,Parabuteo unicinctus,"(Temminck, 1824)"
312,2480415,2480415,"Rostrhamus sociabilis (Vieillot, 1817)",47,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Rostrhamus,2480414.0,Rostrhamus sociabilis,2480415.0,LC,Rostrhamus sociabilis,"(Vieillot, 1817)"
444,2480461,2480461,"Elanoides forficatus (Linnaeus, 1758)",3699,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Elanoides,2480460.0,Elanoides forficatus,2480461.0,LC,Elanoides forficatus,"(Linnaeus, 1758)"
802,5844425,5844425,"Elanoides forficatus yetapa (Vieillot, 1818)",6,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Elanoides,2480460.0,Elanoides forficatus,2480461.0,,Elanoides forficatus yetapa,"(Vieillot, 1818)"
125,2480535,2480535,"Buteo albigula Philippi, 1899",18,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo albigula,2480535.0,LC,Buteo albigula,"Philippi, 1899"
148,2480538,2480538,"Buteo platypterus (Vieillot, 1823)",393,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo platypterus,2480538.0,LC,Buteo platypterus,"(Vieillot, 1823)"
177,8033105,2480552,"Buteo polyosoma (Quoy & Gaimard, 1824)",42,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo polyosoma,2480552.0,LC,Geranoaetus polyosoma,"(Quoy & Gaimard, 1824)"
463,2480553,2480553,"Buteo brachyurus Vieillot, 1816",354,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo brachyurus,2480553.0,LC,Buteo brachyurus,"Vieillot, 1816"
599,7191151,7191151,Buteo brachyurus brachyurus,1,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo brachyurus,2480553.0,,Buteo brachyurus brachyurus,
718,2480556,2480556,"Buteo nitidus (Latham, 1790)",49,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo nitidus,2480556.0,LC,Buteo nitidus,"(Latham, 1790)"
409,2480571,2480571,"Chondrohierax uncinatus (Temminck, 1822)",1737,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Chondrohierax,2480570.0,Chondrohierax uncinatus,2480571.0,LC,Chondrohierax uncinatus,"(Temminck, 1822)"
483,2480657,2480657,"Buteogallus urubitinga (Gmelin, 1788)",4,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteogallus,2480650.0,Buteogallus urubitinga,2480657.0,LC,Buteogallus urubitinga,"(Gmelin, 1788)"
410,2480672,2480672,"Spizaetus tyrannus (Wied-Neuwied, 1820)",12,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus tyrannus,2480672.0,LC,Spizaetus tyrannus,"(Wied-Neuwied, 1820)"
853,2480679,2480679,"Spizaetus ornatus (Daudin, 1800)",6,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus ornatus,2480679.0,NT,Spizaetus ornatus,"(Daudin, 1800)"
151,5788512,5788512,"Spizaetus isidori (Des Murs, 1845)",37,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus isidori,5788512.0,EN,Spizaetus isidori,"(Des Murs, 1845)"
72,5788513,5788513,"Spizaetus melanoleucus (Vieillot, 1816)",5,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus melanoleucus,5788513.0,LC,Spizaetus melanoleucus,"(Vieillot, 1816)"
814,5229191,5229191,"Harpagus bidentatus (Latham, 1790)",118,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Harpagus,2480680.0,Harpagus bidentatus,5229191.0,LC,Harpagus bidentatus,"(Latham, 1790)"
222,6066281,6066281,"Harpagus bidentatus fasciatus Lawrence, 1869",3,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Harpagus,2480680.0,Harpagus bidentatus,5229191.0,,Harpagus bidentatus fasciatus,"Lawrence, 1869"
689,2480710,2480710,"Gampsonyx swainsonii Vigors, 1825",1,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Gampsonyx,2480709.0,Gampsonyx swainsonii,2480710.0,LC,Gampsonyx swainsonii,"Vigors, 1825"
71,5229197,5229197,"Leptodon cayanensis (Latham, 1790)",483,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Leptodon,2480711.0,Leptodon cayanensis,5229197.0,LC,Leptodon cayanensis,"(Latham, 1790)"
651,7094918,7094918,Leptodon cayanensis cayanensis,1,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Leptodon,2480711.0,Leptodon cayanensis,5229197.0,,Leptodon cayanensis cayanensis,
725,2480720,2480720,"Ictinia plumbea (Gmelin, 1788)",31,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Ictinia,2480718.0,Ictinia plumbea,2480720.0,LC,Ictinia plumbea,"(Gmelin, 1788)"
468,5844398,5844398,"Rupornis magnirostris (Gmelin, 1788)",3759,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Rupornis,4850093.0,Rupornis magnirostris,5844398.0,LC,Rupornis magnirostris,"(Gmelin, 1788)"
841,7191163,7191163,Rupornis magnirostris magnirostris,2,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Rupornis,4850093.0,Rupornis magnirostris,5844398.0,,Rupornis magnirostris magnirostris,
755,7982966,6066303,"Percnohierax leucorrhous (Quoy & Gaimard, 1824)",25,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Percnohierax,4852582.0,Percnohierax leucorrhous,6066303.0,LC,Parabuteo leucorrhous,"(Quoy & Gaimard, 1824)"
144,12003679,2480580,"Accipiter superciliosus (Linnaeus, 1766)",17,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter superciliosus,2480580.0,NE,Microspizias superciliosus,"(Linnaeus, 1766)"
746,12152602,2480593,"Accipiter collaris P.L.Sclater, 1860",7,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter collaris,2480593.0,NE,Microspizias collaris,"(P.L.Sclater, 1860)"
108,2480599,2480599,"Accipiter bicolor (Vieillot, 1817)",304,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter bicolor,2480599.0,LC,Accipiter bicolor,"(Vieillot, 1817)"
688,7191201,7191201,Accipiter bicolor bicolor,2,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter bicolor,2480599.0,,Accipiter bicolor bicolor,
656,2480620,2480620,"Accipiter ventralis P.L.Sclater, 1866",2,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter ventralis,2480620.0,NE,Accipiter ventralis,"P.L.Sclater, 1866"
493,9740253,9740253,"Accipiter striatus Vieillot, 1808",216,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter striatus,9740253.0,LC,Accipiter striatus,"Vieillot, 1808"
564,6542604,6542604,Accipiter striatus ventralis,2,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter striatus,9740253.0,,Accipiter striatus ventralis,
8,2481930,2481930,"Cathartes aura (Linnaeus, 1758)",6494,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Cathartidae,3242141.0,Cathartes,2481927.0,Cathartes aura,2481930.0,LC,Cathartes aura,"(Linnaeus, 1758)"
558,2481942,2481942,"Coragyps atratus (Bechstein, 1793)",8813,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Cathartidae,3242141.0,Coragyps,2481941.0,Coragyps atratus,2481942.0,LC,Coragyps atratus,"(Bechstein, 1793)"
286,2480726,2480726,"Pandion haliaetus (Linnaeus, 1758)",48,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Pandionidae,4408414.0,Pandion,2480725.0,Pandion haliaetus,2480726.0,LC,Pandion haliaetus,"(Linnaeus, 1758)"
453,2480989,2480989,"Caracara plancus (J.F.Miller, 1777)",2,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Caracara,2480984.0,Caracara plancus,2480989.0,LC,Caracara plancus,"(J.F.Miller, 1777)"
220,5844324,5844324,"Falco femoralis pichinchae Chapman, 1925",1,SUBSPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco femoralis,2481006.0,,Falco femoralis pichinchae,"Chapman, 1925"
678,2481033,2481033,"Falco rufigularis Daudin, 1800",539,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco rufigularis,2481033.0,LC,Falco rufigularis,"Daudin, 1800"
433,6065700,6065700,"Falco rufigularis petoensis C.Chubb, 1918",1,SUBSPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco rufigularis,2481033.0,,Falco rufigularis petoensis,"C.Chubb, 1918"
662,2481047,2481047,"Falco peregrinus Tunstall, 1771",22,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco peregrinus,2481047.0,LC,Falco peregrinus,"Tunstall, 1771"
861,9685907,9685907,"Falco sparverius Linnaeus, 1758",180,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco sparverius,9685907.0,LC,Falco sparverius,"Linnaeus, 1758"
738,9813242,9813242,"Falco columbarius Linnaeus, 1758",1,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco columbarius,9813242.0,LC,Falco columbarius,"Linnaeus, 1758"
7,2481071,2481071,"Herpetotheres cachinnans (Linnaeus, 1758)",1009,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Herpetotheres,2481070.0,Herpetotheres cachinnans,2481071.0,LC,Herpetotheres cachinnans,"(Linnaeus, 1758)"
128,2481082,2481082,"Micrastur ruficollis (Vieillot, 1817)",288,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur ruficollis,2481082.0,LC,Micrastur ruficollis,"(Vieillot, 1817)"
102,6065716,6065716,"Micrastur ruficollis interstes Bangs, 1907",2,SUBSPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur ruficollis,2481082.0,,Micrastur ruficollis interstes,"Bangs, 1907"
845,2481086,2481086,"Micrastur plumbeus W.L.Sclater, 1918",8,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur plumbeus,2481086.0,VU,Micrastur plumbeus,"W.L.Sclater, 1918"
805,2481088,2481088,"Micrastur semitorquatus (Vieillot, 1817)",249,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur semitorquatus,2481088.0,LC,Micrastur semitorquatus,"(Vieillot, 1817)"
772,2482044,2482044,"Tachybaptus dominicus (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Podicipediformes,7191588.0,Podicipedidae,9338.0,Tachybaptus,2482040.0,Tachybaptus dominicus,2482044.0,LC,Tachybaptus dominicus,"(Linnaeus, 1766)"
238,2482077,2482077,"Podilymbus podiceps (Linnaeus, 1758)",5,SPECIES,ACCEPTED,Podicipediformes,7191588.0,Podicipedidae,9338.0,Podilymbus,2482075.0,Podilymbus podiceps,2482077.0,LC,Podilymbus podiceps,"(Linnaeus, 1758)"
284,2481710,2481710,"Tringa solitaria A.Wilson, 1813",22,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Tringa,2481709.0,Tringa solitaria,2481710.0,LC,Tringa solitaria,"A.Wilson, 1813"
429,2481721,2481721,"Tringa flavipes (J.F.Gmelin, 1789)",1,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Tringa,2481709.0,Tringa flavipes,2481721.0,LC,Tringa flavipes,"(J.F.Gmelin, 1789)"
728,2481745,2481745,"Calidris minutilla (Vieillot, 1819)",4,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Calidris,2481739.0,Calidris minutilla,2481745.0,LC,Calidris minutilla,"(Vieillot, 1819)"
806,2481770,2481770,"Calidris bairdii (Coues, 1861)",1,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Calidris,2481739.0,Calidris bairdii,2481770.0,LC,Calidris bairdii,"(Coues, 1861)"
824,2481798,2481798,"Actitis macularius (Linnaeus, 1766)",733,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Actitis,2481797.0,Actitis macularius,2481798.0,LC,Actitis macularius,"(Linnaeus, 1766)"
788,6065844,6065844,"Leucophaeus atricilla (Linnaeus, 1758)",9,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Laridae,9316.0,Leucophaeus,4352369.0,Leucophaeus atricilla,6065844.0,NE,Leucophaeus atricilla,"(Linnaeus, 1758)"
831,6065825,6065825,"Chroicocephalus serranus (Tschudi, 1844)",6,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Laridae,9316.0,Chroicocephalus,4848452.0,Chroicocephalus serranus,6065825.0,NE,Chroicocephalus serranus,"(Tschudi, 1844)"
547,5229146,5229146,"Vanellus chilensis (Molina, 1782)",1184,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Charadriidae,2480210.0,Vanellus,3242344.0,Vanellus chilensis,5229146.0,LC,Vanellus chilensis,"(Molina, 1782)"
214,2482082,2482082,"Anhinga anhinga (Linnaeus, 1766)",5,SPECIES,ACCEPTED,Suliformes,7192775.0,Anhingidae,2989.0,Anhinga,2482079.0,Anhinga anhinga,2482082.0,LC,Anhinga anhinga,"(Linnaeus, 1766)"
246,2480189,2480189,"Fregata magnificens Mathews, 1914",1,SPECIES,ACCEPTED,Suliformes,7192775.0,Fregatidae,5241.0,Fregata,2480184.0,Fregata magnificens,2480189.0,LC,Fregata magnificens,"Mathews, 1914"
549,9585234,9399113,"Phalacrocorax brasilianus (Gmelin, 1789)",733,SPECIES,SYNONYM,Suliformes,7192775.0,Phalacrocoracidae,5268.0,Phalacrocorax,2481854.0,Phalacrocorax brasilianus,9399113.0,LC,Nannopterum brasilianum,"(J.F.Gmelin, 1789)"
196,2474332,2474332,"Eurypyga helias (Pallas, 1781)",1525,SPECIES,ACCEPTED,Eurypygiformes,8481794.0,Eurypygidae,5710.0,Eurypyga,2474331.0,Eurypyga helias,2474332.0,LC,Eurypyga helias,"(Pallas, 1781)"
530,6176765,6176765,"Eurypyga helias major Hartlaub, 1844",5,SUBSPECIES,ACCEPTED,Eurypygiformes,8481794.0,Eurypygidae,5710.0,Eurypyga,2474331.0,Eurypyga helias,2474332.0,,Eurypyga helias major,"Hartlaub, 1844"
19,2496990,2496990,"Nyctidromus albicollis (J.F.Gmelin, 1789)",455,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Nyctidromus,2496989.0,Nyctidromus albicollis,2496990.0,LC,Nyctidromus albicollis,"(J.F.Gmelin, 1789)"
162,7191331,7191331,Nyctidromus albicollis albicollis,4,SUBSPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Nyctidromus,2496989.0,Nyctidromus albicollis,2496990.0,,Nyctidromus albicollis albicollis,
607,2497074,2497074,"Uropsalis lyra (Bonaparte, 1850)",403,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Uropsalis,2497073.0,Uropsalis lyra,2497074.0,LC,Uropsalis lyra,"(Bonaparte, 1850)"
68,7191325,7191325,Uropsalis lyra lyra,2,SUBSPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Uropsalis,2497073.0,Uropsalis lyra,2497074.0,,Uropsalis lyra lyra,
690,2497078,2497078,"Uropsalis segmentata (Cassin, 1849)",14,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Uropsalis,2497073.0,Uropsalis segmentata,2497078.0,LC,Uropsalis segmentata,"(Cassin, 1849)"
569,2497082,2497082,"Lurocalis semitorquatus (J.F.Gmelin, 1789)",33,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Lurocalis,2497081.0,Lurocalis semitorquatus,2497082.0,LC,Lurocalis semitorquatus,"(J.F.Gmelin, 1789)"
562,2497088,2497088,"Lurocalis rufiventris Taczanowski, 1884",114,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Lurocalis,2497081.0,Lurocalis rufiventris,2497088.0,LC,Lurocalis rufiventris,"Taczanowski, 1884"
