scientificName,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
"Atlapetes latinuchus (Du Bus de Gisignies, 1855)","Atlapetes latinuchus (Du Bus de Gisignies, 1855)",57,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Atlapetes,2491388.0,Atlapetes latinuchus,2491404.0,LC
"Atlapetes leucopterus (Jardine, 1856)","Atlapetes leucopterus (Jardine, 1856)",55,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Atlapetes,2491388.0,Atlapetes leucopterus,2491414.0,LC
"Arremon aurantiirostris Lafresnaye, 1847","Arremon aurantiirostris Lafresnaye, 1847",3335,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon aurantiirostris,2491628.0,LC
"Arremon aurantiirostris occidentalis Hellmayr, 1911","Arremon aurantiirostris occidentalis Hellmayr, 1911",6,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon aurantiirostris,2491628.0,
"Arremon castaneiceps (P.L.Sclater, 1860)","Arremon castaneiceps (P.L.Sclater, 1860)",219,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon castaneiceps,5788842.0,NT
Arremon assimilis assimilis,Arremon assimilis assimilis,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon assimilis,7341896.0,
"Arremon brunneinucha (Lafresnaye, 1839)","Arremon brunneinucha (Lafresnaye, 1839)",608,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon brunneinucha,7341947.0,LC
"Arremon brunneinucha frontalis Tschudi, 1844","Arremon brunneinucha frontalis Tschudi, 1844",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon brunneinucha,7341947.0,
"Oreothraupis arremonops (P.L.Sclater, 1855)","Oreothraupis arremonops (P.L.Sclater, 1855)",7,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Oreothraupis,2492006.0,Oreothraupis arremonops,2492007.0,LC
"Zonotrichia capensis (P.L.S.Müller, 1776)","Zonotrichia capensis (P.L.S.Müller, 1776)",1681,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Zonotrichia,6173226.0,Zonotrichia capensis,5231103.0,LC
"Zonotrichia capensis costaricensis J.A.Allen, 1891","Zonotrichia capensis costaricensis J.A.Allen, 1891",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Zonotrichia,6173226.0,Zonotrichia capensis,5231103.0,
"Mycteria americana Linnaeus, 1758","Mycteria americana Linnaeus, 1758",3,SPECIES,ACCEPTED,Ciconiiformes,839.0,Ciconiidae,9289.0,Mycteria,2481934.0,Mycteria americana,2481937.0,LC
"Sarkidiornis sylvicola H.Ihering & R.Ihering, 1907","Sarkidiornis sylvicola H.Ihering & R.Ihering, 1907",2,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Sarkidiornis,2498000.0,Sarkidiornis sylvicola,2498003.0,LC
"Anas georgica J.F.Gmelin, 1789","Anas georgica J.F.Gmelin, 1789",15,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Anas,2498056.0,Anas georgica,2498127.0,LC
"Anas platyrhynchos Linnaeus, 1758","Anas platyrhynchos Linnaeus, 1758",6,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Anas,2498056.0,Anas platyrhynchos,9761484.0,LC
"Merganetta armata Gould, 1842","Merganetta armata Gould, 1842",252,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Merganetta,2498274.0,Merganetta armata,2498275.0,LC
"Cairina moschata (Linnaeus, 1758)","Cairina moschata (Linnaeus, 1758)",6,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Cairina,2498282.0,Cairina moschata,9751099.0,LC
"Spatula discors (Linnaeus, 1766)","Spatula discors (Linnaeus, 1766)",12,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Spatula,4850990.0,Spatula discors,9422220.0,LC
"Ara severus (Linnaeus, 1758)","Ara severus (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Ara,1686160.0,Ara severus,5959228.0,LC
"Forpus coelestis (Lesson, 1847)","Forpus coelestis (Lesson, 1847)",679,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Forpus,2479059.0,Forpus coelestis,2479087.0,LC
"Psittacara erythrogenys R.P.Lesson, 1844","Aratinga erythrogenys (Lesson, 1844)",4,SPECIES,SYNONYM,Psittaciformes,1445.0,Psittacidae,9340.0,Aratinga,2479088.0,Aratinga erythrogenys,2479104.0,NT
"Amazona farinosa (Boddaert, 1783)","Amazona farinosa (Boddaert, 1783)",2,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Amazona,2479603.0,Amazona farinosa,2479606.0,LC
"Amazona autumnalis (Linnaeus, 1758)","Amazona autumnalis (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Amazona,2479603.0,Amazona autumnalis,2479623.0,LC
"Amazona mercenaria (Tschudi, 1844)","Amazona mercenaria (Tschudi, 1844)",50,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Amazona,2479603.0,Amazona mercenaria,2479636.0,LC
"Pyrrhura melanura (Spix, 1824)","Pyrrhura melanura (Spix, 1824)",1178,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pyrrhura,2479799.0,Pyrrhura melanura,2479824.0,LC
"Pyrrhura melanura pacifica Chapman, 1915","Pyrrhura melanura pacifica Chapman, 1915",1,SUBSPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pyrrhura,2479799.0,Pyrrhura melanura,2479824.0,
"Pionus chalcopterus (Fraser, 1841)","Pionus chalcopterus (Fraser, 1841)",6952,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus chalcopterus,2479901.0,LC
"Pionus menstruus (Linnaeus, 1766)","Pionus menstruus (Linnaeus, 1766)",58,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus menstruus,2479902.0,LC
"Pionus tumultuosus (Tschudi, 1844)","Pionus tumultuosus (Tschudi, 1844)",78,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus tumultuosus,2479913.0,LC
"Pionus seniloides (Massena & Souance, 1854)","Pionus tumultuosus seniloides (Massena & Souance, 1854)",2,SPECIES,SYNONYM,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus tumultuosus,2479913.0,LC
"Pionus sordidus (Linnaeus, 1758)","Pionus sordidus (Linnaeus, 1758)",4816,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus sordidus,2479917.0,LC
"Pionus sordidus corallinus Bonaparte, 1854","Pionus sordidus corallinus Bonaparte, 1854",4,SUBSPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus sordidus,2479917.0,
"Pionus sordidus mindoensis Chapman, 1925","Pionus sordidus mindoensis Chapman, 1925",1,SUBSPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus sordidus,2479917.0,
"Pyrilia pulchra (Berlepsch, 1897)","Pionopsitta pulchra Berlepsch, 1897",947,SPECIES,SYNONYM,Psittaciformes,1445.0,Psittacidae,9340.0,Pionopsitta,2479978.0,Pionopsitta pulchra,2479981.0,LC
"Touit dilectissimus (P.L.Sclater & Salvin, 1871)","Touit dilectissimus (P.L.Sclater & Salvin, 1871)",12,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Touit,2480121.0,Touit dilectissimus,2480138.0,LC
"Bolborhynchus lineola (Cassin, 1853)","Bolborhynchus lineola (Cassin, 1853)",100,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Bolborhynchus,8977008.0,Bolborhynchus lineola,5229121.0,LC
"Patagioenas fasciata (Say, 1822)","Patagioenas fasciata (Say, 1822)",786,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas fasciata,2495266.0,LC
"Patagioenas cayennensis (Bonnaterre, 1792)","Patagioenas cayennensis (Bonnaterre, 1792)",1441,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas cayennensis,2495295.0,LC
"Patagioenas plumbea (Vieillot, 1818)","Patagioenas plumbea (Vieillot, 1818)",2414,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas plumbea,2495314.0,LC
"Patagioenas plumbea chapmani (Ridgway, 1916)","Patagioenas plumbea chapmani (Ridgway, 1916)",1,SUBSPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas plumbea,2495314.0,
"Patagioenas subvinacea (Lawrence, 1868)","Patagioenas subvinacea (Lawrence, 1868)",4083,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas subvinacea,2495321.0,LC
"Patagioenas subvinacea berlepschi (Hartert, 1898)","Patagioenas subvinacea berlepschi (Hartert, 1898)",1,SUBSPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas subvinacea,2495321.0,
"Patagioenas goodsoni (Hartert, 1902)","Patagioenas goodsoni (Hartert, 1902)",204,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas goodsoni,2495333.0,LC
"Zenaida auriculata (Des Murs, 1847)","Zenaida auriculata (Des Murs, 1847)",149,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Zenaida,2495346.0,Zenaida auriculata,2495358.0,LC
"Columba livia J.F.Gmelin, 1789","Columba livia J.F.Gmelin, 1789",1598,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Columba,2495404.0,Columba livia,2495414.0,LC
"Columbina minuta (Linnaeus, 1766)","Columbina minuta (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Columbina,2495852.0,Columbina minuta,2495853.0,LC
"Columbina passerina (Linnaeus, 1758)","Columbina passerina (Linnaeus, 1758)",29,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Columbina,2495852.0,Columbina passerina,2495869.0,LC
"Columbina cruziana (Prévost, 1842)","Columbina cruziana (Prévost, 1842)",2,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Columbina,2495852.0,Columbina cruziana,2495891.0,LC
"Columbina buckleyi (P.L.Sclater & Salvin, 1877)","Columbina buckleyi (P.L.Sclater & Salvin, 1877)",1,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Columbina,2495852.0,Columbina buckleyi,2495892.0,LC
"Paraclaravis mondetoura (Bonaparte, 1856)","Claravis mondetoura (Bonaparte, 1856)",1,SPECIES,SYNONYM,Columbiformes,1446.0,Columbidae,5233.0,Claravis,2495913.0,Claravis mondetoura,2495914.0,LC
"Claravis pretiosa (Ferrari-Pérez, 1886)","Claravis pretiosa (Ferrari-Pérez, 1886)",2,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Claravis,2495913.0,Claravis pretiosa,2495922.0,LC
"Leptotila verreauxi Bonaparte, 1855","Leptotila verreauxi Bonaparte, 1855",3099,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Leptotila,2496059.0,Leptotila verreauxi,2496060.0,LC
"Leptotila pallida von Berlepsch & Taczanowski, 1884","Leptotila pallida von Berlepsch & Taczanowski, 1884",712,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Leptotila,2496059.0,Leptotila pallida,2496078.0,LC
"Geotrygon montana (Linnaeus, 1758)","Geotrygon montana (Linnaeus, 1758)",36,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Geotrygon,2496103.0,Geotrygon montana,2496121.0,LC
"Geotrygon purpurata (Salvin, 1878)","Geotrygon purpurata (Salvin, 1878)",3,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Geotrygon,2496103.0,Geotrygon purpurata,5843937.0,EN
"Zentrygon frenata (Tschudi, 1843)","Zentrygon frenata (Tschudi, 1843)",589,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Zentrygon,7366089.0,Zentrygon frenata,8243080.0,LC
"Zentrygon frenata bourcieri (Bonaparte, 1855)","Zentrygon frenata bourcieri (Bonaparte, 1855)",3,SUBSPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Zentrygon,7366089.0,Zentrygon frenata,8243080.0,
"Geotrygon frenata bourcieri Bonaparte, 1855","Zentrygon frenata bourcieri (Bonaparte, 1855)",1,SUBSPECIES,SYNONYM,Columbiformes,1446.0,Columbidae,5233.0,Zentrygon,7366089.0,Zentrygon frenata,8243080.0,
"Megaceryle torquata (Linnaeus, 1766)","Megaceryle torquata (Linnaeus, 1766)",1458,SPECIES,ACCEPTED,Coraciiformes,1447.0,Alcedinidae,2984.0,Megaceryle,2475462.0,Megaceryle torquata,2475466.0,LC
Megaceryle torquata torquata,Megaceryle torquata torquata,1,SUBSPECIES,ACCEPTED,Coraciiformes,1447.0,Alcedinidae,2984.0,Megaceryle,2475462.0,Megaceryle torquata,2475466.0,LC
"Chloroceryle americana (J.F.Gmelin, 1788)","Chloroceryle americana (J.F.Gmelin, 1788)",204,SPECIES,ACCEPTED,Coraciiformes,1447.0,Alcedinidae,2984.0,Chloroceryle,2475481.0,Chloroceryle americana,2475486.0,LC
"Chloroceryle inda (Linnaeus, 1766)","Chloroceryle inda (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Coraciiformes,1447.0,Alcedinidae,2984.0,Chloroceryle,2475481.0,Chloroceryle inda,2475492.0,LC
"Baryphthengus martii (Spix, 1824)","Baryphthengus martii (Spix, 1824)",7105,SPECIES,ACCEPTED,Coraciiformes,1447.0,Momotidae,5255.0,Baryphthengus,2475268.0,Baryphthengus martii,2475270.0,LC
"Baryphthengus martii semirufus (P.L.Sclater, 1853)","Baryphthengus martii semirufus (P.L.Sclater, 1853)",7,SUBSPECIES,ACCEPTED,Coraciiformes,1447.0,Momotidae,5255.0,Baryphthengus,2475268.0,Baryphthengus martii,2475270.0,
Baryphthengus martii martii,Baryphthengus martii martii,1,SUBSPECIES,ACCEPTED,Coraciiformes,1447.0,Momotidae,5255.0,Baryphthengus,2475268.0,Baryphthengus martii,2475270.0,
"Momotus subrufescens argenticinctus Sharpe, 1892","Momotus subrufescens argenticinctus Sharpe, 1892",2,SUBSPECIES,ACCEPTED,Coraciiformes,1447.0,Momotidae,5255.0,Momotus,2475289.0,Momotus subrufescens,7342297.0,
"Electron platyrhynchum (Leadbeater, 1829)","Electron platyrhynchum (Leadbeater, 1829)",1426,SPECIES,ACCEPTED,Coraciiformes,1447.0,Momotidae,5255.0,Electron,2475319.0,Electron platyrhynchum,2475321.0,LC
Electron platyrhynchum platyrhynchum,Electron platyrhynchum platyrhynchum,2,SUBSPECIES,ACCEPTED,Coraciiformes,1447.0,Momotidae,5255.0,Electron,2475319.0,Electron platyrhynchum,2475321.0,
"Streptoprocne rutila (Vieillot, 1817)","Streptoprocne rutila (Vieillot, 1817)",455,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Streptoprocne,2477070.0,Streptoprocne rutila,2477071.0,LC
"Streptoprocne zonaris (Shaw, 1796)","Streptoprocne zonaris (Shaw, 1796)",3446,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Streptoprocne,2477070.0,Streptoprocne zonaris,2477082.0,LC
"Streptoprocne zonaris subtropicalis Parkes, 1994","Streptoprocne zonaris subtropicalis Parkes, 1994",2,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Streptoprocne,2477070.0,Streptoprocne zonaris,2477082.0,
"Aeronautes montivagus (d'Orbigny & Lafresnaye, 1837)","Aeronautes montivagus (d'Orbigny & Lafresnaye, 1837)",23,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Aeronautes,2477107.0,Aeronautes montivagus,2477116.0,LC
"Panyptila cayennensis (J.F.Gmelin, 1789)","Panyptila cayennensis (J.F.Gmelin, 1789)",225,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Panyptila,2477135.0,Panyptila cayennensis,2477137.0,LC
"Chaetura cinereiventris P.L.Sclater, 1862","Chaetura cinereiventris P.L.Sclater, 1862",270,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Chaetura,2477150.0,Chaetura cinereiventris,5228621.0,LC
"Chaetura spinicaudus (Temminck, 1839)","Chaetura spinicaudus (Temminck, 1839)",57,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Chaetura,2477150.0,Chaetura spinicaudus,5228635.0,LC
"Cypseloides cryptus J.T.Zimmer, 1945","Cypseloides cryptus J.T.Zimmer, 1945",2,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Cypseloides,2477279.0,Cypseloides cryptus,2477280.0,LC
"Cypseloides cherriei Ridgway, 1893","Cypseloides cherriei Ridgway, 1893",98,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Cypseloides,2477279.0,Cypseloides cherriei,2477289.0,DD
"Cypseloides lemosi Eisenmann & Lehmann, 1962","Cypseloides lemosi Eisenmann & Lehmann, 1962",3,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Cypseloides,2477279.0,Cypseloides lemosi,2477290.0,LC
"Ramphomicron microrhynchum (Boissonneau, 1840)","Ramphomicron microrhynchum (Boissonneau, 1840)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Ramphomicron,2476051.0,Ramphomicron microrhynchum,2476052.0,LC
"Chlorostilbon gibsoni (Fraser, 1840)","Chlorostilbon gibsoni (Fraser, 1840)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chlorostilbon,2476058.0,Chlorostilbon gibsoni,2476063.0,LC
"Chlorostilbon mellisugus (Linnaeus, 1758)","Chlorostilbon mellisugus (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chlorostilbon,2476058.0,Chlorostilbon mellisugus,2476077.0,LC
"Chlorostilbon melanorhynchus Gould, 1860","Chlorostilbon melanorhynchus Gould, 1860",310,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chlorostilbon,2476058.0,Chlorostilbon melanorhynchus,2476094.0,LC
"Myrtis fanny (R.Lesson, 1838)","Myrtis fanny (R.Lesson, 1838)",110,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Myrtis,2476138.0,Myrtis fanny,2476139.0,LC
"Adelomyia melanogenys (Fraser, 1840)","Adelomyia melanogenys (Fraser, 1840)",304,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Adelomyia,2476167.0,Adelomyia melanogenys,2476168.0,LC
"Florisuga mellivora (Linnaeus, 1758)","Florisuga mellivora (Linnaeus, 1758)",9156,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Florisuga,2476192.0,Florisuga mellivora,2476195.0,LC
Florisuga mellivora mellivora,Florisuga mellivora mellivora,24,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Florisuga,2476192.0,Florisuga mellivora,2476195.0,
"Schistes geoffroyi (Bourcier, 1843)","Schistes geoffroyi (Bourcier, 1843)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Schistes,2476198.0,Schistes geoffroyi,2476199.0,LC
"Schistes albogularis Gould, 1852","Schistes albogularis Gould, 1852",829,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Schistes,2476198.0,Schistes albogularis,8752472.0,LC
"Schistes geoffroyi albogularis Gould, 1852","Schistes albogularis Gould, 1852",3,SUBSPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Schistes,2476198.0,Schistes albogularis,8752472.0,
"Threnetes ruckeri (Bourcier, 1847)","Threnetes ruckeri (Bourcier, 1847)",19,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Threnetes,2476204.0,Threnetes ruckeri,5228462.0,LC
"Heliothryx barroti (Bourcier, 1843)","Heliothryx barroti (Bourcier, 1843)",676,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliothryx,2476218.0,Heliothryx barroti,2476219.0,LC
"Urosticte benjamini (Bourcier, 1851)","Urosticte benjamini (Bourcier, 1851)",3575,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Urosticte,2476278.0,Urosticte benjamini,2476279.0,LC
Urosticte benjamini benjamini,"Urosticte benjamini (Bourcier, 1851)",15,SUBSPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Urosticte,2476278.0,Urosticte benjamini,2476279.0,
"Lesbia nuna (R.Lesson, 1832)","Lesbia nuna (R.Lesson, 1832)",16,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Lesbia,2476292.0,Lesbia nuna,5228490.0,LC
"Lesbia victoriae (Bourcier & Mulsant, 1846)","Lesbia victoriae (Bourcier & Mulsant, 1846)",37,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Lesbia,2476292.0,Lesbia victoriae,5228496.0,LC
"Haplophaedia lugens (Gould, 1852)","Haplophaedia lugens (Gould, 1852)",19,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Haplophaedia,2476335.0,Haplophaedia lugens,2476344.0,NT
"Ocreatus underwoodii (R.Lesson, 1832)","Ocreatus underwoodii (R.Lesson, 1832)",4490,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Ocreatus,2476350.0,Ocreatus underwoodii,2476351.0,LC
"Ocreatus underwoodii melanantherus (Jardine, 1851)","Ocreatus underwoodii melanantherus (Jardine, 1851)",19,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Ocreatus,2476350.0,Ocreatus underwoodii,2476351.0,
"Philodice mitchellii (Bourcier, 1847)","Calliphlox mitchellii (Bourcier, 1847)",3077,SPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Calliphlox,2476367.0,Calliphlox mitchellii,2476368.0,NE
"Calliphlox mitchellii (Bourcier, 1847)","Calliphlox mitchellii (Bourcier, 1847)",9,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Calliphlox,2476367.0,Calliphlox mitchellii,2476368.0,LC
"Calliphlox amethystina (Boddaert, 1783)","Calliphlox amethystina (Boddaert, 1783)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Calliphlox,2476367.0,Calliphlox amethystina,2476373.0,LC
"Eutoxeres aquila (Bourcier, 1847)","Eutoxeres aquila (Bourcier, 1847)",32,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Eutoxeres,2476376.0,Eutoxeres aquila,2476380.0,LC
"Aglaiocercus coelestis (Gould, 1861)","Aglaiocercus coelestis (Gould, 1861)",3113,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Aglaiocercus,2476384.0,Aglaiocercus coelestis,2476385.0,LC
Aglaiocercus coelestis coelestis,Aglaiocercus coelestis coelestis,8,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Aglaiocercus,2476384.0,Aglaiocercus coelestis,2476385.0,
"Aglaiocercus kingii (R.Lesson, 1832)","Aglaiocercus kingii (R.Lesson, 1832)",2,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Aglaiocercus,2476384.0,Aglaiocercus kingii,2476388.0,LC
"Amazilia tzacatl (de la Llave, 1833)","Amazilia tzacatl (de la Llave, 1833)",12433,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Amazilia,2476407.0,Amazilia tzacatl,2476441.0,LC
"Amazilia tzacatl jucunda (Heine, 1863)","Amazilia tzacatl jucunda (Heine, 1863)",4,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Amazilia,2476407.0,Amazilia tzacatl,2476441.0,
"Thalurania colombica (Bourcier, 1843)","Thalurania colombica (Bourcier, 1843)",6993,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania colombica,2476528.0,LC
"Thalurania colombica verticeps (Gould, 1851)","Thalurania colombica verticeps (Gould, 1851)",34,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania colombica,2476528.0,
"Thalurania colombica fannyae (Delattre & Bourcier, 1846)","Thalurania colombica fannyae (Delattre & Bourcier, 1846)",24,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania colombica,2476528.0,
"Thalurania furcata (J.F.Gmelin, 1788)","Thalurania furcata (J.F.Gmelin, 1788)",3,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania furcata,2476533.0,LC
"Phaethornis longuemareus (R.Lesson, 1832)","Phaethornis longuemareus (R.Lesson, 1832)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis longuemareus,2476572.0,LC
"Phaethornis yaruqui (Bourcier, 1851)","Phaethornis yaruqui (Bourcier, 1851)",6804,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis yaruqui,2476588.0,LC
"Phaethornis syrmatophorus Gould, 1852","Phaethornis syrmatophorus Gould, 1852",2438,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis syrmatophorus,2476589.0,LC
Phaethornis syrmatophorus syrmatophorus,Phaethornis syrmatophorus syrmatophorus,9,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis syrmatophorus,2476589.0,
"Phaethornis striigularis Gould, 1854","Phaethornis striigularis Gould, 1854",600,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis striigularis,2476600.0,LC
"Phaethornis atrimentalis Lawrence, 1858","Phaethornis atrimentalis Lawrence, 1858",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis atrimentalis,2476632.0,LC
