taxonKey	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory	absoluteRatio	rarity	relativeRatio	relativePercent	splitScientificName	splitExtras
6178930	6178930	Ocreatus underwoodii melanantherus (Jardine, 1851)	19	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Ocreatus	2476350.0	Ocreatus underwoodii	2476351.0		2.928736142453726e-05	Rare	0.00421379463295631	0.421%	Ocreatus underwoodii	melanantherus (Jardine, 1851)
5228511	2476368	Calliphlox mitchellii (Bourcier, 1847)	3077	SPECIES	SYNONYM	Apodiformes	1448.0	Trochilidae	5289.0	Calliphlox	2476367.0	Calliphlox mitchellii	2476368.0	NE	0.00474301111070006	Common	0.996760609005507	99.7%	Philodice mitchellii	(Bourcier, 1847)
2476368	2476368	Calliphlox mitchellii (Bourcier, 1847)	9	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Calliphlox	2476367.0	Calliphlox mitchellii	2476368.0	LC	1.3872960674780808e-05	Rare	0.0029154518950437317	0.292%	Calliphlox mitchellii	(Bourcier, 1847)
2476373	2476373	Calliphlox amethystina (Boddaert, 1783)	1	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Calliphlox	2476367.0	Calliphlox amethystina	2476373.0	LC	1.5414400749756452e-06	Very Rare	0.00032393909944930353	0.032%	Calliphlox amethystina	(Boddaert, 1783)
2476380	2476380	Eutoxeres aquila (Bourcier, 1847)	32	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Eutoxeres	2476376.0	Eutoxeres aquila	2476380.0	LC	4.932608239922065e-05	Uncommon	1.0	100.0%	Eutoxeres aquila	(Bourcier, 1847)
2476385	2476385	Aglaiocercus coelestis (Gould, 1861)	3113	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Aglaiocercus	2476384.0	Aglaiocercus coelestis	2476385.0	LC	0.004798502953399184	Common	0.9967979506884406	99.7%	Aglaiocercus coelestis	(Gould, 1861)
7060092	7060092	Aglaiocercus coelestis coelestis	8	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Aglaiocercus	2476384.0	Aglaiocercus coelestis	2476385.0		1.2331520599805162e-05	Rare	0.002561639449247518	0.256%	Aglaiocercus coelestis	coelestis
2476388	2476388	Aglaiocercus kingii (R.Lesson, 1832)	2	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Aglaiocercus	2476384.0	Aglaiocercus kingii	2476388.0	LC	3.0828801499512905e-06	Rare	0.0006404098623118795	0.064%	Aglaiocercus kingii	(R.Lesson, 1832)
2476441	2476441	Amazilia tzacatl (de la Llave, 1833)	12433	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Amazilia	2476407.0	Amazilia tzacatl	2476441.0	LC	0.019164724452172197	Abundant	0.9996783790303128	100.0%	Amazilia tzacatl	(de la Llave, 1833)
6179015	6179015	Amazilia tzacatl jucunda (Heine, 1863)	4	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Amazilia	2476407.0	Amazilia tzacatl	2476441.0		6.165760299902581e-06	Rare	0.0003216209696872236	0.032%	Amazilia tzacatl	jucunda (Heine, 1863)
2476528	2476528	Thalurania colombica (Bourcier, 1843)	6993	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Thalurania	2476526.0	Thalurania colombica	2476528.0	LC	0.010779290444304687	Abundant	0.9913524241565069	99.1%	Thalurania colombica	(Bourcier, 1843)
7949914	7949914	Thalurania colombica verticeps (Gould, 1851)	34	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Thalurania	2476526.0	Thalurania colombica	2476528.0		5.2408962549171936e-05	Uncommon	0.004819960306209243	0.482%	Thalurania colombica	verticeps (Gould, 1851)
8384677	8384677	Thalurania colombica fannyae (Delattre & Bourcier, 1846)	24	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Thalurania	2476526.0	Thalurania colombica	2476528.0		3.6994561799415486e-05	Uncommon	0.003402324922030054	0.340%	Thalurania colombica	fannyae (Delattre & Bourcier, 1846)
2476533	2476533	Thalurania furcata (J.F.Gmelin, 1788)	3	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Thalurania	2476526.0	Thalurania furcata	2476533.0	LC	4.624320224926936e-06	Rare	0.00042529061525375673	0.043%	Thalurania furcata	(J.F.Gmelin, 1788)
2476572	2476572	Phaethornis longuemareus (R.Lesson, 1832)	1	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Phaethornis	2476571.0	Phaethornis longuemareus	2476572.0	LC	1.5414400749756452e-06	Very Rare	0.00010149193139145438	0.010%	Phaethornis longuemareus	(R.Lesson, 1832)
2476588	2476588	Phaethornis yaruqui (Bourcier, 1851)	6804	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Phaethornis	2476571.0	Phaethornis yaruqui	2476588.0	LC	0.01048795827013429	Abundant	0.6905511011874556	69.1%	Phaethornis yaruqui	(Bourcier, 1851)
2476589	2476589	Phaethornis syrmatophorus Gould, 1852	2438	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Phaethornis	2476571.0	Phaethornis syrmatophorus	2476589.0	LC	0.003758030902790623	Common	0.24743732873236576	24.7%	Phaethornis syrmatophorus	Gould, 1852
7192799	7192799	Phaethornis syrmatophorus syrmatophorus	9	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Phaethornis	2476571.0	Phaethornis syrmatophorus	2476589.0		1.3872960674780808e-05	Rare	0.0009134273825230895	0.091%	Phaethornis syrmatophorus	syrmatophorus
2476600	2476600	Phaethornis striigularis Gould, 1854	600	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Phaethornis	2476571.0	Phaethornis striigularis	2476600.0	LC	0.0009248640449853871	Uncommon	0.06089515883487263	6.09%	Phaethornis striigularis	Gould, 1854
2476632	2476632	Phaethornis atrimentalis Lawrence, 1858	1	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Phaethornis	2476571.0	Phaethornis atrimentalis	2476632.0	LC	1.5414400749756452e-06	Very Rare	0.00010149193139145438	0.010%	Phaethornis atrimentalis	Lawrence, 1858
5228530	5228530	Eriocnemis nigrivestis (Bourcier & Mulsant, 1852)	1	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Eriocnemis	2476643.0	Eriocnemis nigrivestis	5228530.0	EN	1.5414400749756452e-06	Very Rare	1.0	100.0%	Eriocnemis nigrivestis	(Bourcier & Mulsant, 1852)
2476710	2476710	Heliangelus strophianus (Gould, 1846)	203	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Heliangelus	2476694.0	Heliangelus strophianus	2476710.0	LC	0.00031291233522005597	Uncommon	1.0	100.0%	Heliangelus strophianus	(Gould, 1846)
2476718	2476718	Anthracothorax nigricollis (Vieillot, 1817)	29	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Anthracothorax	2476712.0	Anthracothorax nigricollis	2476718.0	LC	4.4701762174293714e-05	Uncommon	1.0	100.0%	Anthracothorax nigricollis	(Vieillot, 1817)
2476786	2476786	Boissonneaua jardini (Bourcier, 1851)	1251	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Boissonneaua	2476785.0	Boissonneaua jardini	2476786.0	LC	0.001928341533794532	Common	0.7513513513513513	75.1%	Boissonneaua jardini	(Bourcier, 1851)
2476787	2476787	Boissonneaua flavescens (Loddiges, 1832)	411	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Boissonneaua	2476785.0	Boissonneaua flavescens	2476787.0	LC	0.0006335318708149902	Uncommon	0.24684684684684685	24.7%	Boissonneaua flavescens	(Loddiges, 1832)
6178921	6178921	Boissonneaua flavescens tinochlora Oberholser, 1902	3	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Boissonneaua	2476785.0	Boissonneaua flavescens	2476787.0		4.624320224926936e-06	Rare	0.0018018018018018018	0.180%	Boissonneaua flavescens	tinochlora Oberholser, 1902
2476860	2476860	Metallura tyrianthina (Loddiges, 1832)	32	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Metallura	2476858.0	Metallura tyrianthina	2476860.0	LC	4.932608239922065e-05	Uncommon	1.0	100.0%	Metallura tyrianthina	(Loddiges, 1832)
2476897	2476897	Urochroa bougueri (Bourcier, 1851)	927	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Urochroa	2476896.0	Urochroa bougueri	2476897.0	LC	0.0014289149495024232	Common	1.0	100.0%	Urochroa bougueri	(Bourcier, 1851)
2476911	2476911	Discosura conversii (Bourcier & Mulsant, 1846)	2174	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Discosura	2476900.0	Discosura conversii	2476911.0	LC	0.0033510907229970526	Common	1.0	100.0%	Discosura conversii	(Bourcier & Mulsant, 1846)
5228583	5228583	Chaetocercus bombus Gould, 1871	9	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Chaetocercus	2476913.0	Chaetocercus bombus	5228583.0	NT	1.3872960674780808e-05	Rare	0.04326923076923077	4.33%	Chaetocercus bombus	Gould, 1871
5788533	5788533	Chaetocercus mulsant (Bourcier, 1843)	199	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Chaetocercus	2476913.0	Chaetocercus mulsant	5788533.0	LC	0.0003067465749201534	Uncommon	0.9567307692307693	95.7%	Chaetocercus mulsant	(Bourcier, 1843)
2476931	2476931	Heliodoxa rubinoides (Bourcier & Mulsant, 1846)	3338	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Heliodoxa	2476930.0	Heliodoxa rubinoides	2476931.0	LC	0.0051453269702687035	Common	0.288504753673293	28.9%	Heliodoxa rubinoides	(Bourcier & Mulsant, 1846)
6178830	6178830	Heliodoxa rubinoides aequatorialis (Gould, 1860)	6	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Heliodoxa	2476930.0	Heliodoxa rubinoides	2476931.0		9.248640449853871e-06	Rare	0.0005185825410544512	0.052%	Heliodoxa rubinoides	aequatorialis (Gould, 1860)
2476948	2476948	Heliodoxa jacula Gould, 1850	5886	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Heliodoxa	2476930.0	Heliodoxa jacula	2476948.0	LC	0.009072916281306648	Abundant	0.5087294727744166	50.9%	Heliodoxa jacula	Gould, 1850
6178825	8357694	Heliodoxa jacula jamersoni (Bourcier, 1851)	8	SUBSPECIES	SYNONYM	Apodiformes	1448.0	Trochilidae	5289.0	Heliodoxa	2476930.0	Heliodoxa jacula	2476948.0		1.2331520599805162e-05	Rare	0.0006914433880726015	0.069%	Heliodoxa jacula	jamesoni (Bourcier, 1851)
8357694	8357694	Heliodoxa jacula jamersoni (Bourcier, 1851)	3	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Heliodoxa	2476930.0	Heliodoxa jacula	2476948.0		4.624320224926936e-06	Rare	0.0002592912705272256	0.026%	Heliodoxa jacula	jamersoni (Bourcier, 1851)
2476953	2476953	Heliodoxa imperatrix (Gould, 1856)	2329	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Heliodoxa	2476930.0	Heliodoxa imperatrix	2476953.0	LC	0.0035900139346182777	Common	0.20129645635263613	20.1%	Heliodoxa imperatrix	(Gould, 1856)
2476964	2476964	Patagona gigas (Vieillot, 1824)	9	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Patagona	2476963.0	Patagona gigas	2476964.0	LC	1.3872960674780808e-05	Rare	1.0	100.0%	Patagona gigas	(Vieillot, 1824)
2476971	2476971	Doryfera ludovicae (Bourcier & Mulsant, 1847)	1034	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Doryfera	2476967.0	Doryfera ludovicae	2476971.0	LC	0.0015938490375248173	Common	0.9980694980694981	99.8%	Doryfera ludovicae	(Bourcier & Mulsant, 1847)
7192811	7192811	Doryfera ludovicae ludovicae	2	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Doryfera	2476967.0	Doryfera ludovicae	2476971.0		3.0828801499512905e-06	Rare	0.0019305019305019305	0.193%	Doryfera ludovicae	ludovicae
2476994	2476994	Heliomaster longirostris (Audebert & Vieillot, 1801)	25	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Heliomaster	2476988.0	Heliomaster longirostris	2476994.0	LC	3.853600187439113e-05	Uncommon	1.0	100.0%	Heliomaster longirostris	(Audebert & Vieillot, 1801)
2477040	2477040	Coeligena lutetiae (Delattre & Bourcier, 1846)	2	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Coeligena	2477027.0	Coeligena lutetiae	2477040.0	LC	3.0828801499512905e-06	Rare	0.0007304601899196494	0.073%	Coeligena lutetiae	(Delattre & Bourcier, 1846)
2477042	2477042	Coeligena wilsoni (Delattre & Bourcier, 1846)	2492	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Coeligena	2477027.0	Coeligena wilsoni	2477042.0	LC	0.003841268666839308	Common	0.9101533966398831	91.0%	Coeligena wilsoni	(Delattre & Bourcier, 1846)
2477053	2477053	Coeligena torquata (Boissonneau, 1840)	243	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Coeligena	2477027.0	Coeligena torquata	2477053.0	LC	0.0003745699382190818	Uncommon	0.0887509130752374	8.88%	Coeligena torquata	(Boissonneau, 1840)
2477062	2477062	Coeligena coeligena (R.Lesson, 1833)	1	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Coeligena	2477027.0	Coeligena coeligena	2477062.0	LC	1.5414400749756452e-06	Very Rare	0.0003652300949598247	0.037%	Coeligena coeligena	(R.Lesson, 1833)
10907193	10907193	Amazilis amazilia (R.Lesson & Garnot, 1827)	1	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Amazilis	4847893.0	Amazilis amazilia	10907193.0	NE	1.5414400749756452e-06	Very Rare	1.0	100.0%	Amazilis amazilia	(R.Lesson & Garnot, 1827)
10925050	10925050	Polyerata rosenbergi Boucard, 1895	49	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Polyerata	4849016.0	Polyerata rosenbergi	10925050.0	NE	7.553056367380662e-05	Uncommon	1.0	100.0%	Polyerata rosenbergi	Boucard, 1895
10912964	10912964	Uranomitra franciae (Bourcier & Mulsant, 1846)	7845	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Uranomitra	4849137.0	Uranomitra franciae	10912964.0	NE	0.012092597388183936	Abundant	0.9949270767279645	99.5%	Uranomitra franciae	(Bourcier & Mulsant, 1846)
10969016	10969016	Uranomitra franciae viridiceps (Gould, 1860)	17	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Uranomitra	4849137.0	Uranomitra franciae	10912964.0		2.6204481274585968e-05	Rare	0.002155992390615092	0.216%	Uranomitra franciae	viridiceps (Gould, 1860)
6178975	10969016	Uranomitra franciae viridiceps (Gould, 1860)	14	SUBSPECIES	SYNONYM	Apodiformes	1448.0	Trochilidae	5289.0	Uranomitra	4849137.0	Uranomitra franciae	10912964.0		2.1580161049659035e-05	Rare	0.0017755231452124287	0.178%	Amazilia franciae	viridiceps (Gould, 1860)
2476474	10912964	Uranomitra franciae (Bourcier & Mulsant, 1846)	9	SPECIES	SYNONYM	Apodiformes	1448.0	Trochilidae	5289.0	Uranomitra	4849137.0	Uranomitra franciae	10912964.0	LC	1.3872960674780808e-05	Rare	0.0011414077362079899	0.114%	Amazilia franciae	(Bourcier & Mulsant, 1846)
5228474	5228474	Colibri coruscans (Gould, 1846)	2280	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Colibri	5228473.0	Colibri coruscans	5228474.0	LC	0.003514483370944471	Common	0.2975336030275349	29.8%	Colibri coruscans	(Gould, 1846)
7192874	7192874	Colibri coruscans coruscans	6	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Colibri	5228473.0	Colibri coruscans	5228474.0		9.248640449853871e-06	Rare	0.000782983165861934	0.078%	Colibri coruscans	coruscans
5228485	5228485	Colibri delphinae (R.Lesson, 1839)	4905	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Colibri	5228473.0	Colibri delphinae	5228485.0	LC	0.00756076356775554	Abundant	0.6400887380921311	64.0%	Colibri delphinae	(R.Lesson, 1839)
9053125	9053125	Colibri cyanotus (Bourcier, 1843)	467	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Colibri	5228473.0	Colibri cyanotus	9053125.0	NE	0.0007198525150136264	Uncommon	0.060942189742920524	6.09%	Colibri cyanotus	(Bourcier, 1843)
9148492	9148492	Colibri cyanotus cyanotus	5	SUBSPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Colibri	5228473.0	Colibri cyanotus	9053125.0		7.707200374878227e-06	Rare	0.0006524859715516117	0.065%	Colibri cyanotus	cyanotus
11080380	11080380	Chlorestes julie (Bourcier, 1843)	117	SPECIES	ACCEPTED	Apodiformes	1448.0	Trochilidae	5289.0	Chlorestes	7611138.0	Chlorestes julie	11080380.0	NE	0.00018034848877215048	Uncommon	1.0	100.0%	Chlorestes julie	(Bourcier, 1843)
2496669	2496669	Trogon comptus J.T.Zimmer, 1948	62	SPECIES	ACCEPTED	Trogoniformes	1449.0	Trogonidae	9356.0	Trogon	2496633.0	Trogon comptus	2496669.0	LC	9.556928464849e-05	Uncommon	0.030377266046055854	3.04%	Trogon comptus	J.T.Zimmer, 1948
2496673	2496673	Trogon personatus Gould, 1842	1701	SPECIES	ACCEPTED	Trogoniformes	1449.0	Trogonidae	9356.0	Trogon	2496633.0	Trogon personatus	2496673.0	LC	0.0026219895675335726	Common	0.8334149926506614	83.3%	Trogon personatus	Gould, 1842
6177784	6177784	Trogon personatus assimilis Gould, 1846	9	SUBSPECIES	ACCEPTED	Trogoniformes	1449.0	Trogonidae	9356.0	Trogon	2496633.0	Trogon personatus	2496673.0		1.3872960674780808e-05	Rare	0.004409603135717786	0.441%	Trogon personatus	assimilis Gould, 1846
11236628	6177809	Trogon rufus cupreicauda (Chapman, 1914)	6	SPECIES	SYNONYM	Trogoniformes	1449.0	Trogonidae	9356.0	Trogon	2496633.0	Trogon rufus	2496683.0	NE	9.248640449853871e-06	Rare	0.002939735423811857	0.294%	Trogon cupreicauda	(Chapman, 1914)
2496700	2496700	Trogon collaris Vieillot, 1817	233	SPECIES	ACCEPTED	Trogoniformes	1449.0	Trogonidae	9356.0	Trogon	2496633.0	Trogon collaris	2496700.0	LC	0.00035915553746932534	Uncommon	0.11415972562469377	11.4%	Trogon collaris	Vieillot, 1817
5788446	5788446	Trogon caligatus Gould, 1838	14	SPECIES	ACCEPTED	Trogoniformes	1449.0	Trogonidae	9356.0	Trogon	2496633.0	Trogon caligatus	5788446.0	LC	2.1580161049659035e-05	Rare	0.006859382655560999	0.686%	Trogon caligatus	Gould, 1838
5788448	5788448	Trogon chionurus P.L.Sclater & Salvin, 1871	16	SPECIES	ACCEPTED	Trogoniformes	1449.0	Trogonidae	9356.0	Trogon	2496633.0	Trogon chionurus	5788448.0	LC	2.4663041199610324e-05	Rare	0.007839294463498285	0.784%	Trogon chionurus	P.L.Sclater & Salvin, 1871
2496719	2496719	Pharomachrus antisianus (d'Orbigny, 1837)	116	SPECIES	ACCEPTED	Trogoniformes	1449.0	Trogonidae	9356.0	Pharomachrus	2496714.0	Pharomachrus antisianus	2496719.0	LC	0.00017880704869717486	Uncommon	0.029797071667094787	2.98%	Pharomachrus antisianus	(d'Orbigny, 1837)
2496720	2496720	Pharomachrus auriceps (Gould, 1842)	3775	SPECIES	ACCEPTED	Trogoniformes	1449.0	Trogonidae	9356.0	Pharomachrus	2496714.0	Pharomachrus auriceps	2496720.0	LC	0.005818936283033061	Common	0.9696891857179553	97.0%	Pharomachrus auriceps	(Gould, 1842)
7192479	7192479	Pharomachrus auriceps auriceps	2	SUBSPECIES	ACCEPTED	Trogoniformes	1449.0	Trogonidae	9356.0	Pharomachrus	2496714.0	Pharomachrus auriceps	2496720.0		3.0828801499512905e-06	Rare	0.0005137426149499101	0.051%	Pharomachrus auriceps	auriceps
2497921	2497921	Tyto alba (Scopoli, 1769)	61	SPECIES	ACCEPTED	Strigiformes	1450.0	Tytonidae	5292.0	Tyto	2497905.0	Tyto alba	2497921.0	LC	9.402784457351436e-05	Uncommon	0.9682539682539683	96.8%	Tyto alba	(Scopoli, 1769)
9568884	9568884	Tyto furcata (Temminck, 1827)	2	SPECIES	ACCEPTED	Strigiformes	1450.0	Tytonidae	5292.0	Tyto	2497905.0	Tyto furcata	9568884.0	NE	3.0828801499512905e-06	Rare	0.031746031746031744	3.17%	Tyto furcata	(Temminck, 1827)
5232136	5232136	Glaucidium nubicola Robbins & Stiles, 1999	341	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Glaucidium	2497151.0	Glaucidium nubicola	5232136.0	VU	0.000525631065566695	Uncommon	0.9419889502762431	94.2%	Glaucidium nubicola	Robbins & Stiles, 1999
5232137	5232137	Glaucidium jardinii (Bonaparte, 1855)	21	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Glaucidium	2497151.0	Glaucidium jardinii	5232137.0	LC	3.237024157448855e-05	Rare	0.058011049723756904	5.80%	Glaucidium jardinii	(Bonaparte, 1855)
2497328	2497328	Megascops ingens (Salvin, 1897)	157	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Megascops	2497318.0	Megascops ingens	2497328.0	LC	0.0002420060917711763	Uncommon	0.8626373626373627	86.3%	Megascops ingens	(Salvin, 1897)
10741190	10741190	Megascops ingens colombianus (Traylor, 1952)	3	SUBSPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Megascops	2497318.0	Megascops ingens	2497328.0		4.624320224926936e-06	Rare	0.016483516483516484	1.65%	Megascops ingens	colombianus (Traylor, 1952)
2497378	2497378	Megascops colombianus (Traylor, 1952)	1	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Megascops	2497318.0	Megascops colombianus	2497378.0	NT	1.5414400749756452e-06	Very Rare	0.005494505494505495	0.549%	Megascops colombianus	(Traylor, 1952)
6101162	6101162	Megascops centralis (Hekstra, 1982)	21	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Megascops	2497318.0	Megascops centralis	6101162.0	NE	3.237024157448855e-05	Rare	0.11538461538461539	11.5%	Megascops centralis	(Hekstra, 1982)
2497440	2497440	Strix virgata (Cassin, 1849)	469	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Strix	2497486.0	Strix virgata	2497440.0	LC	0.0007229353951635776	Uncommon	0.6866764275256223	68.7%	Strix virgata	(Cassin, 1849)
6175944	6175944	Strix virgata virgata	7	SUBSPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Strix	2497486.0	Strix virgata	2497440.0		1.0790080524829517e-05	Rare	0.010248901903367497	1.02%	Strix virgata	virgata
2497536	2497536	Strix albitarsis (Bonaparte, 1850)	1	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Strix	2497486.0	Strix albitarsis	2497536.0	LC	1.5414400749756452e-06	Very Rare	0.0014641288433382138	0.146%	Strix albitarsis	(Bonaparte, 1850)
4843093	4843093	Strix nigrolineata (P.L.Sclater, 1859)	206	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Strix	2497486.0	Strix nigrolineata	4843093.0	LC	0.00031753665544498295	Uncommon	0.30161054172767204	30.2%	Strix nigrolineata	(P.L.Sclater, 1859)
2497873	2497873	Lophostrix cristata (Daudin, 1800)	3	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Lophostrix	2497872.0	Lophostrix cristata	2497873.0	LC	4.624320224926936e-06	Rare	1.0	100.0%	Lophostrix cristata	(Daudin, 1800)
2497878	2497878	Pulsatrix perspicillata (Latham, 1790)	6	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Pulsatrix	2497877.0	Pulsatrix perspicillata	2497878.0	LC	9.248640449853871e-06	Rare	1.0	100.0%	Pulsatrix perspicillata	(Latham, 1790)
5959118	5959118	Bubo virginianus (J.F.Gmelin, 1788)	15	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Bubo	5959091.0	Bubo virginianus	5959118.0	LC	2.312160112463468e-05	Rare	1.0	100.0%	Bubo virginianus	(J.F.Gmelin, 1788)
2497311	2497311	Asio stygius (Wagler, 1832)	270	SPECIES	ACCEPTED	Strigiformes	1450.0	Strigidae	9348.0	Asio	8373955.0	Asio stygius	2497311.0	LC	0.00041618882024342424	Uncommon	1.0	100.0%	Asio stygius	(Wagler, 1832)
2496209	2496209	Crotophaga ani Linnaeus, 1758	1425	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Crotophaga	2496208.0	Crotophaga ani	2496209.0	LC	0.0021965521068402945	Common	0.994417306350314	99.4%	Crotophaga ani	Linnaeus, 1758
2496210	2496210	Crotophaga major Gmelin, 1788	4	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Crotophaga	2496208.0	Crotophaga major	2496210.0	LC	6.165760299902581e-06	Rare	0.0027913468248429866	0.279%	Crotophaga major	Gmelin, 1788
2496211	2496211	Crotophaga sulcirostris Swainson, 1827	4	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Crotophaga	2496208.0	Crotophaga sulcirostris	2496211.0	LC	6.165760299902581e-06	Rare	0.0027913468248429866	0.279%	Crotophaga sulcirostris	Swainson, 1827
2496286	2496286	Coccyzus erythropthalmus (A.Wilson, 1811)	8	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Coccyzus	2496285.0	Coccyzus erythropthalmus	2496286.0	LC	1.2331520599805162e-05	Rare	0.3333333333333333	33.3%	Coccyzus erythropthalmus	(A.Wilson, 1811)
2496292	2496292	Coccyzus lansbergi Bonaparte, 1850	7	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Coccyzus	2496285.0	Coccyzus lansbergi	2496292.0	LC	1.0790080524829517e-05	Rare	0.2916666666666667	29.2%	Coccyzus lansbergi	Bonaparte, 1850
2496297	2496297	Coccyzus melacoryphus Vieillot, 1817	9	SPECIES	ACCEPTED	Cuculiformes	1492.0	Cuculidae	9309.0	Coccyzus	2496285.0	Coccyzus melacoryphus	2496297.0	LC	1.3872960674780808e-05	Rare	0.375	37.5%	Coccyzus melacoryphus	Vieillot, 1817
7340209	2496428	Piaya minuta (Vieillot, 1817)	1215	SPECIES	SYNONYM	Cuculiformes	1492.0	Cuculidae	9309.0	Piaya	2496427.0	Piaya minuta	2496428.0	LC	0.001872849691095409	Common	0.1980117340286832	19.8%	Coccycua minuta	(Vieillot, 1817)
