"gbif_id","gbif_common_name","ISO 639-2 Code","ISO 639-1 Code","English name of Language","French name of Language","German name of Language"
"2402122","<U+9AD8><U+9996><U+9C58>","",NA,NA,NA,NA
"2402122","<U+9AD8><U+9996><U+9C9F>","",NA,NA,NA,NA
"2402100","<U+9C09>","",NA,NA,NA,NA
"2498609","<U+9C3B><U+80CC>","",NA,NA,NA,NA
"2342176","<U+9C54><U+80E1><U+9BF0>","",NA,NA,NA,NA
"2346754","<U+9C77><U+96C0><U+9C54>","",NA,NA,NA,NA
"2346754","<U+9CC4><U+96C0><U+9CDD>","",NA,NA,NA,NA
"2402100","<U+9CC7>","",NA,NA,NA,NA
"2402151","<U+9CC7><U+9C7C>","",NA,NA,NA,NA
"2498609","<U+9CD7><U+80CC>","",NA,NA,NA,NA
"5213022","<U+9CD7><U+9CA1>","",NA,NA,NA,NA
"2342176","<U+9CDD><U+80E1><U+9CB6>","",NA,NA,NA,NA
"2400452","<U+9EA5><U+6C0F><U+6258><U+982D><U+77F3><U+9996><U+9B5A>","",NA,NA,NA,NA
"2400452","<U+9EA5><U+6C0F><U+72AC><U+7259><U+77F3><U+9996><U+9B5A>","",NA,NA,NA,NA
"2400452","<U+9EA6><U+6C0F><U+6258><U+5934><U+77F3><U+9996><U+9C7C>","",NA,NA,NA,NA
"2400452","<U+9EA6><U+6C0F><U+72AC><U+7259><U+77F3><U+9996><U+9C7C>","",NA,NA,NA,NA
"2399665","<U+9EC3><U+9C2D><U+77ED><U+9B1A><U+77F3><U+9996><U+9B5A>","",NA,NA,NA,NA
"2399665","<U+9EC4><U+9CCD><U+77ED><U+987B><U+77F3><U+9996><U+9C7C>","",NA,NA,NA,NA
"5201037","<U+9ED1><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201037","<U+9ED1><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2353152","<U+9ED1><U+76D6><U+5DE8><U+8102><U+9CA4>","",NA,NA,NA,NA
"2339870","<U+9ED1><U+7DDA><U+5DF4><U+62C9><U+572D><U+9BF0>","",NA,NA,NA,NA
"2339870","<U+9ED1><U+7EBF><U+5DF4><U+62C9><U+572D><U+9CB6>","",NA,NA,NA,NA
"2353152","<U+9ED1><U+84CB><U+5DE8><U+8102><U+9BC9>","",NA,NA,NA,NA
"2402100","<U+9ED1><U+9F99><U+6C5F><U+9CC7>","",NA,NA,NA,NA
"2498609","<U+9F8D><U+7B4B>","",NA,NA,NA,NA
"2498609","<U+9F99><U+7B4B>","",NA,NA,NA,NA
"2499","<U+AC00><U+B798><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"3054350","<U+AC00><U+B798><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"6709","<U+AC10><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"3030169","<U+AC10><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"3065","<U+AD6D><U+D654><U+ACFC>","",NA,NA,NA,NA
"3033976","<U+AE4C><U+B9C8><U+ADC0><U+CABD><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"8798","<U+AF2D><U+B450><U+C120><U+C774><U+ACFC>","",NA,NA,NA,NA
"2497","<U+AFC0><U+D480><U+ACFC>","",NA,NA,NA,NA
"2784966","<U+B098><U+BE44><U+B09C><U+CD08>","",NA,NA,NA,NA
"2874875","<U+B108><U+B3C4><U+BC24><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"6715","<U+B178><U+BC15><U+B369><U+AD74><U+ACFC>","",NA,NA,NA,NA
"3169168","<U+B178><U+BC15><U+B369><U+AD74><U+C18D>","",NA,NA,NA,NA
"3033991","<U+B179><U+B098><U+BB34>","",NA,NA,NA,NA
"6688","<U+B179><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"3033980","<U+B179><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"2684168","<U+B208><U+CE21><U+BC31><U+C18D>","",NA,NA,NA,NA
"4691","<U+B300><U+ADF9><U+ACFC>","",NA,NA,NA,NA
"8800","<U+B450><U+B985><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"3036858","<U+B450><U+B985><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"2789692","<U+B450><U+C78E><U+C57D><U+B09C><U+CD08>","",NA,NA,NA,NA
"6673","<U+B9E4><U+C790><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"2925556","<U+BAA9><U+D615><U+C18D>","",NA,NA,NA,NA
"2410","<U+BBF8><U+B098><U+B9AC><U+C544><U+C7AC><U+BE44><U+ACFC>","",NA,NA,NA,NA
"7699","<U+BC31><U+D569><U+ACFC>","",NA,NA,NA,NA
"7167256","<U+BC8C><U+B808><U+C7A1><U+C774><U+D480>","",NA,NA,NA,NA
"3073","<U+BCBC><U+ACFC>","",NA,NA,NA,NA
"2685123","<U+BE44><U+C790><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"6640","<U+BF55><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"2684178","<U+C11C><U+C591><U+CE21><U+BC31>","",NA,NA,NA,NA
"5317412","<U+C11D><U+ACE1>","",NA,NA,NA,NA
"5384064","<U+C120><U+C778><U+C7A5>","",NA,NA,NA,NA
"3925","<U+C18C><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"2684241","<U+C18C><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"2683217","<U+C18C><U+CCA0>","",NA,NA,NA,NA
"2958443","<U+C2E4><U+AC70><U+B9AC><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"6685","<U+C544><U+C6B1><U+ACFC>","",NA,NA,NA,NA
"2961195","<U+C560><U+AE30><U+B4F1><U+C18D>","",NA,NA,NA,NA
"2398","<U+C63B><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"3074906","<U+C720><U+B3D9>","",NA,NA,NA,NA
"6710","<U+C778><U+B3D9><U+ACFC>","",NA,NA,NA,NA
"5372262","<U+C778><U+C0BC>","",NA,NA,NA,NA
"2808791","<U+C790><U+B780>","",NA,NA,NA,NA
"5015","<U+C7A5><U+BBF8><U+ACFC>","",NA,NA,NA,NA
"2684876","<U+C813><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"5284524","<U+C8FC><U+BAA9>","",NA,NA,NA,NA
"4863","<U+C8FC><U+BAA9><U+ACFC>","",NA,NA,NA,NA
"2684902","<U+C8FC><U+BAA9><U+C18D>","",NA,NA,NA,NA
"5305513","<U+C8FD><U+BC31><U+B780>","",NA,NA,NA,NA
"2505","<U+C9C4><U+B2EC><U+B798><U+ACFC>","",NA,NA,NA,NA
"4689","<U+CC38><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"2877951","<U+CC38><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"2813351","<U+CC9C><U+B9C8>","",NA,NA,NA,NA
"5284524","<U+CDA4><U+C625>","",NA,NA,NA,NA
"8144","<U+CE21><U+BC31><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"5386","<U+CF69><U+ACFC>","",NA,NA,NA,NA
"2846182","<U+CF69><U+C9DC><U+AC1C><U+B780>","",NA,NA,NA,NA
"2428","<U+D325><U+AF43><U+B098><U+BB34><U+ACFC>","",NA,NA,NA,NA
"2390","<U+D604><U+C0BC><U+ACFC>","",NA,NA,NA,NA
"6701","<U+D611><U+C8FD><U+B3C4><U+ACFC>","",NA,NA,NA,NA
"2968358","<U+D669><U+B2E8><U+B098><U+BB34><U+C18D>","",NA,NA,NA,NA
"2397867","a'u","",NA,NA,NA,NA
"2397850","a'u ku","",NA,NA,NA,NA
"5211984","a'u lepe","",NA,NA,NA,NA
"5211984","a`urepe","",NA,NA,NA,NA
"2481890","aalscholver","",NA,NA,NA,NA
"5218416","aardvark","",NA,NA,NA,NA
"5203123","abalitsa","",NA,NA,NA,NA
"2293078","abalón rojo","",NA,NA,NA,NA
"2950750","abati","",NA,NA,NA,NA
"2441156","abbott's duiker","",NA,NA,NA,NA
"5208153","aboné","",NA,NA,NA,NA
"5208153","aborrecichlide","",NA,NA,NA,NA
"3850935","aboudikro","",NA,NA,NA,NA
"5220086","abra","",NA,NA,NA,NA
"2440735","abugulikh","",NA,NA,NA,NA
"2970418","acacia palida","",NA,NA,NA,NA
"3190485","acajou","",NA,NA,NA,NA
"3190485","acajou a planches","",NA,NA,NA,NA
"3190485","acajou de st. domingue","",NA,NA,NA,NA
"5208106","acalape","",NA,NA,NA,NA
"2295966","achatine","",NA,NA,NA,NA
"2399991","acoupa","",NA,NA,NA,NA
"2399991","acup parukwano","",NA,NA,NA,NA
"8123917","adagig","",NA,NA,NA,NA
"2441101","addax","",NA,NA,NA,NA
"2441165","ader's duiker","",NA,NA,NA,NA
"5787168","adghi bareka","",NA,NA,NA,NA
"3188010","adios","",NA,NA,NA,NA
"3233900","adlerholz","",NA,NA,NA,NA
"2383313","afaafa tai","",NA,NA,NA,NA
"5219892","african brush-tailed porcupines","",NA,NA,NA,NA
"2434634","african civet cat","",NA,NA,NA,NA
"5217334","african clawed frog","",NA,NA,NA,NA
"2435350","african elephant","",NA,NA,NA,NA
"1919346","african emigrant","",NA,NA,NA,NA
"2438550","african giant pouched rat","",NA,NA,NA,NA
"2438550","african giant rat","",NA,NA,NA,NA
"2348195","african lyretails","",NA,NA,NA,NA
"2435294","african manatee","",NA,NA,NA,NA
"5229384","african penguin","",NA,NA,NA,NA
"2470656","african savanna monitors","",NA,NA,NA,NA
"2440891","african wild ass","",NA,NA,NA,NA
"5229384","afrika pengueni","",NA,NA,NA,NA
"2480830","afrikaanse koereiger","",NA,NA,NA,NA
"2295966","afrikanische riesenschnecke","",NA,NA,NA,NA
"5959942","afro-american house gecko","",NA,NA,NA,NA
"5959942","afroamerican house gecko","",NA,NA,NA,NA
"2940392","afrormosia","",NA,NA,NA,NA
"5358300","afzelia","",NA,NA,NA,NA
"2440728","agamakhchik","",NA,NA,NA,NA
"2766430","agave","",NA,NA,NA,NA
"8123917","aggadakhgik","",NA,NA,NA,NA
"5220086","aghvesiiq","",NA,NA,NA,NA
"2436546","agile mangabey","",NA,NA,NA,NA
"2440330","agkhovik","",NA,NA,NA,NA
"2437573","agoutis","",NA,NA,NA,NA
"3240680","agoutis and acuchis","",NA,NA,NA,NA
"2495414","agreste","",NA,NA,NA,NA
"5622352","aguacolla","",NA,NA,NA,NA
"3190484","aguano","",NA,NA,NA,NA
"5208106","agudédé","",NA,NA,NA,NA
"2440483","aguluk","",NA,NA,NA,NA
"2968532","aguru","",NA,NA,NA,NA
"2374013","ahi","",NA,NA,NA,NA
"2373996","ahi","",NA,NA,NA,NA
"9694948","ahi pahala","",NA,NA,NA,NA
"2373996","ahi po'onui","",NA,NA,NA,NA
"2419231","aigle de mer","",NA,NA,NA,NA
"2418054","aileron blanc de lagon","",NA,NA,NA,NA
"2417981","aileron noir","",NA,NA,NA,NA
"2436548","aïr patas","",NA,NA,NA,NA
"2393184","aja","",NA,NA,NA,NA
"2390805","akao","",NA,NA,NA,NA
"2440330","akhgvopik","",NA,NA,NA,NA
"2440735","akhvorkhrikh","",NA,NA,NA,NA
"2399991","akoupa grand-mè","",NA,NA,NA,NA
"2399991","akoupa rouj","",NA,NA,NA,NA
"2399991","akoupa toeroe","",NA,NA,NA,NA
"5204019","alabalik","",NA,NA,NA,NA
"5204019","alabalik türü","",NA,NA,NA,NA
"2440669","aladak","",NA,NA,NA,NA
"2440669","alagikkh","",NA,NA,NA,NA
"2374013","albacora","",NA,NA,NA,NA
"2373996","albacora","",NA,NA,NA,NA
"3033991","alcanfor","",NA,NA,NA,NA
"3033991","alcanforero","",NA,NA,NA,NA
"2956904","alcaparro","",NA,NA,NA,NA
"5358525","algaroba","",NA,NA,NA,NA
"2950750","algarobo","",NA,NA,NA,NA
"2950750","algarrobo","",NA,NA,NA,NA
"5220086","aliamak","",NA,NA,NA,NA
"2401958","alimina","",NA,NA,NA,NA
"5202683","alimudan","",NA,NA,NA,NA
"5220086","alkhiamak","",NA,NA,NA,NA
"5219586","all baboons","",NA,NA,NA,NA
"5213048","almang","",NA,NA,NA,NA
"5204014","alngartuliq","",NA,NA,NA,NA
"5524201","aloeholz","",NA,NA,NA,NA
"3169314","alpenveilchen","",NA,NA,NA,NA
"2441055","alpine ibex","",NA,NA,NA,NA
"2437377","alpine marmot","",NA,NA,NA,NA
"2440989","alpine musk deer","",NA,NA,NA,NA
"2391463","aluan","",NA,NA,NA,NA
"5213048","amalomaitso","",NA,NA,NA,NA
"5213048","amalona","",NA,NA,NA,NA
"2391463","amanu","",NA,NA,NA,NA
"5204037","amarturpiaq","",NA,NA,NA,NA
"5349240","ambila","",NA,NA,NA,NA
"2470752","ambon lizard","",NA,NA,NA,NA
"2439838","american beaver","",NA,NA,NA,NA
"2394563","american black bass","",NA,NA,NA,NA
"2351271","american brook charr","",NA,NA,NA,NA
"2437330","american flying squirrels","",NA,NA,NA,NA
"783","american marsupials","",NA,NA,NA,NA
"2346633","american pike","",NA,NA,NA,NA
"5204019","amerikaniki pestrofa","",NA,NA,NA,NA
"2351327","amerikanische seeforelle","",NA,NA,NA,NA
"2351271","amerikanischer bachsaibling","",NA,NA,NA,NA
"2351271","amerikanischer saibling","",NA,NA,NA,NA
"2351327","amerikanischer seesaibling","",NA,NA,NA,NA
"3190484","amerikanisches mahagoni","",NA,NA,NA,NA
"2498305","amerikansk kopparand","",NA,NA,NA,NA
"2498305","amerikansk skarveand","",NA,NA,NA,NA
"2351327","amerikansk søørred","",NA,NA,NA,NA
"2351271","amerikanski goletz","",NA,NA,NA,NA
"7595433","amerikanskiy atlanticheskiy losos'","",NA,NA,NA,NA
"2351271","amerikanskiy golets","",NA,NA,NA,NA
"2334443","ampo","",NA,NA,NA,NA
"3661342","amugis","",NA,NA,NA,NA
"2440684","an-gai-gikkh","",NA,NA,NA,NA
"7595433","an bradán","",NA,NA,NA,NA
"2402203","an bradán fearna","",NA,NA,NA,NA
"2397850","an colgán","",NA,NA,NA,NA
"5216239","an craosaire","",NA,NA,NA,NA
"5212973","an eascann","",NA,NA,NA,NA
"2403490","an eascann choncair","",NA,NA,NA,NA
"2418259","an fanach","",NA,NA,NA,NA
"5962255","an léasán leice","",NA,NA,NA,NA
"2420726","an liamhán gréine","",NA,NA,NA,NA
"2417940","an siorc gorm","",NA,NA,NA,NA
"8084280","an trosc","",NA,NA,NA,NA
"2373980","an tuinnín","",NA,NA,NA,NA
"5622352","andachuma","",NA,NA,NA,NA
"2957553","andapary","",NA,NA,NA,NA
"2440815","andean hairy armadillo","",NA,NA,NA,NA
"5208106","andia","",NA,NA,NA,NA
"2968749","andramena","",NA,NA,NA,NA
"2968484","andramena a petit..","",NA,NA,NA,NA
"2397867","androaro","",NA,NA,NA,NA
"5211984","androaro","",NA,NA,NA,NA
"2260460","anemone coral","",NA,NA,NA,NA
"2260452","anemone coral","",NA,NA,NA,NA
"2260461","anemone coral","",NA,NA,NA,NA
"2260446","anemone coral","",NA,NA,NA,NA
"2260447","anemone coral","",NA,NA,NA,NA
"2260464","anemone coral","",NA,NA,NA,NA
"2260448","anemone coral","",NA,NA,NA,NA
"2260465","anemone coral","",NA,NA,NA,NA
"8324617","angaigik","",NA,NA,NA,NA
"5208518","angelfish","",NA,NA,NA,NA
"2373891","angelfishes","",NA,NA,NA,NA
"5212973","anghila","",NA,NA,NA,NA
"5212973","anghila","",NA,NA,NA,NA
"5349242","angsana","",NA,NA,NA,NA
"2440704","angtuchhaq","",NA,NA,NA,NA
"5212956","anguía","",NA,NA,NA,NA
"5213048","anguilla","",NA,NA,NA,NA
"5212973","anguilla europeana","",NA,NA,NA,NA
"2401958","anguille-tremblante","",NA,NA,NA,NA
"5212973","angurgis","",NA,NA,NA,NA
"3188010","anigad","",NA,NA,NA,NA
"2342176","ankeriasmonni","",NA,NA,NA,NA
"9619","anteaters","",NA,NA,NA,NA
"2436708","antelope jackrabbit","",NA,NA,NA,NA
"2459655","antilliaanse leguaan","",NA,NA,NA,NA
"2440704","antokhak","",NA,NA,NA,NA
"2390805","antriotrioka","",NA,NA,NA,NA
"2441005","aoudad","",NA,NA,NA,NA
"2393172","apaap","",NA,NA,NA,NA
"2393172","apahap","",NA,NA,NA,NA
"3172537","apamat","",NA,NA,NA,NA
"2393172","apap","",NA,NA,NA,NA
"3851302","apopo","",NA,NA,NA,NA
"5220146","arabian sand gazelle","",NA,NA,NA,NA
"5218786","araiguma","",NA,NA,NA,NA
"5384075","araluen pear","",NA,NA,NA,NA
"3172537","arapamato","",NA,NA,NA,NA
"3190484","araputanga","",NA,NA,NA,NA
"2684984","araucária-do-chile","",NA,NA,NA,NA
"2418054","arava","",NA,NA,NA,NA
"2381939","arayo","",NA,NA,NA,NA
"5407583","arbre à rubans","",NA,NA,NA,NA
"2440339","arfiviit arlaat","",NA,NA,NA,NA
"2440330","arfivik","",NA,NA,NA,NA
"9326020","arg","",NA,NA,NA,NA
"2441122","argali","",NA,NA,NA,NA
"3699548","arjuna","",NA,NA,NA,NA
"2441122","arkhar","",NA,NA,NA,NA
"9369","armadillos","",NA,NA,NA,NA
"3231952","armleuchtergewächse","",NA,NA,NA,NA
"2970418","aroma blanca","",NA,NA,NA,NA
"2970418","aroma boba","",NA,NA,NA,NA
"2970418","aroma mansa","",NA,NA,NA,NA
"2442795","arrau","",NA,NA,NA,NA
"2441005","arui","",NA,NA,NA,NA
"3074906","árvore-de-óleo-da-china","",NA,NA,NA,NA
"3033991","arvore da camphora","",NA,NA,NA,NA
"356","ascidians","",NA,NA,NA,NA
"5219891","asian brush-tailed porcupines","",NA,NA,NA,NA
"5219461","asian elephant","",NA,NA,NA,NA
"2435351","asian elephants","",NA,NA,NA,NA
"5729682","asian green mussel","",NA,NA,NA,NA
"2435520","asian house shrew","",NA,NA,NA,NA
"2435520","asian musk shrew","",NA,NA,NA,NA
"2437522","asian striped ground squirrels","",NA,NA,NA,NA
"2440891","asino","",NA,NA,NA,NA
"2440891","ass","",NA,NA,NA,NA
"2950750","asucar-huain","",NA,NA,NA,NA
"2342499","atipa","",NA,NA,NA,NA
"2342499","atipa bosco","",NA,NA,NA,NA
"7595433","atlanterhavslaks","",NA,NA,NA,NA
"7595433","atlantic salmon","",NA,NA,NA,NA
"5220045","atlantic spotted dolphin","",NA,NA,NA,NA
"7595433","atlantischer salmon","",NA,NA,NA,NA
"7595433","atlantisk laks","",NA,NA,NA,NA
"2342499","atpa","",NA,NA,NA,NA
"2374013","atu igu mera","",NA,NA,NA,NA
"2373996","atu igu mera","",NA,NA,NA,NA
"2373996","atum","",NA,NA,NA,NA
"2373996","atum fogo","",NA,NA,NA,NA
"2373996","atum obeso","",NA,NA,NA,NA
"2374013","atum oledê","",NA,NA,NA,NA
"2373980","atún","",NA,NA,NA,NA
"2374013","atún","",NA,NA,NA,NA
"2374013","atún de aleta amarilla","",NA,NA,NA,NA
"2373980","atún de aleta azul","",NA,NA,NA,NA
"2374013","atutaoa","",NA,NA,NA,NA
"9694948","atutaoa","",NA,NA,NA,NA
"5204019","aure","",NA,NA,NA,NA
"2441022","aurochs","",NA,NA,NA,NA
"5384075","australian pest pear","",NA,NA,NA,NA
"2419364","autobo","",NA,NA,NA,NA
"2950750","avati","",NA,NA,NA,NA
"2418794","awal","",NA,NA,NA,NA
"5350072","awaraimë","",NA,NA,NA,NA
"2440934","axis deer","",NA,NA,NA,NA
"9326020","ayam hutan","",NA,NA,NA,NA
"9326020","ayam hutan merah","",NA,NA,NA,NA
"5219587","aye-aye","",NA,NA,NA,NA
"9420","aye-ayes","",NA,NA,NA,NA
"2289671","azeiz","",NA,NA,NA,NA
"2474029","aziatische steenpatrijs","",NA,NA,NA,NA
"2417940","azulejo","",NA,NA,NA,NA
"2495414","b? câu","",NA,NA,NA,NA
"8953936","baba","",NA,NA,NA,NA
"2362473","babangan","",NA,NA,NA,NA
"8953936","babiche","",NA,NA,NA,NA
"8953936","babilla","",NA,NA,NA,NA
"2441209","babirusa","",NA,NA,NA,NA
"5219585","baboons","",NA,NA,NA,NA
"2777724","babosa","",NA,NA,NA,NA
"2777724","babosa-medicinal","",NA,NA,NA,NA
"2351271","bachsaibling","",NA,NA,NA,NA
"2441238","bactran camel","",NA,NA,NA,NA
"2391729","badee","",NA,NA,NA,NA
"2391463","bado","",NA,NA,NA,NA
"2417522","bagea ni oka","",NA,NA,NA,NA
"2418789","bagea papala vohe","",NA,NA,NA,NA
"5962255","baggety","",NA,NA,NA,NA
"7595433","baggit","",NA,NA,NA,NA
"3188010","bagitulai-bayabo","",NA,NA,NA,NA
"5202520","bagre de canal","",NA,NA,NA,NA
"2419231","bagtau","",NA,NA,NA,NA
"2383313","bahomby","",NA,NA,NA,NA
"8123917","bahran","",NA,NA,NA,NA
"5219019","bai-you","",NA,NA,NA,NA
"2808791","bai ji","",NA,NA,NA,NA
"5523984","bai mu xiang","",NA,NA,NA,NA
"5213022","bái shàn","",NA,NA,NA,NA
"2437375","baibak","",NA,NA,NA,NA
"5204019","baiser","",NA,NA,NA,NA
"5204019","baja california rainbow trout","",NA,NA,NA,NA
"2417981","bakebake","",NA,NA,NA,NA
"2495414","bákteduvvá","",NA,NA,NA,NA
"2417981","bakua","",NA,NA,NA,NA
"2418794","balagbagan","",NA,NA,NA,NA
"2383313","balaki","",NA,NA,NA,NA
"2383021","balaki","",NA,NA,NA,NA
"2495414","balandis","",NA,NA,NA,NA
"2373996","balang kuni","",NA,NA,NA,NA
"2436372","bald-faced saki","",NA,NA,NA,NA
"2391463","bale balong","",NA,NA,NA,NA
"2391463","bale salo","",NA,NA,NA,NA
"2393172","balga","",NA,NA,NA,NA
"5219629","balintong","",NA,NA,NA,NA
"2391729","balisukan","",NA,NA,NA,NA
"2970418","balori","",NA,NA,NA,NA
"3152240","balsa","",NA,NA,NA,NA
"3152240","balsa wood","",NA,NA,NA,NA
"3152240","balsaholz","",NA,NA,NA,NA
"2399991","ban-ban","",NA,NA,NA,NA
"2419231","banagun","",NA,NA,NA,NA
"2258919","banana coral","",NA,NA,NA,NA
"3239596","banded or crested langurs or leaf-monkeys","",NA,NA,NA,NA
"2399991","bang bang","",NA,NA,NA,NA
"2373996","bangkulis","",NA,NA,NA,NA
"9694948","bangkulis","",NA,NA,NA,NA
"2373996","bangkunis","",NA,NA,NA,NA
"3083161","bangulangog","",NA,NA,NA,NA
"2393184","bangur","",NA,NA,NA,NA
"2803398","banira","",NA,NA,NA,NA
"9326020","bankivahane","",NA,NA,NA,NA
"9326020","bankivahoen","",NA,NA,NA,NA
"9326020","bankivahøne","",NA,NA,NA,NA
"9326020","bankivahuhn","",NA,NA,NA,NA
"9326020","bankivine viéta","",NA,NA,NA,NA
"9326020","bankivska kokoš","",NA,NA,NA,NA
"2383313","banog","",NA,NA,NA,NA
"2383021","banog","",NA,NA,NA,NA
"2373996","bantala-an","",NA,NA,NA,NA
"2441027","banteng","",NA,NA,NA,NA
"2334443","bantol","",NA,NA,NA,NA
"2334443","bantoy","",NA,NA,NA,NA
"2419231","banugon","",NA,NA,NA,NA
"5219436","bao","",NA,NA,NA,NA
"2434903","bao-mao","",NA,NA,NA,NA
"5216285","barabad","",NA,NA,NA,NA
"2373996","baragsikol","",NA,NA,NA,NA
"5216285","barasan","",NA,NA,NA,NA
"2970418","barba de leon","",NA,NA,NA,NA
"3190511","barbados cedar","",NA,NA,NA,NA
"2436618","barbary ""ape""","",NA,NA,NA,NA
"2436618","barbary macaque","",NA,NA,NA,NA
"2441005","barbary sheep","",NA,NA,NA,NA
"2495414","bareski-golumbaika","",NA,NA,NA,NA
"2495414","baresko-golumbo","",NA,NA,NA,NA
"2373996","bariles","",NA,NA,NA,NA
"2373996","barilis","",NA,NA,NA,NA
"2440943","barking deer","",NA,NA,NA,NA
"2393172","barlga","",NA,NA,NA,NA
"3084147","barrel cactus","",NA,NA,NA,NA
"5216423","barroso","",NA,NA,NA,NA
"5211984","bashôkajiki","",NA,NA,NA,NA
"350","basket stars","",NA,NA,NA,NA
"5213022","bat sin","",NA,NA,NA,NA
"2342499","bata","",NA,NA,NA,NA
"2441158","bay duiker","",NA,NA,NA,NA
"2441333","baya","",NA,NA,NA,NA
"2417981","bayanakon","",NA,NA,NA,NA
"2259284","bean coral","",NA,NA,NA,NA
"2436605","bear macaque","",NA,NA,NA,NA
"2441222","bearded pig","",NA,NA,NA,NA
"7595433","beastie","",NA,NA,NA,NA
"2437392","beautiful squirrels","",NA,NA,NA,NA
"2439838","beaver","",NA,NA,NA,NA
"3240758","beavers","",NA,NA,NA,NA
"5493","beavers","",NA,NA,NA,NA
"5220003","bechurinka","",NA,NA,NA,NA
"2351271","beekforel","",NA,NA,NA,NA
"2968662","beete","",NA,NA,NA,NA
"2684178","bei mei xiang bai","",NA,NA,NA,NA
"7595433","beikat","",NA,NA,NA,NA
"5220166","beisa","",NA,NA,NA,NA
"2433399","beishung","",NA,NA,NA,NA
"2434271","beji","",NA,NA,NA,NA
"5218987","belette pygmée","",NA,NA,NA,NA
"5220003","beluga","",NA,NA,NA,NA
"2440356","beluga","",NA,NA,NA,NA
"3067157","bem-casados","",NA,NA,NA,NA
"2482755","bem-te-vi","",NA,NA,NA,NA
"2482755","bem-te-vi-carrapateiro","",NA,NA,NA,NA
"2482755","bem-te-vi-de-cabeça-rajada","",NA,NA,NA,NA
"2482755","bem-te-vi-de-coroa","",NA,NA,NA,NA
"2482755","bem-te-vi-verdadeiro","",NA,NA,NA,NA
"2482755","bem-te-viu","",NA,NA,NA,NA
"7595433","ben","",NA,NA,NA,NA
"2482755","benteveo","",NA,NA,NA,NA
"2482755","benteveo común","",NA,NA,NA,NA
"2482755","bentevi","",NA,NA,NA,NA
"2482755","benteví","",NA,NA,NA,NA
"2482755","bentevi-de-coroa","",NA,NA,NA,NA
"2482755","bentevi-verdadeiro","",NA,NA,NA,NA
"2482755","bentewi wielki","",NA,NA,NA,NA
"2474029","berghæna","",NA,NA,NA,NA
"2474029","berghöna","",NA,NA,NA,NA
"2474029","berghøne","",NA,NA,NA,NA
"5232437","bernache du canada","",NA,NA,NA,NA
"2417522","betut","",NA,NA,NA,NA
"5358300","beyo","",NA,NA,NA,NA
"2441008","bharal","",NA,NA,NA,NA
"2394563","biban cu gura mare","",NA,NA,NA,NA
"4264680","biberratte","",NA,NA,NA,NA
"2482755","bichofué","",NA,NA,NA,NA
"2482755","bienteveo grande","",NA,NA,NA,NA
"2397850","big-ho","",NA,NA,NA,NA
"8098719","big-ho'","",NA,NA,NA,NA
"2397850","big-ho'","",NA,NA,NA,NA
"2397850","big-ho dakuda","",NA,NA,NA,NA
"2441119","bighorn","",NA,NA,NA,NA
"4262538","bighorn sheep","",NA,NA,NA,NA
"2397850","bigo","",NA,NA,NA,NA
"2397867","bigok","",NA,NA,NA,NA
"2397850","bigok","",NA,NA,NA,NA
"2480863","bihoreau gris","",NA,NA,NA,NA
"2486151","bilbil krwawnik","",NA,NA,NA,NA
"2486151","bilbil zbroczony","",NA,NA,NA,NA
"3033968","billian","",NA,NA,NA,NA
"2362473","bin ue","",NA,NA,NA,NA
"2418794","binkugan","",NA,NA,NA,NA
"3084035","binsen-","",NA,NA,NA,NA
"2393172","birloonkoordany","",NA,NA,NA,NA
"7282451","bischofsmütze","",NA,NA,NA,NA
"7282583","bishop's cap","",NA,NA,NA,NA
"7282451","bishop's cap","",NA,NA,NA,NA
"7282583","bishop's hat","",NA,NA,NA,NA
"7282451","bishop's hat","",NA,NA,NA,NA
"7282451","bishop's miter cactus","",NA,NA,NA,NA
"9775198","bitoonan","",NA,NA,NA,NA
"3084147","biznaga","",NA,NA,NA,NA
"5625204","biznagita","",NA,NA,NA,NA
