sort v2024,species_code,English name,scientific name,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,absoluteRatio,rarity,relativeRatio,relativePercent,splitScientificName,splitExtras
3782.0,spfswi1,Spot-fronted Swift,Cypseloides cherriei,2477289,2477289,"Cypseloides cherriei Ridgway, 1893",98,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Cypseloides,2477279.0,Cypseloides cherriei,2477289.0,DD,0.0001510611273476,Uncommon,0.9514563106796116,95.1%,Cypseloides cherriei,"Ridgway, 1893"
3777.0,whcswi2,White-chested Swift,Cypseloides lemosi,2477290,2477290,"Cypseloides lemosi Eisenmann & Lehmann, 1962",3,SPECIES,ACCEPTED,Apodiformes,1448.0,Apodidae,2993.0,Cypseloides,2477279.0,Cypseloides lemosi,2477290.0,LC,4.624320224926936e-06,Rare,0.029126213592233,2.91%,Cypseloides lemosi,"Eisenmann & Lehmann, 1962"
4461.0,pubtho1,Purple-backed Thornbill,Ramphomicron microrhynchum,2476052,2476052,"Ramphomicron microrhynchum (Boissonneau, 1840)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Ramphomicron,2476051.0,Ramphomicron microrhynchum,2476052.0,LC,1.5414400749756452e-06,Very Rare,1.0,100.0%,Ramphomicron microrhynchum,"(Boissonneau, 1840)"
4839.0,rebeme1,Red-billed Emerald,Chlorostilbon gibsoni,2476063,2476063,"Chlorostilbon gibsoni (Fraser, 1840)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chlorostilbon,2476058.0,Chlorostilbon gibsoni,2476063.0,LC,1.5414400749756452e-06,Very Rare,0.0032051282051282,0.321%,Chlorostilbon gibsoni,"(Fraser, 1840)"
4831.0,blteme1,Blue-tailed Emerald,Chlorostilbon mellisugus,2476077,2476077,"Chlorostilbon mellisugus (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chlorostilbon,2476058.0,Chlorostilbon mellisugus,2476077.0,LC,1.5414400749756452e-06,Very Rare,0.0032051282051282,0.321%,Chlorostilbon mellisugus,"(Linnaeus, 1758)"
4857.0,weseme1,Western Emerald,Chlorostilbon melanorhynchus,2476094,2476094,"Chlorostilbon melanorhynchus Gould, 1860",310,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chlorostilbon,2476058.0,Chlorostilbon melanorhynchus,2476094.0,LC,0.0004778464232424,Uncommon,0.9935897435897436,99.4%,Chlorostilbon melanorhynchus,"Gould, 1860"
4717.0,pucwoo1,Purple-collared Woodstar,Myrtis fanny,2476139,2476139,"Myrtis fanny (R.Lesson, 1838)",110,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Myrtis,2476138.0,Myrtis fanny,2476139.0,LC,0.0001695584082473,Uncommon,1.0,100.0%,Myrtis fanny,"(R.Lesson, 1838)"
4405.0,spehum1,Speckled Hummingbird,Adelomyia melanogenys,2476168,2476168,"Adelomyia melanogenys (Fraser, 1840)",304,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Adelomyia,2476167.0,Adelomyia melanogenys,2476168.0,LC,0.0004685977827925,Uncommon,1.0,100.0%,Adelomyia melanogenys,"(Fraser, 1840)"
4172.0,whnjac1,White-necked Jacobin,Florisuga mellivora,2476195,2476195,"Florisuga mellivora (Linnaeus, 1758)",9156,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Florisuga,2476192.0,Florisuga mellivora,2476195.0,LC,0.014113425326477,Abundant,0.9973856209150328,99.7%,Florisuga mellivora,"(Linnaeus, 1758)"
4172.0,whnjac1,White-necked Jacobin,Florisuga mellivora,6178733,6178733,Florisuga mellivora mellivora,24,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Florisuga,2476192.0,Florisuga mellivora,2476195.0,,3.6994561799415486e-05,Uncommon,0.0026143790849673,0.261%,Florisuga mellivora,mellivora
4289.0,webhum1,Geoffroy's Daggerbill,Schistes geoffroyi,2476199,2476199,"Schistes geoffroyi (Bourcier, 1843)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Schistes,2476198.0,Schistes geoffroyi,2476199.0,LC,1.5414400749756452e-06,Very Rare,0.0012004801920768,0.120%,Schistes geoffroyi,"(Bourcier, 1843)"
4288.0,webhum3,White-throated Daggerbill,Schistes albogularis,8752472,8752472,"Schistes albogularis Gould, 1852",829,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Schistes,2476198.0,Schistes albogularis,8752472.0,LC,0.0012778538221548,Common,0.9951980792316928,99.5%,Schistes albogularis,"Gould, 1852"
4289.0,webhum1,Geoffroy's Daggerbill,Schistes geoffroyi,6178847,8752472,"Schistes albogularis Gould, 1852",3,SUBSPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Schistes,2476198.0,Schistes albogularis,8752472.0,,4.624320224926936e-06,Rare,0.0036014405762304,0.360%,Schistes geoffroyi,"albogularis Gould, 1852"
4190.0,batbar1,Band-tailed Barbthroat,Threnetes ruckeri,5228462,5228462,"Threnetes ruckeri (Bourcier, 1847)",19,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Threnetes,2476204.0,Threnetes ruckeri,5228462.0,LC,2.928736142453726e-05,Rare,1.0,100.0%,Threnetes ruckeri,"(Bourcier, 1847)"
4313.0,pucfai1,Purple-crowned Fairy,Heliothryx barroti,2476219,2476219,"Heliothryx barroti (Bourcier, 1843)",676,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliothryx,2476218.0,Heliothryx barroti,2476219.0,LC,0.0010420134906835,Uncommon,1.0,100.0%,Heliothryx barroti,"(Bourcier, 1843)"
4636.0,pubwhi1,Purple-bibbed Whitetip,Urosticte benjamini,2476279,2476279,"Urosticte benjamini (Bourcier, 1851)",3575,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Urosticte,2476278.0,Urosticte benjamini,2476279.0,LC,0.0055106482680379,Common,0.9958217270194986,99.6%,Urosticte benjamini,"(Bourcier, 1851)"
4636.0,pubwhi1,Purple-bibbed Whitetip,Urosticte benjamini,7060010,2476279,"Urosticte benjamini (Bourcier, 1851)",15,SUBSPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Urosticte,2476278.0,Urosticte benjamini,2476279.0,,2.312160112463468e-05,Rare,0.0041782729805013,0.418%,Urosticte benjamini,benjamini
4451.0,grttra1,Green-tailed Trainbearer,Lesbia nuna,5228490,5228490,"Lesbia nuna (R.Lesson, 1832)",16,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Lesbia,2476292.0,Lesbia nuna,5228490.0,LC,2.4663041199610324e-05,Rare,0.3018867924528302,30.2%,Lesbia nuna,"(R.Lesson, 1832)"
4447.0,blttra1,Black-tailed Trainbearer,Lesbia victoriae,5228496,5228496,"Lesbia victoriae (Bourcier & Mulsant, 1846)",37,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Lesbia,2476292.0,Lesbia victoriae,5228496.0,LC,5.703328277409888e-05,Uncommon,0.6981132075471698,69.8%,Lesbia victoriae,"(Bourcier & Mulsant, 1846)"
4523.0,hoapuf1,Hoary Puffleg,Haplophaedia lugens,2476344,2476344,"Haplophaedia lugens (Gould, 1852)",19,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Haplophaedia,2476335.0,Haplophaedia lugens,2476344.0,NT,2.928736142453726e-05,Rare,1.0,100.0%,Haplophaedia lugens,"(Gould, 1852)"
4623.0,boorat1,White-booted Racket-tail,Ocreatus underwoodii,2476351,2476351,"Ocreatus underwoodii (R.Lesson, 1832)",4490,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Ocreatus,2476350.0,Ocreatus underwoodii,2476351.0,LC,0.0069210659366406,Common,0.9957862053670437,99.6%,Ocreatus underwoodii,"(R.Lesson, 1832)"
4623.0,boorat1,White-booted Racket-tail,Ocreatus underwoodii,6178930,6178930,"Ocreatus underwoodii melanantherus (Jardine, 1851)",19,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Ocreatus,2476350.0,Ocreatus underwoodii,2476351.0,,2.928736142453726e-05,Rare,0.0042137946329563,0.421%,Ocreatus underwoodii,"melanantherus (Jardine, 1851)"
4740.0,putwoo1,Purple-throated Woodstar,Philodice mitchellii,5228511,2476368,"Calliphlox mitchellii (Bourcier, 1847)",3077,SPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Calliphlox,2476367.0,Calliphlox mitchellii,2476368.0,NE,0.0047430111107,Common,0.996760609005507,99.7%,Philodice mitchellii,"(Bourcier, 1847)"
,,,,2476368,2476368,"Calliphlox mitchellii (Bourcier, 1847)",9,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Calliphlox,2476367.0,Calliphlox mitchellii,2476368.0,LC,1.3872960674780808e-05,Rare,0.0029154518950437,0.292%,Calliphlox mitchellii,"(Bourcier, 1847)"
4714.0,amewoo1,Amethyst Woodstar,Calliphlox amethystina,2476373,2476373,"Calliphlox amethystina (Boddaert, 1783)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Calliphlox,2476367.0,Calliphlox amethystina,2476373.0,LC,1.5414400749756452e-06,Very Rare,0.0003239390994493,0.032%,Calliphlox amethystina,"(Boddaert, 1783)"
4176.0,whtsic1,White-tipped Sicklebill,Eutoxeres aquila,2476380,2476380,"Eutoxeres aquila (Bourcier, 1847)",32,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Eutoxeres,2476376.0,Eutoxeres aquila,2476380.0,LC,4.932608239922065e-05,Uncommon,1.0,100.0%,Eutoxeres aquila,"(Bourcier, 1847)"
4423.0,vitsyl1,Violet-tailed Sylph,Aglaiocercus coelestis,2476385,2476385,"Aglaiocercus coelestis (Gould, 1861)",3113,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Aglaiocercus,2476384.0,Aglaiocercus coelestis,2476385.0,LC,0.0047985029533991,Common,0.9967979506884406,99.7%,Aglaiocercus coelestis,"(Gould, 1861)"
4423.0,vitsyl1,Violet-tailed Sylph,Aglaiocercus coelestis,7060092,7060092,Aglaiocercus coelestis coelestis,8,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Aglaiocercus,2476384.0,Aglaiocercus coelestis,2476385.0,,1.2331520599805162e-05,Rare,0.0025616394492475,0.256%,Aglaiocercus coelestis,coelestis
4416.0,lotsyl1,Long-tailed Sylph,Aglaiocercus kingii,2476388,2476388,"Aglaiocercus kingii (R.Lesson, 1832)",2,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Aglaiocercus,2476384.0,Aglaiocercus kingii,2476388.0,LC,3.0828801499512905e-06,Rare,0.0006404098623118,0.064%,Aglaiocercus kingii,"(R.Lesson, 1832)"
5053.0,rtlhum,Rufous-tailed Hummingbird,Amazilia tzacatl,2476441,2476441,"Amazilia tzacatl (de la Llave, 1833)",12433,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Amazilia,2476407.0,Amazilia tzacatl,2476441.0,LC,0.0191647244521721,Abundant,0.9996783790303128,100.0%,Amazilia tzacatl,"(de la Llave, 1833)"
5053.0,rtlhum,Rufous-tailed Hummingbird,Amazilia tzacatl,6179015,6179015,"Amazilia tzacatl jucunda (Heine, 1863)",4,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Amazilia,2476407.0,Amazilia tzacatl,2476441.0,,6.165760299902581e-06,Rare,0.0003216209696872,0.032%,Amazilia tzacatl,"jucunda (Heine, 1863)"
4918.0,crowoo1,Crowned Woodnymph,Thalurania colombica,2476528,2476528,"Thalurania colombica (Bourcier, 1843)",6993,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania colombica,2476528.0,LC,0.0107792904443046,Abundant,0.9913524241565068,99.1%,Thalurania colombica,"(Bourcier, 1843)"
4918.0,crowoo1,Crowned Woodnymph,Thalurania colombica,7949914,7949914,"Thalurania colombica verticeps (Gould, 1851)",34,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania colombica,2476528.0,,5.2408962549171936e-05,Uncommon,0.0048199603062092,0.482%,Thalurania colombica,"verticeps (Gould, 1851)"
4918.0,crowoo1,Crowned Woodnymph,Thalurania colombica,8384677,8384677,"Thalurania colombica fannyae (Delattre & Bourcier, 1846)",24,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania colombica,2476528.0,,3.6994561799415486e-05,Uncommon,0.00340232492203,0.340%,Thalurania colombica,"fannyae (Delattre & Bourcier, 1846)"
4932.0,fotwoo1,Fork-tailed Woodnymph,Thalurania furcata,2476533,2476533,"Thalurania furcata (J.F.Gmelin, 1788)",3,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Thalurania,2476526.0,Thalurania furcata,2476533.0,LC,4.624320224926936e-06,Rare,0.0004252906152537,0.043%,Thalurania furcata,"(J.F.Gmelin, 1788)"
4248.0,lither2,Little Hermit,Phaethornis longuemareus,2476572,2476572,"Phaethornis longuemareus (R.Lesson, 1832)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis longuemareus,2476572.0,LC,1.5414400749756452e-06,Very Rare,0.0001014919313914,0.010%,Phaethornis longuemareus,"(R.Lesson, 1832)"
4204.0,whwher1,White-whiskered Hermit,Phaethornis yaruqui,2476588,2476588,"Phaethornis yaruqui (Bourcier, 1851)",6804,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis yaruqui,2476588.0,LC,0.0104879582701342,Abundant,0.6905511011874556,69.1%,Phaethornis yaruqui,"(Bourcier, 1851)"
4210.0,tabher1,Tawny-bellied Hermit,Phaethornis syrmatophorus,2476589,2476589,"Phaethornis syrmatophorus Gould, 1852",2438,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis syrmatophorus,2476589.0,LC,0.0037580309027906,Common,0.2474373287323657,24.7%,Phaethornis syrmatophorus,"Gould, 1852"
4210.0,tabher1,Tawny-bellied Hermit,Phaethornis syrmatophorus,7192799,7192799,Phaethornis syrmatophorus syrmatophorus,9,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis syrmatophorus,2476589.0,,1.3872960674780808e-05,Rare,0.000913427382523,0.091%,Phaethornis syrmatophorus,syrmatophorus
4255.0,stther2,Stripe-throated Hermit,Phaethornis striigularis,2476600,2476600,"Phaethornis striigularis Gould, 1854",600,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis striigularis,2476600.0,LC,0.0009248640449853,Uncommon,0.0608951588348726,6.09%,Phaethornis striigularis,"Gould, 1854"
4252.0,bkther1,Black-throated Hermit,Phaethornis atrimentalis,2476632,2476632,"Phaethornis atrimentalis Lawrence, 1858",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Phaethornis,2476571.0,Phaethornis atrimentalis,2476632.0,LC,1.5414400749756452e-06,Very Rare,0.0001014919313914,0.010%,Phaethornis atrimentalis,"Lawrence, 1858"
4524.0,blbpuf3,Black-breasted Puffleg,Eriocnemis nigrivestis,5228530,5228530,"Eriocnemis nigrivestis (Bourcier & Mulsant, 1852)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Eriocnemis,2476643.0,Eriocnemis nigrivestis,5228530.0,EN,1.5414400749756452e-06,Very Rare,1.0,100.0%,Eriocnemis nigrivestis,"(Bourcier & Mulsant, 1852)"
4358.0,gorsun1,Gorgeted Sunangel,Heliangelus strophianus,2476710,2476710,"Heliangelus strophianus (Gould, 1846)",203,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliangelus,2476694.0,Heliangelus strophianus,2476710.0,LC,0.00031291233522,Uncommon,1.0,100.0%,Heliangelus strophianus,"(Gould, 1846)"
4329.0,bltman1,Black-throated Mango,Anthracothorax nigricollis,2476718,2476718,"Anthracothorax nigricollis (Vieillot, 1817)",29,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Anthracothorax,2476712.0,Anthracothorax nigricollis,2476718.0,LC,4.4701762174293714e-05,Uncommon,1.0,100.0%,Anthracothorax nigricollis,"(Vieillot, 1817)"
4621.0,vepcor1,Velvet-purple Coronet,Boissonneaua jardini,2476786,2476786,"Boissonneaua jardini (Bourcier, 1851)",1251,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Boissonneaua,2476785.0,Boissonneaua jardini,2476786.0,LC,0.0019283415337945,Common,0.7513513513513513,75.1%,Boissonneaua jardini,"(Bourcier, 1851)"
4617.0,butcor1,Buff-tailed Coronet,Boissonneaua flavescens,2476787,2476787,"Boissonneaua flavescens (Loddiges, 1832)",411,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Boissonneaua,2476785.0,Boissonneaua flavescens,2476787.0,LC,0.0006335318708149,Uncommon,0.2468468468468468,24.7%,Boissonneaua flavescens,"(Loddiges, 1832)"
4617.0,butcor1,Buff-tailed Coronet,Boissonneaua flavescens,6178921,6178921,"Boissonneaua flavescens tinochlora Oberholser, 1902",3,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Boissonneaua,2476785.0,Boissonneaua flavescens,2476787.0,,4.624320224926936e-06,Rare,0.0018018018018018,0.180%,Boissonneaua flavescens,"tinochlora Oberholser, 1902"
4487.0,tyrmet1,Tyrian Metaltail,Metallura tyrianthina,2476860,2476860,"Metallura tyrianthina (Loddiges, 1832)",32,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Metallura,2476858.0,Metallura tyrianthina,2476860.0,LC,4.932608239922065e-05,Uncommon,1.0,100.0%,Metallura tyrianthina,"(Loddiges, 1832)"
4634.0,whthil2,Rufous-gaped Hillstar,Urochroa bougueri,2476897,2476897,"Urochroa bougueri (Bourcier, 1851)",927,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Urochroa,2476896.0,Urochroa bougueri,2476897.0,LC,0.0014289149495024,Common,1.0,100.0%,Urochroa bougueri,"(Bourcier, 1851)"
4383.0,gretho1,Green Thorntail,Discosura conversii,2476911,2476911,"Discosura conversii (Bourcier & Mulsant, 1846)",2174,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Discosura,2476900.0,Discosura conversii,2476911.0,LC,0.003351090722997,Common,1.0,100.0%,Discosura conversii,"(Bourcier & Mulsant, 1846)"
4728.0,litwoo5,Little Woodstar,Chaetocercus bombus,5228583,5228583,"Chaetocercus bombus Gould, 1871",9,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chaetocercus,2476913.0,Chaetocercus bombus,5228583.0,NT,1.3872960674780808e-05,Rare,0.0432692307692307,4.33%,Chaetocercus bombus,"Gould, 1871"
4727.0,whbwoo6,White-bellied Woodstar,Chaetocercus mulsant,5788533,5788533,"Chaetocercus mulsant (Bourcier, 1843)",199,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chaetocercus,2476913.0,Chaetocercus mulsant,5788533.0,LC,0.0003067465749201,Uncommon,0.9567307692307692,95.7%,Chaetocercus mulsant,"(Bourcier, 1843)"
4647.0,fabbri1,Fawn-breasted Brilliant,Heliodoxa rubinoides,2476931,2476931,"Heliodoxa rubinoides (Bourcier & Mulsant, 1846)",3338,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa rubinoides,2476931.0,LC,0.0051453269702687,Common,0.288504753673293,28.9%,Heliodoxa rubinoides,"(Bourcier & Mulsant, 1846)"
4647.0,fabbri1,Fawn-breasted Brilliant,Heliodoxa rubinoides,6178830,6178830,"Heliodoxa rubinoides aequatorialis (Gould, 1860)",6,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa rubinoides,2476931.0,,9.248640449853871e-06,Rare,0.0005185825410544,0.052%,Heliodoxa rubinoides,"aequatorialis (Gould, 1860)"
4651.0,grcbri1,Green-crowned Brilliant,Heliodoxa jacula,2476948,2476948,"Heliodoxa jacula Gould, 1850",5886,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa jacula,2476948.0,LC,0.0090729162813066,Abundant,0.5087294727744166,50.9%,Heliodoxa jacula,"Gould, 1850"
4651.0,grcbri1,Green-crowned Brilliant,Heliodoxa jacula,6178825,8357694,"Heliodoxa jacula jamersoni (Bourcier, 1851)",8,SUBSPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa jacula,2476948.0,,1.2331520599805162e-05,Rare,0.0006914433880726,0.069%,Heliodoxa jacula,"jamesoni (Bourcier, 1851)"
4651.0,grcbri1,Green-crowned Brilliant,Heliodoxa jacula,8357694,8357694,"Heliodoxa jacula jamersoni (Bourcier, 1851)",3,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa jacula,2476948.0,,4.624320224926936e-06,Rare,0.0002592912705272,0.026%,Heliodoxa jacula,"jamersoni (Bourcier, 1851)"
4655.0,empbri1,Empress Brilliant,Heliodoxa imperatrix,2476953,2476953,"Heliodoxa imperatrix (Gould, 1856)",2329,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa imperatrix,2476953.0,LC,0.0035900139346182,Common,0.2012964563526361,20.1%,Heliodoxa imperatrix,"(Gould, 1856)"
4663.0,giahum1,Giant Hummingbird,Patagona gigas,2476964,2476964,"Patagona gigas (Vieillot, 1824)",9,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Patagona,2476963.0,Patagona gigas,2476964.0,LC,1.3872960674780808e-05,Rare,1.0,100.0%,Patagona gigas,"(Vieillot, 1824)"
4282.0,grflan1,Green-fronted Lancebill,Doryfera ludovicae,2476971,2476971,"Doryfera ludovicae (Bourcier & Mulsant, 1847)",1034,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Doryfera,2476967.0,Doryfera ludovicae,2476971.0,LC,0.0015938490375248,Common,0.998069498069498,99.8%,Doryfera ludovicae,"(Bourcier & Mulsant, 1847)"
4282.0,grflan1,Green-fronted Lancebill,Doryfera ludovicae,7192811,7192811,Doryfera ludovicae ludovicae,2,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Doryfera,2476967.0,Doryfera ludovicae,2476971.0,,3.0828801499512905e-06,Rare,0.0019305019305019,0.193%,Doryfera ludovicae,ludovicae
4670.0,lobsta1,Long-billed Starthroat,Heliomaster longirostris,2476994,2476994,"Heliomaster longirostris (Audebert & Vieillot, 1801)",25,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliomaster,2476988.0,Heliomaster longirostris,2476994.0,LC,3.853600187439113e-05,Uncommon,1.0,100.0%,Heliomaster longirostris,"(Audebert & Vieillot, 1801)"
4593.0,buwsta1,Buff-winged Starfrontlet,Coeligena lutetiae,2477040,2477040,"Coeligena lutetiae (Delattre & Bourcier, 1846)",2,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena lutetiae,2477040.0,LC,3.0828801499512905e-06,Rare,0.0007304601899196,0.073%,Coeligena lutetiae,"(Delattre & Bourcier, 1846)"
4566.0,broinc2,Brown Inca,Coeligena wilsoni,2477042,2477042,"Coeligena wilsoni (Delattre & Bourcier, 1846)",2492,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena wilsoni,2477042.0,LC,0.0038412686668393,Common,0.9101533966398831,91.0%,Coeligena wilsoni,"(Delattre & Bourcier, 1846)"
4568.0,colinc1,Collared Inca,Coeligena torquata,2477053,2477053,"Coeligena torquata (Boissonneau, 1840)",243,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena torquata,2477053.0,LC,0.000374569938219,Uncommon,0.0887509130752374,8.88%,Coeligena torquata,"(Boissonneau, 1840)"
4559.0,broinc1,Bronzy Inca,Coeligena coeligena,2477062,2477062,"Coeligena coeligena (R.Lesson, 1833)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena coeligena,2477062.0,LC,1.5414400749756452e-06,Very Rare,0.0003652300949598,0.037%,Coeligena coeligena,"(R.Lesson, 1833)"
5065.0,amahum1,Amazilia Hummingbird,Amazilis amazilia,10907193,10907193,"Amazilis amazilia (R.Lesson & Garnot, 1827)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Amazilis,4847893.0,Amazilis amazilia,10907193.0,NE,1.5414400749756452e-06,Very Rare,1.0,100.0%,Amazilis amazilia,"(R.Lesson & Garnot, 1827)"
5132.0,puchum1,Purple-chested Hummingbird,Polyerata rosenbergi,10925050,10925050,"Polyerata rosenbergi Boucard, 1895",49,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Polyerata,4849016.0,Polyerata rosenbergi,10925050.0,NE,7.553056367380662e-05,Uncommon,1.0,100.0%,Polyerata rosenbergi,"Boucard, 1895"
5073.0,andeme1,Andean Emerald,Uranomitra franciae,10912964,10912964,"Uranomitra franciae (Bourcier & Mulsant, 1846)",7845,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,NE,0.0120925973881839,Abundant,0.9949270767279644,99.5%,Uranomitra franciae,"(Bourcier & Mulsant, 1846)"
5073.0,andeme1,Andean Emerald,Uranomitra franciae,10969016,10969016,"Uranomitra franciae viridiceps (Gould, 1860)",17,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,,2.6204481274585968e-05,Rare,0.002155992390615,0.216%,Uranomitra franciae,"viridiceps (Gould, 1860)"
,,,,6178975,10969016,"Uranomitra franciae viridiceps (Gould, 1860)",14,SUBSPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,,2.1580161049659035e-05,Rare,0.0017755231452124,0.178%,Amazilia franciae,"viridiceps (Gould, 1860)"
,,,,2476474,10912964,"Uranomitra franciae (Bourcier & Mulsant, 1846)",9,SPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,LC,1.3872960674780808e-05,Rare,0.0011414077362079,0.114%,Amazilia franciae,"(Bourcier & Mulsant, 1846)"
